,GSM758901,GSM758908,GSM758921,GSM758928,GSM758961,GSM758973
SUMO2P3,0.12396717,0.2497015,-0.34923553,-0.15429592,1.0898705,-0.032273293
CRISP3,-0.5667647,-0.44346702,1.5255284,0.64329183,-1.3281572,-0.7529922
BDKRB2,3.2550168,0.36586452,6.7301345,6.064868,7.8926835,3.6021075
BDKRB1,1.6105363,0.70445156,4.0171213,3.857827,5.7031765,1.177572
MADCAM1,0.18704605,-1.0845609,-0.69185996,-0.46569824,-0.6794858,-0.012032747
MAN2C1,0.35292053,-0.03173828,0.23431587,0.927372,-0.1357193,-0.033917427
PTGIR,0.6453161,-0.47028255,-1.4119024,0.726882,-0.26826763,0.9311886
PTGIS,-0.48130584,-0.42778873,6.4127073,1.3678888,-1.3180182,-0.84290916
DESI1,0.14075279,0.30153942,0.41512012,-0.742085,1.352848,-0.20598888
LMNTD1,-0.4852395,-0.4231971,5.86643,0.55356205,-1.2162652,-0.44280034
URB1,0.24868202,0.28758383,-0.10037279,-0.45718765,0.38474607,0.8882346
RNU6ATAC27P,-0.8835068,-0.13766623,-1.7130883,-1.0761034,0.053288937,-0.83037615
UACA,0.109333515,-0.16422749,-0.074080944,0.1529584,-1.5749264,-0.86003494
PRRG4,0.058895588,-0.097604275,0.39576912,0.4351387,0.63651276,-0.11851597
ERBB2,0.15983105,0.040783882,-0.6219702,0.37102318,-0.9642296,0.058455467
NT5DC3,-0.10885763,-0.58085203,2.5243168,1.2074766,1.7455044,-0.16628885
LRIG1,-0.18025398,-0.3438573,3.1888952,2.0685863,2.5641088,1.4709167
S1PR1,1.4156628,-0.114284515,-3.088161,0.67878294,-0.041482925,2.169551
BPNT2,0.09785557,0.33170033,0.055239677,-0.091807365,1.0607176,-0.2812605
BPNT1,0.4572487,0.5417118,-0.056175232,0.6765423,0.929821,1.2255225
RWDD3,-0.49114895,-0.32975864,-0.55981445,-0.022976875,0.38123608,0.13249588
LGI2,-1.3385096,1.0489259,-1.1466613,-1.4581599,-3.8846679,-2.7499022
SSBP3P1,-0.42215252,-0.94779825,-1.1467581,0.87363005,-2.2677336,-0.46527672
NAP1L3,-0.5014091,-0.3445723,1.6654216,0.77315056,-1.2558634,-0.69638944
NAP1L2,-0.6233048,-0.43857837,1.6213799,0.5035753,-1.2885747,-0.8110952
OPRK1,0.48879194,0.8108077,1.5754721,0.6318288,0.54349566,-0.061624527
NAP1L1,1.4550982,0.86206675,0.862123,1.1140819,2.3133488,1.6162133
SGPP2,1.8779302,0.28962588,-0.6462755,-1.8329959,0.50392437,3.2261782
NAP1L5,0.46688318,0.065309525,-0.81561184,-0.31838965,-0.33572245,-0.43762326
FMNL3,0.6738186,-0.17488146,0.6167493,1.3478374,0.055162907,1.2733421
FMNL2,0.9252453,1.090929,0.9891453,0.037662506,1.9787741,1.6080055
XPNPEP1,0.45869827,0.48561668,0.38136578,0.3624344,1.0175056,0.97563744
XPNPEP2,3.4824333,3.2362976,0.6146078,1.5587559,2.8889723,1.9074893
XPNPEP3,0.012509346,0.5452781,-0.03451395,0.6147995,1.5456295,-0.12073994
SSBP3,0.10010147,0.15311623,-0.91109943,-0.3539486,0.36932182,-0.21644688
SOX5P1,-0.7465006,-0.68568957,1.3051665,0.41229725,-1.4787234,1.1303256
SSBP4,0.44196224,0.12399387,0.35763073,0.112259865,0.3494835,-0.3499813
ZPR1,0.000934,0.22886181,-0.051020622,-0.04593754,0.7500124,0.11367512
ITSN2,-0.85074186,-0.7001724,-0.047510147,0.6761651,-0.7049012,-0.6281867
NUP107,-0.6734133,0.00571537,0.98214054,0.6647577,0.88138676,-0.13321304
ITSN1,1.0540876,0.86508083,0.19892788,0.09313965,-2.0153456,0.18152237
TEX44,-0.82495123,-0.6118006,1.3652165,0.41020083,-1.4163985,0.12219739
SPINT2,2.3277092,1.707592,2.0907688,2.3215542,2.3772783,2.110777
TEX48,-0.743651,-0.637342,1.370028,0.43309593,-1.3440409,2.042557
SLA2,-0.46741784,-0.8371154,0.5543959,0.19698524,-2.314307,0.39415002
ZC3H12C,-0.381701,-0.31530285,-4.518877,-1.1161451,-0.18975353,1.0610037
ALKBH5,0.27587986,0.2513075,0.2297821,-0.24752522,0.6799269,0.08132076
DPYSL4,1.5546532,1.6054287,-0.3120699,0.26073456,0.7255955,0.8133602
KIAA1586,-0.3581457,-0.23896074,-0.25149488,0.29255247,-0.9771576,-0.6882849
FAM110C,-0.4030174,-0.34689867,1.6081576,0.7826741,-1.325327,-0.72157705
ALKBH1,-0.3670125,-0.07044506,-0.24964142,0.12659836,1.0240693,-0.18082905
DPYSL2,0.21347618,-0.3106537,1.4334993,1.6006489,1.0862284,1.1905594
FGFR1OP2,-0.86849403,-0.5699558,-0.7982712,-0.32015705,0.0918808,-0.6080284
DPYSL3,1.7829323,1.3646088,0.1832273,-0.88565934,1.2659664,2.494317
FAM110B,3.151208,3.6161032,0.77619267,1.0998278,3.1340637,4.217786
ANKFY1,-0.9720764,-0.059696198,-0.32316732,-0.59640694,-0.5476551,-0.18405342
CKMT1B,0.9930062,-0.6085601,1.5208447,0.33057952,1.6371062,0.97860694
PWWP2A,-0.7608719,-0.77791834,0.33043957,-0.14033127,0.33064556,-0.04856205
ALOX15P1,6.961139,6.330114,6.625232,6.4075847,5.877565,5.807895
FNBP4,-0.9009495,-0.39046097,-0.8839884,-0.14919472,0.44378757,-0.3229561
HEMK1,0.14037704,0.28944588,0.6614733,0.6587839,0.9037037,0.35263348
TEX51,-0.40421396,-0.090167165,1.6053915,0.56997955,-0.19485426,-0.83417666
CXADR,0.654732,1.7011702,0.03946781,-0.84775233,-2.7279143,-1.2568915
FNBP1,-0.020133018,-0.46155262,-0.17875767,0.09237194,0.67453194,0.6782646
IGHV3-33,-0.6888044,-0.6637111,0.5671685,1.469841,-0.4130168,1.1926501
PKD1L1-AS1,-1.291685,0.78020906,0.98754454,-0.14157379,-1.838292,-1.4613868
CACNA2D1,-0.7198723,-0.5444692,1.3927069,0.5407586,-1.3851018,-0.80767095
KIAA1143P1,-0.42901325,-0.694335,0.041787148,0.7299681,-0.34601688,-0.76543045
SPINT1,1.4462452,1.7510757,1.2891197,0.6215,1.8656082,1.8045788
EWSR1,0.17256355,0.32797432,0.12730217,-0.28351784,0.34465313,0.42396736
FEZ1,0.21345055,-0.23541653,1.491078,0.36693394,0.26720643,-0.9715926
FEZ2,-0.1940136,0.30826187,-0.14395428,0.3882904,0.34295273,0.37980175
TXNIP,0.05871582,0.19179726,0.2081356,0.4240551,1.1010151,-0.53983974
JTB,-0.13338566,-0.04647541,-0.21614075,-0.19131184,0.21063232,-0.21605396
TCEANC2,-0.076880455,-0.00204277,0.64637613,0.23215818,0.35031366,0.3279147
ASPHD2,0.5430145,-0.48293495,0.84504557,0.30937147,2.3346949,-0.99080086
MPPE1,-0.81266785,-0.86611176,0.06939793,0.045604706,0.07378483,-1.020009
CLOCK,-0.18459463,0.034881115,0.20942593,-0.07625818,1.0850396,-0.14232492
SLBP,0.34031296,0.2785282,-0.008104324,0.13858223,1.1049223,-0.22791386
SAR1A,-0.59843063,-0.3965206,-0.68818283,-1.1209507,0.7048702,-0.1616497
SAR1B,-0.18631363,0.2279396,-2.1485386,-0.07729912,0.68745613,-0.24079609
ZC3HAV1,0.31749249,0.48888302,0.4481125,1.3077154,1.4781265,0.48656368
TEX28,0.6011827,0.67992926,0.5251715,-0.5443249,0.9056752,0.84584284
PRPSAP1,-1.9653864,-0.4511156,-0.08746052,-0.4473734,0.62429905,-0.5367899
FAM245A,0.72056675,0.12011075,4.4573717,2.3078365,2.4103875,-0.21929479
PRPSAP2,-0.46933174,-0.06368637,-0.053548813,-0.087875366,0.99733067,-0.42900085
HLCS,0.29469204,0.15347195,1.9791727,0.6356783,1.0461569,0.16921997
MOV10L1,-1.1694117,-1.1586941,0.0673852,0.8111987,1.1539545,0.4431603
LTA4H,-0.9724083,-1.2964668,-0.7511215,-0.4976616,-0.7648115,-0.7471762
JAG2,0.9591665,0.1120553,-0.04104042,1.0052519,0.36439943,1.5839186
HEXIM1,0.26015472,-0.017734528,1.0296526,0.80724525,0.96894836,0.94527054
HLA-DRB5,1.267889,-0.33760834,1.4904175,2.0821133,-0.2563982,0.3467636
JUN,0.6768532,1.4308338,1.3285141,0.6842766,1.6303673,0.91468906
CREBBP,-0.3833351,-0.5911331,0.07725334,1.1050205,-0.31063175,-0.36195755
BTBD19,0.33675575,-0.1284213,0.4036746,0.9322486,-1.5003371,-0.30070925
JAG1,2.1399117,2.188179,2.1108675,2.0214891,3.1327944,3.083908
HLA-DRB4,0.2502594,0.78567123,1.2911806,2.1451988,0.7954149,0.280859
EIF2AK2,-0.93115616,-0.72017765,-0.04282427,-0.005787849,-0.16256046,-0.94028854
LNPEP,-1.2699633,-0.09938955,0.048615456,0.1996727,-0.5658212,0.23514414
TEX38,-0.5411527,0.51772714,-0.45505857,-1.2793506,0.6485157,0.034478426
PBX1,1.6909448,-0.68732816,1.1893591,0.35958874,0.048357368,3.8825798
FAM111B,1.8949485,2.979539,-1.6775641,-2.581016,-4.447417,1.4093938
FAM111A,-0.74639034,-0.317132,-0.40081024,-0.9053507,-0.5835314,-0.799016
AGO4,-0.40320158,-0.37278605,0.3181033,0.59620714,-1.3878598,-0.184484
AGO1,-0.5636778,-0.23712826,-0.732193,-0.3974409,-0.2380352,-0.6443682
AGO2,0.14293385,-0.16970348,-0.023072243,0.8516989,0.36617088,0.28452682
NMT1,0.02186203,0.029251099,0.39586067,0.07103157,0.08192539,0.6880827
HLA-DRB1,0.7339382,0.6378212,1.5407295,2.0909824,1.2581081,0.23613548
CRYBB2P1,0.88084745,-0.04553461,0.6403117,-0.10315466,-0.34464312,0.46448183
NCAPG2,0.44791603,1.7561836,-0.9692645,-1.1237264,0.3773842,0.3493886
CASP10,-1.144577,-1.3019633,-1.7113237,-0.22858,-3.1109223,-1.8406267
JAK2,-0.060320854,-0.5375223,1.2292252,1.1573477,1.072465,0.2626915
JAK3,-0.08532381,-0.67193174,-1.1365266,-0.035880566,-0.697032,0.50437355
DUSP4,2.3115406,1.0619259,0.12034893,1.574995,1.4775152,3.3187838
DUSP2,0.7720318,0.1987915,0.122504234,0.16824341,2.158718,1.070056
DUSP3,0.38091946,0.54284954,-0.36025858,0.75321007,0.41926765,0.2154913
DUSP1,0.55886555,-0.67670345,-2.1357927,-0.63434315,0.28879738,1.6255465
TEX14,-0.21100557,-1.3180724,5.8494687,0.9735379,0.21841288,-0.9266397
DUSP8,0.31222534,0.24512959,-0.66738033,-0.33360577,-0.064610004,0.21677732
DUSP9,-0.010721207,0.070631504,-0.9205589,-0.37873363,-0.9935956,0.28766298
TTC28-AS1,-0.7140696,-0.53108364,1.5421526,0.4412048,-1.3643556,-0.8887493
PLSCR3,0.13696289,0.34983063,-0.022406578,0.1522255,0.6693773,0.004788399
SDHAF3,-0.35158253,-0.010210991,0.21530914,0.5299902,0.7349596,-0.4192543
AGPS,-0.6670885,0.09475374,-0.11775875,-0.74206257,0.87062836,-0.61126184
CHST1,2.4676428,0.7248471,0.16169667,-1.1891763,2.748335,1.3486085
CHST4,0.15853119,0.20090199,-0.61631775,-0.67273426,-0.47343397,0.5545597
SLC18B1,-3.787609,-3.338982,-4.797302,-2.7010136,-6.3378816,-4.292839
PAFAH1B2,0.25034904,0.25306702,0.44857502,0.05885887,0.97558117,0.17919445
PAFAH1B1,0.21923542,0.3439436,-0.44779968,-0.18467045,0.10600376,0.18341541
ECHS1,0.27788448,0.60179234,0.6436024,0.91211987,1.20053,0.75853825
URM1,-0.625679,-0.31061316,0.112885,0.123067856,0.15617275,-1.0593843
ZC3H12A-DT,0.8417959,0.5276575,0.9962845,1.5892096,1.0802565,0.9370842
SNX32,0.2926011,-0.91344297,1.5743642,0.076069355,-1.8229717,-0.9578301
FAM117B,-1.2262998,-0.74316645,-1.5632498,1.3284926,-0.2845435,-1.4784067
FAM117A,1.5115223,0.33590317,-0.959424,-0.00000572,0.58022213,2.7642736
RIDA,-0.028120995,0.28088093,-1.2451863,-0.57347584,0.1493845,-0.43279266
SNX25,0.11749649,0.60716724,-0.115959644,0.01809311,2.106762,0.89285946
TP53I11,1.8324327,1.3824501,0.74174595,0.46710348,2.2061195,1.5497155
RIC3,-0.70616144,-0.5092317,1.4995006,0.5106174,-1.2847786,-0.086771965
SLF2,0.20231104,0.42360258,-0.05874157,-0.49752378,0.8078909,0.15153694
RIC1,0.37661076,0.28394032,-0.19999504,-0.33605766,0.8665123,0.48888206
CKMT1A,1.0509019,-0.20714903,-0.12722492,0.44017506,1.5975456,1.0139818
ATAD2,0.4600439,1.3665748,0.71768427,0.4801178,1.6693516,0.79634
MATCAP2,-0.52628946,-0.6206242,6.4555774,0.35433173,-1.5644995,-1.0122439
PASD1,-0.6227227,-0.43038338,1.6617544,0.4879645,-1.2708051,-0.8116142
KIR3DL1,-0.27559137,0.044012308,-1.0679944,-0.154737,-1.0684848,-0.5405488
SNX21,-1.2294726,-0.5715022,-2.145894,-1.4715719,-0.8732319,-1.6518464
SNX22,0.33617783,1.083231,-0.15533495,-1.0998745,1.397749,0.064520836
KIR3DL3,-0.8684406,-0.23104143,-1.8534985,-1.0031936,-1.6923175,-0.5592756
SNX20,-0.013164997,0.3230772,0.6576681,0.72496223,1.0914125,0.5681534
DCBLD1,0.7855954,0.20278215,1.060121,0.56347084,0.09582615,-0.24874449
SNX19,0.33968925,0.34866714,-0.35244656,0.013751507,0.7328882,0.21993065
CIAPIN1,0.21377373,0.14606285,-0.12295151,0.36551094,0.49229622,0.13416195
AGRN,1.9808474,1.2912769,1.3466878,1.0528698,1.3986769,1.3537769
LGR5,-0.6081675,-0.44954967,1.4919995,0.6586261,-1.3065602,-0.68801856
LGR4,-0.082885265,1.371098,1.2188635,1.6920943,1.9892712,1.5949554
DPP10-AS1,-0.6197073,-0.5105333,1.5799487,0.47810352,-1.2374498,-0.75894666
ALDH1L1,-0.819012,-0.6067187,1.3421609,0.43040133,-1.4274138,-0.7059169
RIF1,-0.58487797,-0.42347145,-0.62564135,0.15632057,0.5025072,-0.30811787
TMEM167A,-0.417037,-0.05169201,-0.5706425,0.027356148,0.6548109,-0.21642113
LY75,2.8856497,1.7376299,1.4615688,2.465394,3.363844,4.292838
MAP3K7CL,-3.0848355,-3.0867136,-1.2768178,-2.2299047,-0.6878791,-2.5125225
ALDH1L2,0.34745765,-1.0269377,1.1400018,-0.100828886,-0.94432807,-0.07284188
SMG7-AS1,0.59349966,1.0121274,0.38820505,-0.18279648,0.7287607,0.07694483
KMT5B,-0.6324086,-0.37127018,0.14019012,0.08629513,0.29385662,0.14919424
KIR3DX1,0.8473537,-0.57345927,7.30608,0.39211833,-1.4503936,-1.0019772
EIF2S3B,-0.06310272,-1.1535206,-0.16814137,0.94026756,-2.7616158,-0.52724934
ATP11B,0.15497303,1.4707513,0.18608475,1.3323102,1.0115252,0.13981342
ATP11A,-0.03710842,0.2859068,-0.85595894,-0.736804,0.6793089,-0.17565536
LY6D,0.012279034,0.19881535,-0.38052797,-0.276227,-0.15756369,0.22162056
SRSF3,-0.4966507,-0.17248535,-0.30332565,0.47944832,0.41121578,-0.2283287
SRSF4,0.04200554,-0.112550735,0.18277836,-0.06557083,0.52275944,-0.03756523
PTPRCAP,-0.030696392,0.46729803,-0.8416276,0.30649853,-1.0696425,-0.51217747
SRSF6,0.2948761,0.18668175,-0.24803829,0.3960533,0.6774788,0.22309113
LY6H,-0.745941,-0.54145676,1.4839151,0.4647758,-1.3234781,-0.8841152
SRSF9,0.28822327,0.69877434,0.064572334,0.08377266,1.5509071,0.06798172
LY6E,0.7070856,-0.1197176,-0.95053196,-1.5189867,-0.004900932,-0.9013424
KMT2E,-0.4802704,-0.838747,0.3069334,0.8170414,-0.121967316,-0.37210274
KMT2A,-0.058269024,-1.097589,-0.26651525,1.4301434,-2.6971636,-0.032523155
KMT2C,-0.70158434,-0.5434451,0.1522007,0.27732992,-0.40242386,-0.03214979
LY96,-0.43307304,-0.006072998,-0.2879715,0.41184044,-1.088335,-0.06624222
CREBL2,0.6209326,0.20161152,1.5582743,1.9260283,1.5503244,0.94200325
PKMYT1,1.210597,1.8372946,-1.0881748,-0.038693428,-0.19663143,0.37193775
ARL17B,-2.4141984,0.31003618,-1.7127328,1.0768819,-0.001785755,0.83121824
ARL17A,-0.78937197,1.6299462,-0.6167431,-0.016702652,-0.37153673,0.42793417
AMDHD2,1.112773,1.1302137,-0.45079422,0.6283455,-0.3738966,0.95236206
TNFRSF17,-0.7016076,-0.5479439,1.4369818,0.541172,-1.442024,-0.84712946
TNFRSF14,0.22307014,-0.017175674,0.3695717,0.5560589,0.043286324,0.6239834
KRTAP4-2,0.8767178,-0.534003,0.20459795,-0.20773077,-1.1581659,-0.69636106
KDSR,-0.00369072,0.003347397,0.47691536,0.67976665,0.78471375,-0.20271444
IP6K1,-0.39763927,-0.68549156,-1.0558801,0.1095314,0.12394905,-0.5646367
SAC3D1,0.335474,0.5786247,-0.46380997,0.016393661,0.18589497,0.03532219
GRIA3,-0.75295466,-0.587784,1.3575034,0.48263502,-1.3541272,-0.8650459
IP6K3,-0.10174775,-0.29128098,-0.34490466,-0.92783856,0.14341784,-0.47993326
GRIA4,0.4735403,0.27025127,-0.8113148,1.073411,-0.39863873,-0.18707561
IFNA21,0.7544353,-1.3351885,0.92227316,-0.6536963,-2.1911063,0.19942665
KRTAP4-5,0.5720277,0.27555633,-0.16320848,-1.3148129,-0.42790365,0.07434368
LY86,-0.7276926,0.017424583,-1.042923,-0.3179369,-0.95118237,-0.9806433
BFSP1,-1.0228853,-0.35552025,0.72723913,-0.5742855,1.1175303,0.3033266
RHPN1-AS1,1.3965347,0.855212,2.2376473,2.8461902,2.4528773,1.0137827
TRIM72,-0.7457218,0.2775154,-0.88341665,-0.20549393,0.23352242,0.58291197
IGHV3-66,-0.94264364,-0.8161707,1.7629248,0.2124914,-1.7672675,-0.07140875
ZBTB20-AS1,0.54581666,0.18707585,0.54158926,0.8325589,-0.30689788,-1.3918157
PTEN,0.13140678,0.4663658,0.00680542,0.06602478,0.20757389,-0.028654099
ECE1,1.7510233,0.23137426,0.5683999,1.5112662,0.9966116,2.9294949
ETFA,-0.95052004,-1.1377845,0.42149258,0.27373457,-0.97994375,-0.2235794
ECE2,0.58479774,0.82254636,1.0986446,0.12551367,-1.2404364,-0.3949114
RESF1,-0.6131859,-0.76716423,-0.48477745,-0.015577316,-0.1832447,-0.40921974
TRIM69,0.27600384,0.22565174,-0.021923065,0.000453,-0.32864857,0.5950012
TRIM65,0.2759905,-0.03978014,-0.24733305,1.0093627,0.37851048,0.08986187
NKX3-2,-0.47001088,-0.39651442,1.5485085,0.6589434,-1.023723,-0.44727695
NKX3-1,0.40792227,0.71539354,0.32657862,0.78120995,-0.39783478,0.09376192
ZNF880,-1.3634222,2.6292858,-1.0050015,1.900784,0.5476613,1.902494
IGHV3-74,-0.2309115,-0.86533177,0.23774385,1.6992016,-1.4327092,1.3347864
GRID1,-0.6172561,-0.47369623,3.8164482,0.4798907,-1.2366406,-0.84144706
TNFRSF18,3.0010505,1.1413727,-0.98840714,0.38968277,0.82869387,1.5815992
TNFRSF19,-0.1953733,-0.25164223,1.7883296,0.46625304,-1.3500357,-0.1945939
TNFRSF1B,0.02832222,-1.008173,-1.721303,-1.2465916,-1.9763355,-0.2609768
ARFGAP3,-0.18486118,-0.06650829,-0.14746952,-0.6505556,0.7595358,-0.19578552
ARFGAP1,0.48144817,-0.16580248,0.22678137,-0.3772602,-1.4631748,-0.002401829
ARFGAP2,-0.13468456,0.24859142,0.4092331,-0.11458397,0.12260628,0.17618656
TNFRSF1A,-0.22089577,0.264143,0.0676651,0.22478867,-0.9324236,-0.7171116
PCCA,-0.62250996,0.71436405,-1.7727499,-0.3599577,-1.4471989,0.015036583
SMCR5,0.51236916,0.55947876,0.21295643,-1.2595997,1.0450411,-0.12092304
TRIM58,-4.414769,-0.49924326,-2.3314524,-0.7716541,-1.7811604,-0.9065008
TNFRSF25,0.60669994,-0.90608025,2.9612722,1.1723781,2.9181395,1.0909624
ETF1,0.13126087,0.47258282,0.08443165,-0.14683819,0.58065224,0.3358326
TOP1,-0.100660324,0.38972855,0.096009254,0.51916313,1.8659868,-0.06387806
AGXT,-0.6960617,-0.66440344,1.3516071,0.38917542,-1.4398683,-1.0168152
TRIM55,-0.7153662,-0.52692825,1.5668213,0.39535594,-1.3782514,-0.9110436
TNFRSF21,0.68146706,0.9051075,-5.8821125,-4.2413588,0.20170021,0.43778515
SAA3P,0.07438183,-0.95773345,1.0567706,0.6278746,0.2314651,-0.09549129
CANT1,0.41308975,0.50852966,-0.035063744,-0.83952856,0.09103489,0.46781063
SRSF1,-0.114583015,0.35855007,0.24633694,0.47203732,0.63951397,0.06640148
ATP10A,0.14865494,0.12094307,-0.9742465,-0.12519789,-3.0520325,-0.6798954
PTH2,0.81677103,2.2818356,-0.7264247,-0.19803524,0.41118908,-0.77024317
ENSG00000267260,0.22529292,-0.9352757,4.574851,0.019344926,0.35392535,-1.3138933
UBQLN1,0.13520813,-0.6169543,0.23694324,1.3935719,-0.17056751,0.01250124
E2F2,0.28295517,0.8161292,-0.8814373,-0.17306519,-0.25292587,0.6702261
TRIM47,1.5590124,1.8827448,-1.3822107,0.89758205,-0.3670082,1.0796537
E2F6,-0.18240547,0.07395172,-0.15628052,0.8579006,0.6497469,-0.001527786
UBQLN3,-0.05015087,0.1941979,-0.18569422,0.059885025,0.2697959,-2.1247208
TRIM45,-0.054949284,0.3387003,0.55112934,0.14774609,0.13923168,-0.56598186
UBQLN2,-0.49906254,-0.19314098,0.08001423,0.001973152,-0.03075695,-0.13205147
TRIM41,-0.24511099,0.63452244,-0.20683193,-0.65954924,-0.38814354,0.31525517
SMIM10L1,-0.012400627,-0.023409843,-0.228858,-0.012284279,0.2767105,-0.068327904
GZMA,-0.16702747,-1.5538259,0.5267644,1.2935262,-3.286727,1.146987
MAP1LC3B2,0.1489029,-0.041711807,0.27422142,0.4175663,1.22507,0.4093914
GZMB,-1.0706978,-0.84982777,-1.9749746,-0.8731928,-1.4077721,-1.0168285
KIAA0232,-0.514904,0.018245697,-0.6753273,0.15337563,1.3697319,-0.35306358
TM6SF1,0.27381516,0.34529686,-0.06645012,-0.14889145,1.8854733,0.13817596
TM6SF2,-1.4269822,0.09114313,-1.2466726,1.2622647,-1.1246324,0.18123674
GZMK,0.16696,-0.33647585,1.2486162,1.2391267,-1.682153,0.57108974
DBNDD1,0.567405,1.5906744,1.1595762,1.4776108,3.154233,-0.4335425
TRIM39,-0.26163054,-0.36775875,-0.07457733,0.63503075,1.1092424,0.057686806
UBQLNL,-1.0988996,-2.8653603,-0.36147928,0.7902665,-0.46972275,-0.3255663
TRIM37,0.07045698,0.1370492,0.11616993,-0.10844612,-0.35959816,0.31268692
ZNF850,-0.85146713,0.10801554,-0.4746375,0.95708466,0.69123745,-0.79844475
TRIM33,-0.3551197,-0.4740696,-0.14993572,-0.15733337,0.2373991,-0.09805775
ECI1,-0.1530428,-0.2235136,0.11982536,0.54518795,0.15150261,0.19910526
ICAM3,0.106095314,-1.9282293,0.80754375,0.5677824,1.6369829,-0.75697803
C16orf89,-0.39315438,0.62282753,0.95289326,0.11356962,-0.6098032,-1.2505007
IKZF2,-0.8418708,-0.6859417,2.3879375,0.5417867,1.4322948,-0.9804654
C16orf87,-0.17838097,-0.31429482,0.18082237,0.63370895,0.73040295,-0.14798546
ANPEP,2.031824,2.5001316,0.5584669,0.11273956,0.8480797,1.4507751
KDR,-0.17893612,-0.9519564,0.92177486,-0.040108085,-0.93115187,-1.443976
TRIM26,-0.16934967,-0.09672928,0.4934349,1.0070705,0.6479187,0.06214142
TRIM27,-0.03157997,-0.5028095,0.2638235,0.017255783,0.46848297,-0.104008675
TRIM22,-2.0704503,-1.5538616,-0.4679556,-1.1467037,-0.5197773,-2.5392385
TP63,5.5001335,2.641541,2.1965384,3.6756492,4.872311,6.5172668
ARL10,1.6547899,1.3288617,1.1328034,1.348917,2.4085994,0.7106075
ARL14,0.05698073,-0.5652762,1.4512248,0.5491868,-1.4351459,-0.84135586
ARL15,-0.5953727,-0.2546525,-0.6545787,0.46242857,-0.8777981,0.007772446
ECH1,0.23950386,0.21139336,0.02768612,0.48586464,0.708416,0.19421005
TMEM170A,-0.42599583,-0.41766644,-0.060709,0.46959972,0.19147205,0.034431458
SNHG14,0.26526344,-0.6160702,1.3213071,0.50028956,-0.25574815,0.40750694
SLPI,-0.026977062,0.42577505,-0.89697933,-0.83376694,-0.6248503,-0.06798506
RIN3,0.10508728,0.5959511,-0.012563705,0.24485016,-0.8003254,-0.43106556
TRIM10,0.09717369,0.18587065,1.8032074,0.534358,1.0328922,0.02664566
RIN2,0.10414171,0.8112221,-1.3313541,-0.7656021,-0.79451084,-0.89974976
TP53,0.81470346,1.031177,0.43244982,-0.30694008,1.2350621,0.19864416
ROPN1,-0.6082623,-0.5009858,1.587565,0.49057114,-1.2258375,-0.8633256
WWC2-AS2,1.0097666,0.8156371,-0.93267965,-0.71715164,0.34957075,1.104928
ACTR3B,0.25074244,0.05392599,0.35252953,0.5752239,1.4222097,0.95964575
MED12L,0.045379877,1.6610463,0.58579326,1.8636999,1.1034021,0.15943241
SYNGR1,0.25255108,0.5492859,-0.95594263,-1.5127263,-0.34262133,-0.3811245
HLTF,-0.553586,0.33435678,-0.4213872,-0.5346813,0.8480687,-0.6865597
B4GALNT1,1.3019159,0.9544282,0.5188713,-0.028418064,0.31698656,1.3029397
B4GALNT3,-0.5046842,-0.8164493,1.1669483,0.42864275,-2.5437632,-2.1634204
B4GALNT2,0.1940124,-0.4067868,1.3325472,1.2962456,-2.1113725,-0.9659047
PCK2,-0.43720245,0.6883621,-1.3572445,-0.6565323,-0.6032591,-0.26317692
HARS1,-0.032567978,0.23089218,-0.10025692,0.010904312,0.7498493,0.10349655
FAM9C,-0.5711622,-0.3885461,1.6721368,0.55994546,-1.2375861,0.62680125
CNFN,0.098005295,0.15868568,0.030023575,-0.037067413,0.01598835,0.16948509
C16orf54,0.9646344,0.52895117,-0.014214993,1.0236735,-0.16415596,-0.5877023
PTK2,-0.19237041,-0.27905226,-3.7360055,-2.5163133,-2.143764,-0.84044313
ZNNT1,-0.35183144,-0.27391577,0.7058449,-1.342463,-0.006221294,-1.5433393
MAGI2-AS3,0.5186753,-0.13893509,-1.1011515,-2.083016,-0.52866316,0.34972143
UBE2FP1,0.8120098,1.0188332,-0.33095598,0.49246407,1.3366365,1.5550394
NDUFAF1,-0.07961273,0.14677429,0.06593704,0.17202568,0.5752306,0.39746475
MON1B,0.4396019,0.2411995,0.6274185,0.63137436,-0.9265938,0.11540413
SPAG17,-0.010243416,-1.103894,0.9071791,-0.065189004,-1.9589667,-0.7977637
ECM1,1.1121054,1.6704416,-2.867434,-2.1134405,0.9771013,0.22220325
AP4E1,0.13854885,-0.11701107,0.43852043,1.0432725,0.55842304,0.2233448
GRIK1,-0.51475185,-0.44333845,1.5409355,0.67048,-1.3339382,-0.70948243
KHK,0.060875893,1.4322691,0.000169,-0.96929264,-1.1479435,-0.19584751
HERPUD1,-0.2263794,-0.8927684,-1.9404318,-0.52407455,0.30324984,-0.91868687
ACTR1A,0.21410751,0.36330605,-0.5017004,0.014322281,0.24994373,0.2800007
PCM1,1.0747023,1.1386194,0.6193094,0.028197289,1.4910107,1.3859701
