"X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AKAP3",2.27555564,2.01930510966667,4.89337235671249,0.000550229508511667,0.00301924406328723,-0.619524189918532
"GEM",1.284776014,1.23658189666667,4.89220643589675,0.000551217382241324,0.0030220949597309,-0.621403014642408
"MASTL",1.248253824,1.43713320222222,4.88728666897874,0.000555406607993894,0.00303989723611925,-0.629332991604063
"PTEN",0.78293838,0.688415736666667,4.88335639408852,0.00055877752113748,0.00305058489331654,-0.635670381554292
"SPATS2",0.79427415,0.76844327,4.87958135357727,0.000562035718021013,0.00306577894200304,-0.641759415267724
"SUB1",1.287977972,1.49596498777778,4.87811084061052,0.000563310346769032,0.00307013654366601,-0.644131828580542
"LINC00477",1.542154726,1.77019940333333,4.87569612073566,0.000565410057713414,0.00307897983326975,-0.648028182284447
"ADAL",0.909164142,0.821473761333333,4.87040727453536,0.000570037991744446,0.00310156421646451,-0.656564911286712
"ATP6AP1L",1.04399521,0.969037276666667,4.867046915971,0.000572999273605242,0.00311504996847062,-0.661990814317244
"SENP5",0.7818946,0.870496536666667,4.86282796792927,0.0005767402816966,0.00313274834830653,-0.668805204787808
"FAM210B",1.00197714,0.975386294444444,4.85317349266437,0.000585398787795364,0.00317177025830687,-0.684407945723886
"RAB23",2.22844608,2.0940514,4.85187379024057,0.000586574889714456,0.00317401165484347,-0.686509365413808
"WDR82",0.88993091,0.845807492222222,4.85083261485309,0.000587518856446754,0.00317401165484347,-0.688192949239087
"CASP9",0.790751078,0.733703724444444,4.84055634917438,0.000596922496743431,0.00321667969072063,-0.704817462976887
"SLC35F1",2.4954391,2.15162345444444,4.84028077098885,0.000597176858745283,0.00321667969072063,-0.705263475768022
"TLK1",0.905574796,0.92351256,4.83791570826813,0.000599364567771742,0.00322308296319254,-0.709091655798097
"CALCRL",1.159751028,1.15196820555556,4.83548590347186,0.000601621008734709,0.00323252320513329,-0.713025405902632
"PLEKHJ1",0.87274628,0.913157248888889,4.82604362685437,0.000610475389527873,0.00327464479519814,-0.728319509510033
"RETREG3",0.96611273,0.599811776666667,4.82389299786205,0.000612511352484333,0.00328283700795798,-0.731804643501919
"ANKRD33",0.8840561,0.942573984444444,4.80539155906054,0.000630326284044988,0.00336713204548204,-0.761811933259879
"FICD",1.04510001,0.980288502222222,4.7963572482874,0.000639224007497368,0.00340901861188472,-0.776481073065521
"ATN1",1.23668972,1.15217366111111,4.79074310996787,0.000644820191518605,0.0034360236960112,-0.785602268794087
"CHI3L2",2.5679862,2.19715436588889,4.77210145660256,0.00066377730483569,0.00352539501901622,-0.815918890494664
"BRF2",0.838840012,0.706999995555556,4.77009706517688,0.00066585046393212,0.00353349756887662,-0.819181326715527
"THAP1",0.760652538,0.715135248888889,4.76594363996655,0.000670168233192399,0.00355348858569479,-0.825943307903529
"RSPH3",1.16461792,0.714228741111111,4.75898141454139,0.000677472546862217,0.00358926957709514,-0.837283240884224
"NIT2",0.931375886,1.00529045888889,4.75274797416862,0.000684083768234694,0.00361878323922743,-0.847441543361579
"TMX1",0.787967306,0.843522707777778,4.75267195463732,0.000684164815102661,0.00361878323922743,-0.847565459762903
"NUP50",0.816915328,0.750965227777778,4.75068264003749,0.000686289303449688,0.00362704739980412,-0.850808431364615
"KLHL26",1.066751774,0.85899333,4.74875041069166,0.000688359511907878,0.00362907183851433,-0.853958839437603
"UBE2FP1",0.774939728,0.904557437777778,4.74660342950524,0.000690667560334858,0.00363826756476803,-0.857459963907929
"EPB41L4A",1.83484882,2.11199364444444,4.74493640348586,0.000692465294194614,0.00364409577593867,-0.860178832392572
"FNBP1",1.37669316,1.36598788444444,4.74336283585205,0.000694166784882155,0.00364776731501999,-0.862745606905492
"CD47",0.910357848,0.974248665555556,4.73911484131766,0.000698782247525207,0.00366489494427934,-0.869676475254924
"AMN",1.70754876,1.54721302388889,4.73879600958128,0.000699129966900336,0.00366489494427934,-0.870196764365469
"PBDC1",0.832124124,0.762223343333333,4.73698610694343,0.000701107327457553,0.00367227725980811,-0.873150525944443
"YME1L1",0.783836946,0.748958594444444,4.71889921570664,0.000721195816292308,0.00376222845799051,-0.902691828408037
"MT1F",2.59453294,3.17084375555556,4.71533313779386,0.000725227903261882,0.00377410940302333,-0.908521332150648
"TMEM62",1.03343257,0.799412298888889,4.69915048283207,0.000743827170557107,0.00385535480450202,-0.934996052384715
"OGFRL1",0.843690296,0.916532826666667,4.69589697414515,0.000747627069218297,0.00386883518658033,-0.940322874563908
"ZCCHC2",1.48041248,1.1880198,4.68940983463745,0.000755265048450443,0.00389898028612057,-0.950948065550326
"SMIM12",0.8358305,0.88620567,4.68572791414157,0.0007596368172707,0.00391284649856101,-0.956981051360496
"SCAPER",0.93970336,0.839067191666667,4.68561598812409,0.000759770132139616,0.00391284649856101,-0.957164474423021
"DRAP1",1.005430986,1.00052516777778,4.6812420946376,0.000764999286966566,0.00393663508675857,-0.964333627893672
"NDEL1",1.10133763,0.96631517,4.67856301653682,0.000768221004563154,0.00395006385852274,-0.968726066327471
"LMAN1",0.881218338,0.941115165555556,4.67801669206577,0.000768879744388497,0.00395030333641638,-0.969621897325617
"ZNF397",0.79125996,0.65472275,4.67550539731091,0.000771915469943616,0.00396077830292247,-0.97374026719689
"CP",2.412313754,2.55905395222222,4.67531499502878,0.000772146149864632,0.00396077830292247,-0.974052548467644
"BHLHE40",1.122247108,1.04891998555556,4.66987358370165,0.00077876952943485,0.00398841251860563,-0.982979052958868
"FGF9",1.436680886,1.325327,4.66324101451291,0.000786924113589953,0.00402116592198277,-0.993864778516174
"ATP11B",0.759036452,0.836771324444444,4.6631518642983,0.000787034334335075,0.00402116592198277,-0.994011135132064
"TWF2",1.18406828,0.898886571111111,4.66211493985964,0.000788317533684249,0.00402453563675986,-0.995713514010421
"PEX11B",1.006128686,0.969915280555556,4.65745301113532,0.000794114072615326,0.00405092340757842,-1.00336897905621
"KATNAL1",0.838935862,0.852586114444444,4.64778858173557,0.000806274565273767,0.00410418232083064,-1.0192480542803
"QRSL1",0.848497586,0.764974385,4.64764035193376,0.00080646260387622,0.00410418232083064,-1.01949169546837
"GLI3",1.63332324,1.8173782,4.64574863724424,0.000808866433552435,0.00411317186423472,-1.02260130117977
"SEMA4A",1.387062444,1.16350607555556,4.64430290444299,0.000810708651006615,0.00411929364168952,-1.02497810949857
"LINC00174",0.714047998,0.80167071,4.63391779417949,0.000824072817015928,0.00417733062702575,-1.04205925551188
"CDK6",1.7414664,1.9134432,4.62930611614569,0.000830081835673604,0.00420448829325099,-1.04964883334035
"TOX4",0.83200456,0.770965583333333,4.61089588263465,0.000854535516299919,0.004311428996625,-1.0799740942216
"TVP23C",1.026902592,0.917450282111111,4.59671511397675,0.000873889621181521,0.00439875953625925,-1.10336192639561
"SPTLC1",0.925878054,1.01618216,4.59044867493675,0.000882589100753103,0.00443908610067013,-1.11370504211547
"TRIB1",1.4397318,1.48051707777778,4.56425869657858,0.000919949493749763,0.00460545700788768,-1.15698662489803
"SUSD2",0.94180432,0.953173592222222,4.56184798343043,0.000923471329109885,0.00461950425329154,-1.16097489924395
"CASK",0.866152854,0.757331475555556,4.55897074454548,0.000927693350814708,0.00463702958389412,-1.16573594402655
"RAB43",0.730774302,0.789025731111111,4.55535977870173,0.000933020876783271,0.00466004931724648,-1.17171257143662
"ANAPC1P2",0.8380066,0.875612477777778,4.55423082804968,0.000934693118551294,0.00466479094664463,-1.17358146882666
"HMGCS1",1.42124997,1.50007794111111,4.55111512202919,0.000939324641607678,0.00468428277611619,-1.178740123846
"MAPRE1",0.744404796,0.704178176666667,4.54627487967299,0.000946567793149262,0.00471675827736849,-1.1867564848401
"ATXN7",0.77764607,0.896691011111111,4.54200849521241,0.000953001065004497,0.00474515113616822,-1.19382484855818
"ZKSCAN2",0.828418074,0.870310845555556,4.53648147282172,0.000961403912623155,0.00477750628822721,-1.20298515059355
"SNX19",0.831465914,0.822668388888889,4.53260786923963,0.000967339594268324,0.00480172492447192,-1.20940739373471
"LPAR1",1.013445286,1.00995223,4.52672614221141,0.000976426428724756,0.00484310510727198,-1.21916256516234
"ZNF334",1.86542171,1.98231473333333,4.52459979095453,0.000979733604779199,0.00485577646055312,-1.22269029189005
"DNAAF9",0.748580936,0.850592931111111,4.52049045540964,0.000986158497464931,0.00488386859872694,-1.22950947760993
"ABI1",0.798070516,0.861607332222222,4.51525679454256,0.000994405658674749,0.00492093536459214,-1.2381974328962
"FGD6",0.879988092,0.958349747777778,4.51357537857643,0.000997070632649155,0.00492799620893711,-1.24098932626977
"APOBEC3F",0.80501251,0.653938612222222,4.51339319354632,0.000997359840209494,0.00492799620893711,-1.24129185485396
"XPNPEP1",1.075496672,1.01589033333333,4.50703175463224,0.00100751390712189,0.00496675877972311,-1.25185795072853
"PRKRIP1",0.6795208,0.708739815555556,4.49700979340873,0.00102373259691533,0.00503133773640106,-1.26851412932582
"RSF1",0.91865616,0.866697528888889,4.49054436799478,0.00103434157752728,0.0050757461595312,-1.27926600127931
"GHSR",2.19693776,2.59501805555556,4.48653918455788,0.00104097168195342,0.0051043998963871,-1.28592910843706
"CAVIN3",1.16962014,1.42641333777778,4.48310335282651,0.00104669499051898,0.00512856702643808,-1.29164659327914
"SENP1",0.81755333,0.930990011111111,4.47757592231132,0.00105597212807746,0.0051700972249498,-1.30084768206793
"HSPA1B",1.14786186,1.13098399222222,4.47178253324709,0.00106578871952853,0.00521311147150281,-1.31049548921017
"AP1M2",1.701222694,1.28735117444444,4.47143928991391,0.00106637333680206,0.00521311147150281,-1.31106722507393
"ZFPM2",2.032243384,2.01682447333333,4.46039952024197,0.00108535780707643,0.00530190305001077,-1.32946365749977
"UBQLNL",1.157231076,1.33029696,4.45936171239454,0.00108716068856947,0.00530669283157244,-1.33119379837092
"SPINT2",0.78366794,0.775754605555556,4.45745755235974,0.00109047680922695,0.00531885627357636,-1.33436858380514
"CYP1B1",0.96240176,0.921917482222222,4.45504015329244,0.00109470210263494,0.00533209377551875,-1.33839971949718
"AIDAP1",1.31993179,1.08227872777778,4.45495950175628,0.00109484336782308,0.00533209377551875,-1.33853422221807
"GTF2IRD1",1.120569526,0.926900496666667,4.44555055750293,0.00111145613990696,0.00540077294489429,-1.35423093090833
"DHX36",0.790983198,0.823462381111111,4.44196056065282,0.00111786457143158,0.00542782549243643,-1.36022284879547
"RAPGEF2",0.867685694,1.25414217444444,4.44043998076493,0.00112059065117478,0.00543527718126747,-1.36276125487329
"H3C3",0.793679234,0.802643982222222,4.4347122802999,0.00113092224053311,0.00547885977339353,-1.37232538655225
"POGLUT3",1.308453284,1.38711844666667,4.41812350634164,0.00116141490889836,0.00561814873097533,-1.40004757196503
"PTK2B",1.0893957,0.886193591111111,4.41477914043896,0.00116766654351529,0.00564415895528402,-1.40564046505639
"ACOX3",1.064035792,1.08627986222222,4.41398143095304,0.00116916293149534,0.00564613932549403,-1.40697469787701
"UBE2F",0.821001632,0.892375944444444,4.41317904238592,0.00117067013366699,0.00564613932549403,-1.40831683333982
"REPIN1",1.359286868,1.14580005444444,4.41273217775914,0.00117151040839175,0.00564613932549403,-1.40906432597838
"BCAR3",1.168453226,0.927948432222222,4.40344964277051,0.00118910943353835,0.00572209036138922,-1.42459705601025
"PATL1",0.853991888,0.821315447777778,4.39924604944394,0.00119717049619353,0.00574798778718659,-1.43163441511778
"TMUB1",0.863072208,0.779597812222222,4.39919924157586,0.00119726058090595,0.00574798778718659,-1.43171278934015
"ZBTB44",0.7206749,0.756948366666667,4.39878705290526,0.00119805417228668,0.00574798778718659,-1.43240296158146
"ZNF281",0.84377519,0.663742391111111,4.39666276787945,0.00120215287035913,0.00576336736435919,-1.43596020177145
"CFAP161",2.09743154,1.85267521888889,4.39615060029251,0.00120314327766769,0.00576383338588689,-1.43681793646011
"ZNF529-AS1",0.80353412,0.843375152222222,4.39266907312321,0.00120989850438811,0.00578331485097519,-1.4426493244505
"OR1E3",1.37760764,1.29680480888889,4.38908078362536,0.00121690267033168,0.0058042984848775,-1.44866103344724
"NKIRAS2",1.07594434,0.890305525555556,4.3890378132068,0.0012169868045931,0.0058042984848775,-1.44873303396795
"TNF",1.32116567,1.29055183,4.38760871038573,0.00121978841761917,0.00581336385442871,-1.45112773909129
"LOXL2",0.919515308,0.954037504444444,4.37377615617529,0.00124725915588897,0.00593114468161495,-1.47431897080449
"PARP11",0.96264573,1.02431478777778,4.37086776156236,0.00125311745898566,0.0059458580609077,-1.47919795536191
"CDK5RAP2",0.801105314,0.851626607777778,4.36681474691455,0.00126132966479249,0.00597490072395583,-1.48599875293474
"TIA1",0.865458288,1.13228130444444,4.36647724057548,0.00126201606799191,0.00597490072395583,-1.48656516188555
"PPP2R2A",0.782233424,0.684959406666667,4.36413838019049,0.00126678353295909,0.00599307488136732,-1.49049064366161
"MNAT1",0.888385196,0.957669252222222,4.35924572045281,0.00127681796124074,0.00603170300430929,-1.49870442170594
"ZNF629",0.865437894,0.842451525555556,4.35825719139606,0.00127885548350253,0.00603249593204812,-1.50036429961057
"TRMT1L",0.755779934,0.658926383333333,4.35649924480679,0.00128248735622708,0.00604520884567811,-1.50331641805662
"ANKRD11",1.06375712,0.930147267777778,4.35415966917408,0.00128733769439952,0.00606364243938693,-1.50724582405145
"ABCC1",0.973845666,0.870438141111111,4.34891443743028,0.00129828220125075,0.00610338458708392,-1.5160577036661
"EAF1",0.892104706,0.83332072,4.3450230674552,0.00130646499511259,0.00613315460489099,-1.52259718844954
"VEZF1",0.675125694,0.744956645555556,4.34484174406342,0.00130684760293276,0.00613315460489099,-1.52290194698563
"TRAF3",0.674723158,0.787249938888889,4.34160097377009,0.00131370581362168,0.00616086018553831,-1.52834950066533
"KREMEN1",0.995182634,0.829095273888889,4.33727755967268,0.00132291412237235,0.00619574564788682,-1.53561881056878
"WNT11",2.16212806,1.41840797,4.33720705281952,0.00132306485398854,0.00619574564788682,-1.53573737741903
"RGS16",1.484154512,1.57346746222222,4.32915446457246,0.00134039927791978,0.00625875292360084,-1.54928267275622
"CYSLTR2",1.42844506,1.62393313333333,4.32373897246408,0.00135219111107308,0.00630924746186157,-1.55839629702898
"CDYL",1.44750672,1.30315707,4.32258236204665,0.00135472364748807,0.00631649689106975,-1.56034317058476
"IFNG",2.27086568,2.06540962777778,4.31507516993351,0.00137128321489359,0.00637987785559359,-1.57298344046604
"RICTOR",0.887735736,1.00945069777778,4.31240663587682,0.00137722067847912,0.00639827576546133,-1.57747815176772
"WAPL",0.87905922,0.8699078,4.30666113603322,0.00139009626267714,0.00645344689428457,-1.58715827217671
"USP12",1.57473659,1.78004545,4.30296171138202,0.00139845351963047,0.0064829170705283,-1.59339312061797
"MALT1",1.30925035,1.35032705444444,4.3024876320897,0.00139952830804325,0.00648324204723841,-1.59419222574035
"DESI1",1.214244554,0.775556403777778,4.30056216528983,0.00140390247686548,0.006498839801444,-1.5974380434196
"PTGS2",1.950149348,2.24324333777778,4.29850007757056,0.00140860294787517,0.00651592460404193,-1.60091463442178
"CCDC93",0.927017292,0.774427137777778,4.29135514173381,0.00142501794680953,0.00658242005065275,-1.61296442036305
"RSPO3",3.69267486,3.64754380444444,4.27712221549547,0.00145831890059361,0.00672661319909261,-1.63698515416788
"BCAS2",0.81534766,0.857729277777778,4.26955057758158,0.00147636650426925,0.00680499503717821,-1.64977300355723
"IL7",0.952953922,0.809349543111111,4.2687044692882,0.00147839779231598,0.00680949389993935,-1.65120240746261
"CCDC77",0.658693892,0.608168606666667,4.25446785130425,0.0015130199374463,0.00694912288707544,-1.67526555130002
"FBXW10B",1.74890402,1.91465445555556,4.2499451008439,0.00152419620573747,0.0069954751889217,-1.68291475886476
"TIMM17B",0.853730208,0.967666631111111,4.24519712074345,0.00153602234017062,0.00704474211877825,-1.69094733245446
"ADGRE5",0.95338115,0.949664212222222,4.2423387255911,0.00154318836408182,0.00706781726871268,-1.69578433307672
"CHPF",1.13421878,1.14445526333333,4.23866410945535,0.00155245225217017,0.0071049463711022,-1.70200387587798
"CALCOCO2",0.925465206,0.880797181111111,4.23734977931904,0.00155577990004479,0.00711512947908506,-1.70422883256
"KASH5",1.539688298,1.20612512444444,4.23631912967372,0.00155839455646112,0.00712203971164561,-1.70597369544003
"KDM6B",1.26408482,1.08500078888889,4.23040997607223,0.00157347478339092,0.00718078697116098,-1.71597999451594
"PEA15",1.34184262,1.11982088888889,4.22987494208197,0.00157484773644234,0.007181973458136,-1.71688618687307
"ARFRP1",1.146927076,0.798337836666667,4.22707550561221,0.00158205190855444,0.0072046442949201,-1.7216281322759
"TMEM39A",1.074737732,0.961131307777778,4.21891220789561,0.00160325776505062,0.00729606654292784,-1.73546078434419
"TWSG1",0.941868026,0.849470198888889,4.21302672435066,0.00161873141535121,0.00736129233492694,-1.74543821009937
"CSNK1G1",0.99739932,0.894387598888889,4.21126878856299,0.0016233835690334,0.00737724941617783,-1.74841910011632
"CAPG",0.792694274,0.802824537777778,4.19826463000658,0.00165823603361468,0.00752574511673477,-1.77048035556293
"UPK3B",0.74603357,0.809133527777778,4.19674331210123,0.00166236429792548,0.00753846578672742,-1.77306243136018
"CCDC90B",0.742423628,0.683436815555556,4.19555337641612,0.00166560083195118,0.00754783860153156,-1.77508223851316
"SLC25A20",0.761835276,0.477709975555556,4.19100367337541,0.00167803674167508,0.00758820679329313,-1.78280635011755
"NMRK1",0.801866922,0.81072172,4.18154753912341,0.00170419613035908,0.00770110478235794,-1.79886730867403
"GPKOW",0.736136426,0.671972061777778,4.17309880517869,0.00172793037629977,0.00778654659096535,-1.81322531661463
"NRXN2",1.14294739,1.30787505,4.17203810505062,0.00173093449399626,0.00779464081629996,-1.81502843658829
"USP42",1.013582528,0.842332531111111,4.16438390375273,0.00175277569466004,0.00787206758924484,-1.82804361384899
"EGR2",1.597917552,1.50541549444444,4.164303004113,0.00175300807775373,0.00787206758924484,-1.82818120848508
"RGS12",0.886854946,0.653538396666667,4.16021940493539,0.0017647802133021,0.00791942052603507,-1.83512752001692
"CCRL2",1.48368872,1.40434169444444,4.15695299716818,0.00177425619261454,0.00795641084846536,-1.84068503486842
"GALNT4",1.192636772,1.34521018888889,4.15087288813729,0.00179203710592566,0.00802499336886765,-1.85103281585957
"MOB1A",0.749892628,0.869339002222222,4.15037867348102,0.00179349058904454,0.00802593257358144,-1.85187409409412
"PANX2",1.124852838,0.933161946666667,4.14932761715118,0.00179658584960746,0.00803421239606164,-1.85366334281131
"CHMP4A",0.687471184,0.753174028888889,4.14873748123184,0.00179832619667631,0.00803642586367881,-1.85466800194181
"SLC2A1",1.306250754,1.36530206888889,4.14546990209054,0.00180799450865193,0.00807404052894871,-1.86023145429069
"CSTF3",0.63462925,0.727596494444444,4.13937645510801,0.00182616992436787,0.00812543595220572,-1.87060927486035
"ADAM22",1.66635857,1.04294286666667,4.13908023263024,0.00182705835528444,0.00812543595220572,-1.87111387361193
"HYCC2",1.194252392,1.19305832333333,4.13747140112957,0.00183189147919811,0.00813571625276354,-1.8738545895927
"TMEM50B",0.892474348,0.93551115,4.13671743805995,0.00183416108241832,0.00814019357967358,-1.8751390919826
"ZCCHC10",0.690431788,0.773211695555556,4.1263914352008,0.00186554286767419,0.00827323018906322,-1.892737110867
"GATA6",2.53616375,2.90437102777778,4.1134587939435,0.00190564155478926,0.00844001712632469,-1.91479302175402
"CCDC92",0.894118512,0.808200420777778,4.11132675694031,0.00191233828751669,0.00845806646288225,-1.91843074510445
"SEC61B",0.868791388,0.96576479,4.09734520810673,0.0019568693882431,0.00863726276493347,-1.94229784673791
"LACTB",0.901531592,0.774668474444444,4.09226810676508,0.00197330740461955,0.00870386376077237,-1.95096959578648
"PEX13",0.78889865,0.906544383333333,4.09084502604621,0.00197794076518046,0.00871834136455567,-1.95340070265861
"DDX52",0.747906872,0.776631785555556,4.08580853753669,0.00199443055981981,0.0087790316524674,-1.96200638392963
"IL18RAP",1.06116478,0.972460231111111,4.08119185623792,0.0020096722679983,0.00882805659999526,-1.96989699867492
"PPCDC",0.77096863,0.870530502222222,4.07942705583698,0.00201553081199096,0.00884175413309153,-1.97291387823411
"SLC12A3",1.346230588,1.64868128222222,4.07870401633239,0.00201793621794135,0.00884629240107032,-1.97414998532166
"LINC02223",0.967615786,0.966400492222222,4.07373335830466,0.00203455410196586,0.0089010017762615,-1.98264923038197
"CEACAM21",1.022902096,0.850727075555556,4.0699412826934,0.00204732799866636,0.00895081814051085,-1.98913489675593
"EBF4",1.365259754,1.64555667444444,4.06918354886391,0.00204989052512279,0.00895595366189393,-1.9904310366134
"SERPINF1",1.0640199502,1.34142069455556,4.06763107632262,0.00205515120710862,0.00897286247596204,-1.99308679342732
"CDS2",0.944406134,0.962893601111111,4.05631676669664,0.00209391973376031,0.00912977300132114,-2.01244898186495
"MAT2B",0.635665318,0.708707283333333,4.05525851194413,0.00209758475712262,0.00913341055176266,-2.01426062153209
"WIPF2",0.698337936,0.702745328888889,4.04817348608588,0.00212229556961639,0.00923477633899837,-2.02639240586889
"RNF25",0.717669962,0.594208714444444,4.04358634630853,0.00213845655747582,0.00929882760471123,-2.03424965313806
"TUBG2",1.059842688,0.715831017777778,4.04093861084022,0.00214784333572815,0.00933335558616413,-2.03878585846057
"PSORS1C1",1.187679616,1.15518898333333,4.03045377549376,0.00218543938326295,0.00947121580939948,-2.05675559542729
"RLIM",0.605073734,0.62809774,4.0289341855937,0.00219094507125954,0.00948870372136765,-2.05936087291792
"YY1",0.65442028,0.689037744444444,4.01797356532307,0.00223108881431856,0.00965608056257388,-2.07815902272219
"TAF8",0.654853726,0.661272573333333,4.01456684053968,0.0022437220882403,0.00969774858366688,-2.08400411903108
"GADD45G",1.93411648,1.96635999,4.00909134450522,0.00226418390312082,0.00976003922968512,-2.09340103776401
"FAM217B",0.638355646,0.643812292222222,3.99454268240774,0.00231950468281479,0.00998516592275106,-2.11838294266214
"MED1",0.661118022,0.717758167777778,3.98834567744642,0.00234349563003347,0.0100745148900427,-2.12903004945594
"ZFTRAF1",0.8315853148,0.792407570444444,3.98797376826475,0.00234494364866637,0.0100745148900427,-2.12966914308155
"PARP6",0.748372834,0.658793018888889,3.98314248418004,0.00236383925963459,0.0101489386177126,-2.13797245968765
"NHEJ1",0.878068434,0.690398105555556,3.98129572213924,0.002371104063521,0.0101733607193491,-2.14114698392399
"GPR35",0.658398434,0.637008028888889,3.9741010115818,0.00239962972519422,0.0102889107087564,-2.1535174805003
"ICOSLG",0.847459986,0.765975048888889,3.97055816166895,0.00241380788208459,0.0103291129065596,-2.15961077380605
"MAD2L2",0.94369944,0.864994992222222,3.96979733956929,0.00241686401170113,0.0103353369565987,-2.16091945115243
"TGM2",1.595937912,1.19855335133333,3.96505198067202,0.00243601692304787,0.0103897007299589,-2.16908306589109
"LINC00310",1.35361854,1.72590211111111,3.96151811836792,0.00245038294873114,0.0104440694637794,-2.17516384155808
"STAU1",0.712771032,0.684840942222222,3.95699880605165,0.00246888402744142,0.0105159792931218,-2.18294196176711
"MED13",1.242217246,1.14133399444444,3.95564896384199,0.00247443821548645,0.0105326845676346,-2.18526551611384
"CTAGE7P",0.624140166,0.560647541111111,3.95113328968337,0.00249311379523227,0.0105920712573783,-2.19303978762647
"COPB1",1.013577472,0.801447451111111,3.95108358963096,0.00249332015726412,0.0105920712573783,-2.19312536249097
"SLC25A4",1.280686752,1.32305463444444,3.94317148938232,0.00252640071708822,0.0106974172095606,-2.20675147441144
"MRPL51",0.844701002,0.936793114444444,3.94215012433005,0.00253070430416007,0.0107086130326196,-2.20851086695137
"RDH5",0.768702122,0.678224297,3.93104304949491,0.00257800149302042,0.0108802116641339,-2.22764983386432
"MEIS3",1.4940059,1.20234777333333,3.92563784255355,0.00260135107662753,0.0109501099135535,-2.23696770341412
"CDC23",0.781791984,0.797076972222222,3.92089566384978,0.00262201810987083,0.0110299106016926,-2.24514473035332
"RHNO1",1.26402854,1.06881475666667,3.91657774157769,0.00264098510892306,0.0110808042313917,-2.25259192888483
"PDGFA",1.29992153,1.38495207111111,3.91572116568516,0.00264476469648047,0.011089451972962,-2.25406947560861
"ADARB1",1.206227112,1.61357785111111,3.90931198180103,0.00267322438678235,0.0111797258379174,-2.26512700763523
"PIP5K1A",0.831582554,0.979352374444444,3.90166554235908,0.00270759619129,0.0112901253168403,-2.27832381545723
"BAALC",1.214776446,1.55842276444444,3.90149448406954,0.00270837036889336,0.0112901253168403,-2.27861909889508
"WHRN",0.862633132,0.521139141111111,3.8991337625779,0.00271907814344795,0.0113274443251579,-2.28269447087089
"UPP1",0.882590114,0.815140732888889,3.89811027821912,0.00272373417187647,0.0113395203942702,-2.28446148683905
"TMTC3",0.587337108,0.724201042222222,3.89309058101652,0.00274669035139418,0.0114277194310423,-2.29312915432738
"RPS27L",1.25783578,1.5263051,3.89135133432947,0.00275469126389759,0.0114462477307992,-2.29613287066078
"GPC4",1.507851954,1.31519146222222,3.88727883164615,0.00277352081188455,0.011517071942787,-2.30316718304644
"IPPK",0.709712214,0.839142052222222,3.88648125905641,0.00277722413076935,0.011520243113645,-2.30454497224359
"CHASERR",0.711762614,0.696551321111111,3.88634550213114,0.00277785499532491,0.011520243113645,-2.3047794947627
"CTNNA1",0.832493026,0.722815623333333,3.88410679389708,0.0027882798670477,0.0115560500848162,-2.30864712967462
"SLC25A51",0.62884169,0.6864801,3.8835642538183,0.00279081241473826,0.0115591222800423,-2.30958449642013
"CDK7",0.668457024,0.734520485555556,3.88198088206045,0.00279821721999624,0.0115749331542537,-2.31232028988807
"SPIB",0.81960668,0.834336535555556,3.87955897707211,0.00280958313598586,0.0116145035083387,-2.31650533563215
"CRY2",0.800056086,0.839653553333333,3.8680111668604,0.00286444167441154,0.0117884197225623,-2.33646672759958
"ZMAT1",0.814166844,0.798678094444444,3.86167375390133,0.0028950209077279,0.0118990891194702,-2.34742624319104
"TBC1D4",1.62234666,1.70549644988889,3.85731181494181,0.00291626545136391,0.0119787784580848,-2.35497144007054
"RBBP9",0.695041554,0.747032577777778,3.84762833725095,0.0029640103846202,0.0121594145021959,-2.37172734113374
"PPM1B",0.92531376,0.793279002222222,3.83389456790283,0.00303312518051004,0.0124189317388664,-2.39550483579559
"ITGAL",0.78643989,0.607728642666667,3.8332461532949,0.00303642948086698,0.0124189317388664,-2.39662782374408
"TIPRL",0.611124808,0.691217425555556,3.83264982691426,0.00303947164777612,0.0124189317388664,-2.39766063006282
"RBBP6",0.80118552,0.828544096666667,3.83130078873744,0.00304636549246019,0.0124340268961705,-2.39999719960608
"ACVR2A",0.899457922,0.903044908888889,3.82899350286814,0.00305819390090748,0.0124744154504146,-2.40399381785907
"PURA",0.770999418,0.78866097,3.82153685921439,0.00309674855155143,0.0126237008232226,-2.41691292378612
"TMUB2",0.745697584,0.649467139555556,3.81881594060622,0.00311094270998444,0.0126655604463909,-2.42162818824952
"CYB561A3",0.811033066,0.381995735555556,3.81266482263645,0.00314328110281143,0.0127891506661048,-2.43229003410954
"STEAP1",1.72930757,1.74602524888889,3.80496717261304,0.00318424329201415,0.0129394974580399,-2.44563669660001
"KRT18P21",0.650099368,0.767427972222222,3.80238806640414,0.00319809154818677,0.0129839802228677,-2.45010954417494
"RIPK3",0.860110088,0.659903732222222,3.80217951177459,0.00319921409489534,0.0129839802228677,-2.45047125525192
"KIAA0319",1.865039436,1.92391549777778,3.80027158892254,0.00320950253992792,0.0130175486424606,-2.45378045756927
"KIF3B",0.727452078,0.75209119,3.77718359476897,0.00333676634819833,0.0134575957780774,-2.49384762569195
"CLSPN",1.040762054,1.26433580777778,3.7727062633893,0.00336204714417427,0.0135341798012206,-2.50162231145481
"TBKBP1",0.791357978,0.502285790333333,3.77145774568174,0.00336913219865638,0.0135542456844948,-2.50379057400263
