"gene_symbol","mean_logCPM_male","mean_logCPM_female","logFC_male_vs_female","mean_CPM","keep_for_test","pvalue","padj"
"AL136295.2",0.295008951617747,0.73364660288132,-0.438637651263573,0.918711123379654,TRUE,0.00617688712324062,0.999730742094805
"ATXN7",1.85325057127938,2.23712909181576,-0.383878520536378,3.6036064158408,TRUE,0.00644949743548884,0.999730742094805
"EIF1AX",6.86841974923665,7.35580957678832,-0.487389827551667,136.191514736103,TRUE,0.00659516067731284,0.999730742094805
"THEM4",3.08058582676964,3.434225704725,-0.353639877955366,8.97952358335879,TRUE,0.00664805010609246,0.999730742094805
"ZNF880",3.94584986987906,2.74134058182277,1.20450928805629,11.9110825581726,TRUE,0.00677565063973742,0.999730742094805
"RPS4X",10.0921954317948,10.7161673393995,-0.623971907604648,1360.93755661255,TRUE,0.00682574813806206,0.999730742094805
"CDIP1",2.95025010539405,3.34436130922826,-0.394111203834207,8.29812202330406,TRUE,0.00715024652588512,0.999730742094805
"AGRP",6.15459386414828,6.74993588701574,-0.595342022867462,87.7511339505525,TRUE,0.00795507846987321,0.999730742094805
"PNPLA4",3.53819987947884,3.99414651030973,-0.455946630830887,12.9754660090828,TRUE,0.00805686187243931,0.999730742094805
"C2orf81",1.32288098568686,0.871663726479194,0.451217259207666,1.77623133047051,TRUE,0.00888563043641842,0.999730742094805
"RHOH",2.6511113925685,3.36255044158033,-0.711439049011832,7.71693676603563,TRUE,0.00897783477356252,0.999730742094805
"PORCN",1.50934281323691,1.71122985083196,-0.201887037595044,2.5278984317728,TRUE,0.00934064026692395,0.999730742094805
"KLC2",1.32085344150165,1.59960797602059,-0.278754534518937,2.22741062062373,TRUE,0.00939802979341496,0.999730742094805
"JPX",4.96722537271702,5.56777833496213,-0.600552962245116,38.0580964730922,TRUE,0.00964344673298477,0.999730742094805
"ADORA2B",1.61727309408483,2.11156740220102,-0.494294308116188,3.12154577238202,TRUE,0.00980524053922372,0.999730742094805
"MIR4435-2HG",3.2648292655879,3.93696962977987,-0.672140364191971,11.7402646052983,TRUE,0.0100659622944331,0.999730742094805
"AC009126.1",0.681850801646181,0.460662458283577,0.221188343362604,1.02038028071707,TRUE,0.0100942492774805,0.999730742094805
"PNPLA2",5.81189532106118,5.63599714556802,0.175898175493161,53.2187560889462,TRUE,0.0101540311255917,0.999730742094805
"AIFM3",1.84464629974423,2.25259699068923,-0.407950690944997,3.61695463377428,TRUE,0.0102959942607703,0.999730742094805
"GGT1",0.885552053428361,1.72856042593209,-0.843008372503728,2.08855463325809,TRUE,0.0104629494209107,0.999730742094805
