"Celulas","Enriquecido_En","ID","Description","enrichmentScore","p.adjust","setSize","core_enrichment"
"Hofbauer (HBC)","Femenino","GO:0003007","heart morphogenesis",0.41118650968603,0.000137144737674528,237,"ADAMTS1/CCN1/SLIT3/BMP7/GJA5/DKK1/ANKRD1/ACVRL1/ADAMTS19/NRG1/SOX18/MSX2/ISL1/TEK/DSP/TPM1/FOLR1/PARVA/DNAH11/FHL2/GREB1L/EDN1/RNF207/BMP4/GRHL2/ADAMTS5/PKP2/DAG1/ADPRHL1/EFNA1/OVOL2/YAP1/ADGRG6/EPHB4/SOX9/LRP2/PPP1R13L/SMARCD3/TGFB2/GATA3/EXT1/TEAD2/NPY1R/IFT57/FGFR2/CCM2L/CLDN5/SYNPO2L/CPE/SOX17/EVA1A/MYL3/POU5F1/COL11A1/DVL1/CITED2/RYR2/SRF/GATA6/BMPR1A/NOG/PTK2/FOXF1/FOXC1/ENG/ELN/NOS3"
"Hofbauer (HBC)","Masculino","GO:0002768","immune response-regulating cell surface receptor signaling pathway",-0.325612724536248,0.000139682494921524,364,"PRKCD/CHUK/ACOD1/TLR4/APPL1/PRAM1/IGHG2/CCR7/RAP1A/TYROBP/NFKBIZ/NFAM1/DUSP3/PJA2/CD300A/MAP3K1/DENND1B/GCSAML/BLNK/SYK/PAK1/SPG21/BLVRA/FYB1/HHLA2/C5AR1/ITGAM/LIMK1/NFKBID/MFHAS1/CR2/CLEC7A/SLC39A10/BTNL10P/PTPN6/NCK1/CD22/MEF2C/FCGR1A/TNFRSF21/BTNL8/PAK3/LILRB4/PELI1/LAPTM5/ERMAP/TNFAIP3/THEMIS2/RIPK2/FCGR3A/NFKBIA/HLA-DPB1/FCGR2A/KLRC4/FCGR1BP/BTN2A2/NR4A3/TEC/SCIMP/C3AR1/HLA-DRB1/CD33/CEACAM1/C3/NCKAP1L/BTK/CD81/CD40/KLHL6/LY96/MNDA/CD72/FCGR2B/TLR1/RAB7B/NR1H3/TREM2/FPR3/CMKLR1/TLR6/LIPA/TLR5/PSG9"
"Hofbauer (HBC)","Masculino","GO:0050863","regulation of T cell activation",-0.3133107847656,0.000139682494921524,379,"HLA-DPA1/CD300A/STAT5A/PAG1/AIF1/IL7R/SYK/SIRPB1/CCL19/HHLA2/NFKBID/FGL1/HFE/LRRC32/ITPKB/BCL6/HLA-DQB2/RAG1/CD80/HLA-DRA/PTPN6/NCK1/CD86/VCAM1/TGFBR2/TNFRSF14/TNFRSF21/LILRB4/PELI1/LAPTM5/JUNB/CYRIB/HAVCR2/PYCARD/RIPK2/SIRPA/HSPH1/NRARP/CD74/CD40LG/SLC46A2/IFNB1/HSPD1/DUSP10/HLA-DPB1/CD83/PIK3R6/IL27/SOX4/HLA-DQA2/BTN2A2/ABL2/CD4/IL18/GPR65/HLA-DRB5/LGALS9/HLA-DRB1/MIR27A/HLA-DMB/NCKAP1L/IL10/CD81/HLA-DMA/HLA-DQA1/IL4I1/PRDM1/TNFAIP8L2/TFRC/LOXL3/IL23A/TNFSF9/HLA-DOA/GPNMB/VSIG4/PSG9"
"Hofbauer (HBC)","Femenino","GO:0060828","regulation of canonical Wnt signaling pathway",0.413481917431275,0.000141881251825626,236,"IGFBP1/DKK3/LGR5/SEMA5A/SFRP1/CDH2/TLE6/DKK1/WNK2/TPBG/ISL1/CAV1/FOLR1/GLI3/PTPRU/CTNND2/NOTUM/RSPO3/APC2/LGR6/SULF2/LYPD6/DLX5/EGFR/FGF2/CDH3/ZNRF3/FERMT1/YAP1/SCEL/SOX9/WWTR1/EGR1/CTHRC1/NKD1/FGFR2/TBL1X/DAB2IP/RBMS3/SOX17/POU5F1/MDK/ANKRD6/NKD2/TLE2/EGF/RUVBL2/BICC1/IGFBP6/LGR4/SHISA3/NOG/SOX13/TCF7L2/DAPK3/JUP/VCP/SPIN4/WNT10B/APP/PRKN/GPRC5B/FZD6/SDHAF2/KREMEN1/HDAC1"
"Hofbauer (HBC)","Masculino","GO:0010742","macrophage derived foam cell differentiation",-0.676019506451681,0.000142923184819457,31,"ITGB3/PPARA/ABCA5/SOAT2/CSF1/WNT5A/ABCA1/NFKBIA/SOAT1/IL18/ABCG1/CSF2/CD36/TNF/NR1H3/LPL/ALOX15B/MSR1"
"Hofbauer (HBC)","Masculino","GO:0030099","myeloid cell differentiation",-0.3036199716785,0.000142923184819457,453,"B2M/FAXDC2/UCP2/FLI1/IFI16/CCR7/ZNF675/TYROBP/NEMP1/GP1BA/RB1/CEBPA/MFSD8/HBE1/STAT5A/CORO1C/IFT80/ERCC2/SIRT1/CCL19/VPS13A/SIGLEC15/PITHD1/OSTM1/TMEM178A/H4C8/JUN/PABPC4/BATF3/ITPKB/CSF1/BCL6/MFHAS1/JAG1/MT1G/IAPP/PTPN6/MEF2C/SLC25A40/QKI/TGFBR2/LILRB4/ABI1/CCL3/JUNB/HOXA5/THRA/DYRK3/CD74/DNASE2/CALCR/GPR137B/HSPA1B/NFKBIA/H4C15/ZFP36/HOXA9/CSF1R/IRF8/PPARGC1B/CD4/ALAS1/HEATR3/H4C11/HLA-DRB1/CEACAM1/CD109/NCKAP1L/NRROS/ID2/CD81/PDE1B/CSF2/HSPA1A/TM4SF19/TIFAB/GPR183/TFRC/DCSTAMP/TNF/TNFRSF11A/GLUL/MITF/RAB7B/IL23A/TREM2/SNX10/FAM20C/C1QC/LIPA/HBA2/MMP9"
"Hofbauer (HBC)","Masculino","GO:0045089","positive regulation of innate immune response",-0.320033954494357,0.000157990908653441,402,"CHUK/ACOD1/TLR4/APPL1/NEK7/ZC3HAV1/IFI16/TYROBP/ERBIN/RTN4/NFKBIZ/HSP90AA1/GRAMD4/PJA2/CD300A/NOD1/STAT5A/KCNK13/DHX58/CASP6/SYK/TRIM5/ALPK1/PEPD/PAK1/HLA-C/KCNK6/CD300LF/RAET1G/CARD8/RNF135/LAMP1/POLR3F/MFHAS1/CLEC7A/PTPN6/RALB/PAK3/WNT5A/MAPKAPK3/PELI1/BIRC3/TNFAIP3/UNC93B1/HAVCR2/PYCARD/RIPK2/EREG/HSPA1B/SLC46A2/IFNB1/HSPD1/PPT1/NFKBIA/IFIH1/WASHC4/SLC15A3/KLRC4/LAMP2/TASL/SCIMP/ESR1/BTK/TLR8/HSPA1A/CADM1/TIFAB/CD36/LY96/LACC1/MNDA/TNF/TLR1/RAB7B/P2RX7/CARD9/IRF5/NLRC4/NR1H3/TREM2/TLR7/TLR6/TLR5"
"Hofbauer (HBC)","Femenino","GO:0030856","regulation of epithelial cell differentiation",0.472296363988356,0.000158092670688147,138,"TLR9/FST/CDH5/BMP7/CDKN1C/S1PR3/ABCA12/ACVRL1/NOTCH4/FOXJ1/MYCN/SERPINE1/MSX2/TP63/SFN/PROM1/CAV1/ATOH8/DSG2/PAX8/PAX2/MYCL/BMP4/CCND1/TP73/FGF2/OVOL2/YAP1/BMP6/ESRP1/ERRFI1/SOX9/WWTR1/CD24/GATA3/KDF1/PLAAT4/CLDN5/GDNF/ETV4/GRHL1/AQP3/AJAP1"
"Hofbauer (HBC)","Femenino","GO:0048880","sensory system development",0.378461179896355,0.000164230183229612,353,"CLDN3/COL8A1/FAT1/SMOC1/GRHL3/VAX2/BMP7/CDKN1C/SLC44A4/EFEMP1/ACVRL1/FLT1/PXDN/KDR/SHROOM2/TSPAN12/CLDN19/MFAP5/ADAMTS9/ISL1/ADAMTS18/COL4A1/RHOJ/PROM1/SLC1A1/CPAMD8/FBN1/TENM3/ARHGEF15/LRP5/GLI3/NFIB/EPHA2/SIX5/PAX2/BMP4/ALDH1A3/SLC17A8/BCAR3/EGFR/FGF2/GRHL2/RAB11FIP4/SH3PXD2B/BMP6/SOX9/LARGE1/FZD4/CRYAB/PPP1R13L/PBX1/BFSP1/FREM2/SMARCD3/TGFB2/WNT7A/TWSG1/GATA3/THRB/MFAP2/TSKU/INHBA/NKD1/UNC45B/RP1L1/MYH10/LAMB2/OSR2/FBN2/PYGO2/NTRK3/TUB/CITED2/MEIS1/RP1/SRF/BMPR1B/NPHP1/WNT7B/NES/LHX2/FOXC1/THY1/SDK1/SLC4A5/RDH13/FJX1/NECTIN3/MEIS2/RRM1/TULP3/VSTM4/FKBP8/RS1/RAB37/TH/FOXC2/COL5A1/FOXP2/NHS/HDAC1/PER2/HES1/CALB1/C12orf57"
"Hofbauer (HBC)","Masculino","GO:0170062","nutrient storage",-0.491387299274733,0.000169849790416774,87,"ITGB3/PPARA/STAT5A/SIRT1/SOAT2/LRAT/HILPDA/ABCA1/NFKBIA/HEXA/SOAT1/LDAF1/C3/NPC2/ABCG1/CD36/MOSPD2/APOC4/TNF/NR1H3/TREM2/LPL/LIPA/MSR1/APOE"
"Hofbauer (HBC)","Masculino","GO:0002443","leukocyte mediated immunity",-0.307563224012416,0.000169849790416774,449,"HLA-C/RAET1G/ITGAM/HLA-H/HFE/IGHV1-58/LAMP1/ARL8B/CTSH/LIG4/BCL6/CD1C/CD80/CR2/JAG1/CLEC7A/HLA-DRA/PTPN6/FCGR1A/IGHV2-26/CD177/LILRB4/CCL3/PCYOX1L/CALHM6/ICAM1/CYRIB/UNC93B1/C5/HAVCR2/FCGR3A/CD74/CD40LG/IFNB1/HSPD1/MR1/PIK3R6/FCGR2A/KLRC4/FCGR1BP/APLF/ITGB2/NR4A3/IL18/NBN/LGALS9/SCIMP/CLCF1/HLA-DRB1/CEACAM1/FCRLB/C3/NCKAP1L/BTK/TNFSF13/TLR8/IL10/CD81/IL4I1/MILR1/CD40/CADM1/CTSC/FCGR2B/TFRC/TNF/C2/P2RX7/IL23A/CARD9/TREM2/C1QC/IGHV3-49/C1QA/CD84/C7/C1QB/KDM5D"
"Hofbauer (HBC)","Masculino","GO:0010885","regulation of cholesterol storage",-0.784885885391885,0.00018125070226433,16,"ABCA1/ABCG1/CD36/NR1H3/TREM2/LPL/MSR1"
"Hofbauer (HBC)","Masculino","GO:0002706","regulation of lymphocyte mediated immunity",-0.378215826771514,0.00018125070226433,198,"STAT5A/DENND1B/IL7R/HLA-C/RAET1G/HLA-H/HFE/LAMP1/BCL6/CD1C/CD80/CR2/HLA-DRA/PTPN6/FCGR1A/LILRB4/CALHM6/CYRIB/HAVCR2/IFNB1/HSPD1/MR1/PIK3R6/KLRC4/APLF/IL18/LGALS9/CLCF1/HLA-DRB1/CEACAM1/C3/NCKAP1L/BTK/TNFSF13/IL10/CD81/IL4I1/CD40/CADM1/FCGR2B/TFRC/TNF/P2RX7/IL23A/TREM2"
"Hofbauer (HBC)","Masculino","GO:0002821","positive regulation of adaptive immune response",-0.429899889679403,0.000187988828552157,133,"JAK2/IL12B/C17orf99/XCL1/TNFSF13B/PRKAA1/ZBTB1/SHLD2/B2M/NFKBIZ/DENND1B/SIRT1/HLA-C/RAET1G/HLA-H/NFKBID/CD1C/CLEC7A/HLA-DRA/FCGR1A/CYRIB/PYCARD/RIPK2/HSPD1/MR1/CD4/IL18/CLCF1/HLA-DRB1/C3/BTK/TNFSF13/CD81/CD40/PLA2G4A/TFRC/TNF/P2RX7/IL23A/CARD9/TREM2"
"Hofbauer (HBC)","Masculino","GO:0050867","positive regulation of cell activation",-0.322647436299314,0.000187988828552157,377,"CD200/EPHB2/GP1BA/HLA-DPA1/CEBPA/STAT5A/PLEK/AIF1/IL7R/TSLP/SYK/SIRPB1/CCL19/HHLA2/NFKBID/ITPKB/BCL6/HLA-DQB2/RAG1/CD80/CLEC7A/SLC39A10/HLA-DRA/PTPN6/NCK1/CD86/VCAM1/MEF2C/TGFBR2/TNFRSF14/RPS6KA1/WNT5A/LILRB4/PELI1/CCL3/CYRIB/HAVCR2/PYCARD/RIPK2/SIRPA/HSPH1/FCGR3A/CD74/CD40LG/HSPD1/DUSP10/HLA-DPB1/AXL/CD83/PIK3R6/SOX4/HLA-DQA2/BTN2A2/ABL2/CD4/NR4A3/IL18/GPR65/HLA-DRB5/LGALS9/CLCF1/HLA-DRB1/HLA-DMB/NCKAP1L/BTK/TNFSF13/IL10/CD81/HLA-DMA/HLA-DQA1/IL4I1/CD40/PLA2G4A/CTSC/GPR183/TFRC/TNF/IL23A/TREM2/TLR6/TNFSF9/HLA-DOA"
"Hofbauer (HBC)","Femenino","GO:1905332","positive regulation of morphogenesis of an epithelium",0.687057742215907,0.000190186794323674,34,"GJA1/MMRN2/PAX8/HOXB7/PAX2/BMP4/FGF2/SOX9/MAGED1/GATA3/LCN2/STOX1/MDK/GDNF/EGF/LGR4/NOG"
"Hofbauer (HBC)","Masculino","GO:0007042","lysosomal lumen acidification",-0.736661790789212,0.000192118945923791,23,"TCIRG1/VMA21/TMEM106B/ATP6AP1/ATP6V1H/ATP6V1F/ATP6V0B/LAMP1/GRN/ATP6V0C/ATP6V0A1/CLN6/ATP6AP2/PPT1/ATP6V1A/LAMP2/CREG1"
"Hofbauer (HBC)","Femenino","GO:1901890","positive regulation of cell junction assembly",0.514392658763809,0.000192211682360465,98,"BDNF/COL16A1/SFRP1/ACE2/ACVRL1/KDR/TPBG/IRX3/TEK/CAV1/CLSTN2/SRPX2/EPHA2/FERMT2/EFNA5/VSTM5/FLRT3/WNT7A/CLDN1/CNTNAP2/DLG5/CLDN5/NLGN2/LINGO2/NTRK3/NPHP1/CRB3/AGRN/GHRL/RAB40C/LRRTM4/THY1/ITGB1BP1"
"Hofbauer (HBC)","Femenino","GO:0043583","ear development",0.431150748523817,0.00020053505221144,190,"LGR5/GRHL3/SLC44A4/ATP6V1B1/MYCN/SHROOM2/PLS1/SPARC/FGFR1/GLI3/EDN1/PAX8/DLX6/C1QTNF5/PAX2/MYCL/BMP4/ALDH1A3/SLC17A8/MYO6/DLX5/NTN1/FGF2/ANKRD24/DDR1/ESRP1/BCR/SOX9/BMPER/FREM2/TGFB2/CTHRC1/GATA3/TSKU/MCM2/FGFR2/OSR2/STOX1/COL11A1/DVL1/NTRK3/GATA2/CCNA2/JAG2/CECR2/TECTA/GJB6/NOG/TMC1/NECTIN3/TRIOBP/ELMOD3/GSDME/ECE1/FZD6/HES1/CALB1/BMP2/EYA4/MAPK3"
"Hofbauer (HBC)","Femenino","GO:0048645","animal organ formation",0.583334454474945,0.000213196827115298,57,"BMP7/DKK1/ISL1/TP63/SULF1/FOLR1/FGFR1/GLI3/PAX8/PAX2/BMP4/FGF2/LRP2/SMARCD3/EXT1/FGFR2/SOX17/POU5F1/CITED2/GDNF/GATA6/BMPR1A/NOG/AR/HES1/BMP2/MAPK3/NTF4"
"Hofbauer (HBC)","Femenino","GO:0044331","cell-cell adhesion mediated by cadherin",0.582747840776028,0.000213196827115298,56,"FAT1/FAT2/CDH5/CDH2/NOTCH4/CDH1/TJP1/PTPRU/EPCAM/CDH12/CDH13/CDH3/BMP6/ADAM19/FAT4/PLEKHA7/CDH24/NEXMIF/AFDN/CDHR3/CDH8"
"Hofbauer (HBC)","Femenino","GO:0150063","visual system development",0.372562848381876,0.000215965878873138,349,"CLDN3/COL8A1/FAT1/SMOC1/GRHL3/VAX2/BMP7/CDKN1C/EFEMP1/ACVRL1/FLT1/PXDN/KDR/SHROOM2/TSPAN12/CLDN19/MFAP5/ADAMTS9/ADAMTS18/COL4A1/RHOJ/PROM1/SLC1A1/CPAMD8/FBN1/TENM3/ARHGEF15/LRP5/GLI3/NFIB/EPHA2/SIX5/PAX2/BMP4/ALDH1A3/SLC17A8/BCAR3/EGFR/FGF2/GRHL2/RAB11FIP4/SH3PXD2B/BMP6/SOX9/LARGE1/FZD4/CRYAB/PPP1R13L/PBX1/BFSP1/FREM2/SMARCD3/TGFB2/WNT7A/TWSG1/GATA3/THRB/MFAP2/TSKU/INHBA/NKD1/UNC45B/RP1L1/MYH10/LAMB2/OSR2/FBN2/PYGO2/NTRK3/TUB/CITED2/MEIS1/RP1/SRF/BMPR1B/NPHP1/WNT7B/NES/LHX2/FOXC1/THY1/SDK1/SLC4A5/RDH13/FJX1/NECTIN3/MEIS2/RRM1/TULP3/VSTM4/FKBP8/RS1/RAB37/TH/FOXC2/COL5A1/FOXP2/NHS/HDAC1/PER2/HES1/CALB1/C12orf57"
"Hofbauer (HBC)","Femenino","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",0.474253672370858,0.000225143436615813,130,"FAT1/ROBO4/FAT2/CDH5/CDH2/PCDH1/HMCN2/PCDHGB4/CDH1/DSC3/CLSTN2/TENM3/DSG2/NECTIN4/CDH12/CDH13/MPZL2/CEACAM6/ESAM/CDH3/PCDHB4/FAT4/NEXN/PCDHGA5/HMCN1/PCDH17/PLXNB3/PCDH11X/PCDHGA9/CDH24/PIK3CB/PCDHGB7/PCDHGA4/CDHR1/PVR/PCDHGB2/CDHR3/PCDHGB5/PCDHGC3/CDH8/SDK1/NECTIN3"
"Hofbauer (HBC)","Femenino","GO:0016331","morphogenesis of embryonic epithelium",0.468203973193096,0.000225143436615813,139,"GRHL3/BMP7/SFRP1/IRX2/IRX3/TP63/LAMA5/SULF1/FOLR1/PAX8/COBL/PAX2/BMP4/ALDH1A3/GRHL2/OVOL2/HNF1B/SOX9/TRIM71/LRP2/TGFB2/CTHRC1/TGFB1I1/GATA3/NCKAP1/TEAD2/IFT57/KDF1/FGFR2/GDF7/DVL1/RGMA/CITED2/GDNF/JAG2/WNT7B/CECR2/LLGL2/VEGFC/NOG/LHX2"
"Hofbauer (HBC)","Femenino","GO:0048864","stem cell development",0.536569537315333,0.000225359001100422,76,"SEMA5A/SEMA3F/BMP7/CDH2/NRG1/ISL1/LAMA5/FN1/SEMA6D/FOLR1/EDN1/BMP4/FGF2/OVOL2/SOX9/SEMA6A/WNT7A/EDNRB/CITED2/GDNF/SEMA4F/RADIL/BMPR1A/SEMA4B/FOXC1/KITLG/SEMA4G/HTR2B/PEF1/EFNB1/FOXC2/SEMA3B/HES1"
"Hofbauer (HBC)","Femenino","GO:0001667","ameboidal-type cell migration",0.407833092417408,0.000225359001100422,233,"SEMA5A/SEMA3F/FAT2/TACSTD2/BMP7/CDH2/GJA1/AMOTL2/TPBG/ISL1/LAMA5/FN1/SEMA6D/FOLR1/PTPRG/LRP5/MARVELD3/PDLIM1/EDN1/ITGB4/ITGA3/ITGA2/BMP4/FGF2/HYAL2/PTPRR/NANOS1/OVOL2/FERMT1/TACR1/AMOT/SYDE1/SOX9/SEMA6A/TGFB2/THBS1/NCKAP1/PKN3/TIMP1/DAB2IP/FAM114A1/PFN2/SOX17/IL4/FBN2/EDNRB/GDNF/SEMA4F/FGF7/RADIL/CYGB/KRT16/INSL3/SEMA4B/PTK2/AMOTL1/KITLG/KANK2/SEMA4G/ITGB1BP1/HAS1/HTR2B/DOCK1/EPB41L4B/EFNB1/APELA/FUT8"
"Hofbauer (HBC)","Femenino","GO:0007409","axonogenesis",0.361134524835115,0.000250881298672716,407,"BDNF/SEMA5A/CNTNAP1/UCHL1/SEMA3F/ROBO4/VAX2/SLIT3/BMP7/NTN4/NEO1/ARHGEF28/HMCN2/ISL1/MAP1B/CDH1/FN1/SEMA6D/NRXN3/PLEKHG4B/ERBB2/GLI3/EDN1/NFIB/KIF21A/CXCL12/COBL/PAX2/MAG/LGR6/PLXNB1/CTTN/PTPRS/DLX5/NTN1/MATN2/NOVA2/EFNA5/DAG1/EFNA1/POTEI/PTPRH/DCLK1/FLRT3/NRCAM/NPR2/SEMA6A/FAT4/BOC/NEXN/PARD3/TGFB2/WNT7A/ARX/GATA3/ENAH/NCAM1/TSKU/EXT1/EDN2/FGFR2/GDF7/PLXNB3/MYH10/LAMB2/POTEF/KIF5C/DVL1/RGMA/NTRK3/B4GAT1/APLP1/GDNF/SEMA4F/PARD6B/SRF/BMPR1B/CHN1/NOTCH3/WNT7B/STXBP1/SEMA4B/EFNA2/NOG/LHX2/PTK2/PRDM8/CNTN1/THY1/FOXD1/SIPA1L1/TNFRSF12A/SEMA4G/FEZ1/NDN/APP/PRKCA/NGFR/EFNB1/PRKCQ/ECE1/S100A6/IGSF9/MAP1S/SEMA3B/LLGL1/EFNB2/ANK3/CDKL5/FYN/C12orf57/NFASC/CTNNA2/RTN4R/MYPN/KALRN/RAC3/RPS6KA5/EPHA7/TUBB3/PALLD/FOXB1/LRP4/DSCAML1/LMO4/SLIT2/DRGX/RPL24/DSCAM"
"Hofbauer (HBC)","Masculino","GO:0071216","cellular response to biotic stimulus",-0.352728477182749,0.000252714444969455,241,"CD80/CLEC7A/PTPN6/CD86/MEF2C/WNT5A/KMO/TNFAIP3/CYRIB/HAVCR2/PYCARD/RIPK2/SIRPA/LY86/OPRK1/ABCA1/ZMPSTE24/NFKBIA/AXL/ZFP36/IRF8/IL18/PPP1R15B/SCIMP/BTK/IL10/CD68/CSF2/CD40/CD180/TIFAB/CD36/LY96/FCGR2B/TNF/TLR1/TXNIP/IRF5/NR1H3/TREM2/TLR6/TLR5/MRC1/MMP9"
"Hofbauer (HBC)","Femenino","GO:0060561","apoptotic process involved in morphogenesis",0.713444481999833,0.000274427788096951,26,"CCN1/BMP7/LRP5/PAX8/PAX2/HNF1B/CRYAB/CDKN2A/TGFB2/JAG2/FOXC1/FOXC2/TNFRSF1B"
"Hofbauer (HBC)","Masculino","GO:0034381","plasma lipoprotein particle clearance",-0.62276852242929,0.000288068584271298,40,"SOAT2/LMF1/SOAT1/MIR27A/NCEH1/CD36/APOC2/TREM2/LPL/LIPA/APOC1/MSR1/APOE"
"Hofbauer (HBC)","Masculino","GO:1903706","regulation of hemopoiesis",-0.311801974775373,0.000288068584271298,408,"RB1/CEBPA/STAT5A/CORO1C/IL7R/SYK/CCL19/ZFP36L2/SIGLEC15/PITHD1/TMEM178A/H4C8/NFKBID/ITPKB/CSF1/BCL6/RAG1/CD80/JAG1/HLA-DRA/IAPP/PTPN6/CD86/MEF2C/QKI/TGFBR2/LILRB4/CCL3/JUNB/HOXA5/RIPK2/NRARP/CD74/GPR137B/HSPA1B/SLC46A2/IFNB1/DUSP10/NFKBIA/AXL/CD83/H4C15/PIK3R6/IL27/SOX4/ZFP36/HOXA9/BTN2A2/PPARGC1B/CD4/IL18/GPR65/LGALS9/H4C11/HLA-DRB1/CEACAM1/SLAMF8/NCKAP1L/BTK/ID2/IL10/IL4I1/PRDM1/HSPA1A/TM4SF19/FCGR2B/DCSTAMP/TNF/TNFRSF11A/GLUL/MITF/RAB7B/LOXL3/IL23A/TREM2/C1QC/TNFSF9/HLA-DOA/PSG9"
"Hofbauer (HBC)","Masculino","GO:0002700","regulation of production of molecular mediator of immune response",-0.373750676831873,0.000299588029801188,188,"SHLD2/TLR4/B2M/TMBIM6/RTN4/EPHB2/NOD1/DENND1B/TWIST1/SYK/IL13RA1/SIRT1/RBP4/RAET1G/HFE/BCL6/PANX1/CLEC7A/CD86/CD22/TNFRSF14/WNT5A/LILRB4/EPX/LAPTM5/CALHM6/PYCARD/RIPK2/CD74/CD40LG/IFNB1/AXL/APLF/NR4A3/IL18/SCIMP/CLCF1/BTK/TNFSF13/IL10/CD81/CD40/CD36/LACC1/FCGR2B/TFRC/TNF/P2RX7/CARD9/IRF5/TLR7/ACP5"
"Hofbauer (HBC)","Femenino","GO:0048705","skeletal system morphogenesis",0.42139362903552,0.000305373716953137,192,"BMP7/SFRP1/CCN2/HOXD9/MYCN/HOXB6/MSX2/LAMA5/HOXB4/MGP/STC1/HOXD4/HOXB8/COL27A1/HOXD10/LRP5/HOXD8/FGFR1/GLI3/HOXB7/BMP4/HOXD3/PAPPA2/GHR/DLX5/GRHL2/HHIP/HYAL2/BMP6/HOXD11/HOXB3/SOX9/SMPD3/MDFI/NPR2/SERPINH1/TGFB2/WNT7A/TSKU/EXT1/RFLNB/FGFR2/OSR2/COL11A1/FBN2/HOXB2/HOXB9/CITED2/BMPR1B/PCGF2/LTBP3/NOG/ATG9B/FOXC1/BARX2/WNT10B/BMI1/TULP3/HYAL1/BMP1/FOXC2/GALNT3/WWOX"
"Hofbauer (HBC)","Masculino","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",-0.430167735841416,0.000315303006279375,127,"HLA-C/RAET1G/HLA-H/NFKBID/CD1C/CLEC7A/HLA-DRA/FCGR1A/CYRIB/RIPK2/HSPD1/MR1/CD4/IL18/CLCF1/HLA-DRB1/C3/BTK/TNFSF13/CD81/CD40/PLA2G4A/TFRC/TNF/P2RX7/IL23A/CARD9/TREM2"
"Hofbauer (HBC)","Masculino","GO:1905952","regulation of lipid localization",-0.416296596180294,0.00031766991703164,143,"ABCA5/SYK/SCP2/SIRT1/DBI/GAL/NUS1/GDF9/LRAT/HILPDA/LRP1/ABCA1/NFKBIA/FABP3/CRH/MIR27A/C3/DAB2/ABCG1/PLA2G4A/ABCB4/CD36/PLTP/APOC2/TNF/EEPD1/TNFRSF11A/P2RX7/NR1H3/TREM2/SPP1/LPL/APOC1/MSR1/APOE"
"Hofbauer (HBC)","Femenino","GO:0072091","regulation of stem cell proliferation",0.538516642796778,0.000318177152788706,72,"GJA1/SOX18/KDR/TP63/SFN/FGFR1/GLI3/NFIB/EPCAM/FERMT2/FGF2/HMGA2/OVOL2/FERMT1/IRF6/YAP1/CCNE1/SOX9/FBLN1/PBX1/KDF1/OSR2/SOX17/LTBP3/VEGFC/DGCR8/KITLG/WNT10B"
"Hofbauer (HBC)","Femenino","GO:0090288","negative regulation of cellular response to growth factor stimulus",0.508794617892542,0.000321623169753537,96,"APLN/SFRP1/DKK1/MMRN2/CRIM1/CAV1/GPC1/SULF1/NR2F2/FBN1/HTRA3/SPRY4/BMP4/SULF2/FSTL3/FGF2/LRP2/BMPER/SEMA6A/HTRA1/TWSG1/GATA3/THBS1/DAB2IP/PIK3CB/IL4/CXCL13/MMRN1/ADAMTS12/EPN2/NOG"
"Hofbauer (HBC)","Femenino","GO:0001935","endothelial cell proliferation",0.450686774095205,0.000324545504359698,148,"COL8A1/SEMA5A/APLN/AGTR1/FGFBP1/CD34/ACVRL1/FLT1/LOXL2/IGF2/HSPG2/EGFL7/KDR/MMRN2/TEK/CAV1/SULF1/SPARC/NR2F2/ATOH8/FGFR1/CAV2/CXCL12/CDH13/EPHA2/TIE1/BMP4/FUT2/COL4A3/FGF2/BMP6/FLT4/BMPER/THBS1/JCAD/PLXNB3/CXCR3/PIK3CB/MDK/VASH2/FGF7/GATA2/EGF/THBS4/GHRL/ENG/ITGB1BP1/HTR2B/VSTM4/PRKCA/PPP1R16B/NGFR/APELA/PRKX"
"Hofbauer (HBC)","Masculino","GO:0006641","triglyceride metabolic process",-0.504559227292176,0.000331291380408752,83,"APOBR/GPAT3/TNXB/PNPLA4/SIRT1/TMX1/AGPAT2/BLVRA/LMF1/SORL1/GPR82/INSIG2/C3/PLB1/PCK2/GPX1/APOC2/NR1H3/LPL/LIPA/APOC1/SIK1/APOE"
"Hofbauer (HBC)","Femenino","GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules",0.801254024676197,0.000338228576653091,17,"CLDN11/CLDN3/CLDN4/CLDN19/CLDN8/CLDN14/CLDN10/CLDN1/CLDN9/CLDN7/CLDN5"
