"Celulas","Enriquecido_En","ID","Description","enrichmentScore","pvalue","p.adjust","qvalue","setSize","core_enrichment"
"Monocitos (MIM)","Femenino","GO:0030282","bone mineralization",0.345269439878608,0.00536695870462489,0.0247417850695527,0.0166541651045179,113,"LTF/MGP/COL1A2/CCN1/RFLNB/BMP2/FOSL2/ADRB2/CCL3/HIF1A/SRGN/S1PR1/ANO6/SMPD3/FGR/FGFR3/PTK2B/LOX/ALPL/PRICKLE1/CCR1/IGF1/ATP2B1/SMAD3/MEF2C/FGFR2/ZBTB40/ALOX5/DDR2/ERCC2/ISG15/CLEC3B/KLF10/SBNO2/COL6A1/PKDCC/EIF2AK3/TXLNG/FZD9/BMP6/HERC1/WNT10B/RXRA/IFT80/GPM6B/SOX9/RUNX2"
"Monocitos (MIM)","Femenino","GO:0035296","regulation of tube diameter",0.341509017304782,0.00538521366620525,0.0247772624857855,0.01667804562671,116,"F2R/ADRA2B/ITGA9/ADRB1/SOD2/CAV1/EDN1/VEGFA/TBXA2R/ADRB2/CD38/MAP2K1/ECE1/AVP/EXT1/HRH2/ITGA4/ADD3/UTS2R/ADORA2A/APLN/SCPEP1/TNF/ACTA2/EDN2/ABL1/DOCK4/TBXAS1/ATP2B1/S100A1/ACE/GUCY1A1/PECAM1/UCN/ITGB1/ROCK1/HRH1/P2RX1/KLF2"
"Monocitos (MIM)","Femenino","GO:0097746","blood vessel diameter maintenance",0.341509017304782,0.00538521366620525,0.0247772624857855,0.01667804562671,116,"F2R/ADRA2B/ITGA9/ADRB1/SOD2/CAV1/EDN1/VEGFA/TBXA2R/ADRB2/CD38/MAP2K1/ECE1/AVP/EXT1/HRH2/ITGA4/ADD3/UTS2R/ADORA2A/APLN/SCPEP1/TNF/ACTA2/EDN2/ABL1/DOCK4/TBXAS1/ATP2B1/S100A1/ACE/GUCY1A1/PECAM1/UCN/ITGB1/ROCK1/HRH1/P2RX1/KLF2"
"Monocitos (MIM)","Femenino","GO:0050931","pigment cell differentiation",0.504414799839092,0.00539248597522865,0.0247864218234555,0.0166842109507306,28,"SOD2/KITLG/RAB38/KIT/ADAMTS9/RAB27A/LRMDA/RAB32/ZEB2"
"Monocitos (MIM)","Masculino","GO:0070897","transcription preinitiation complex assembly",-0.388287449427261,0.00540447447481777,0.0248172198731113,0.01670494170247,67,"TAF9/TAF4/DR1/BRF2/UBTF/MED6/MED27/TAF6L/TAF12/MED25/MED22/MED28/GTF2A2/TAF11/MED20/TAF13/MED8/MED4/MED26/MED7/MED11/MED31/MED9/PSMC6/POLR1E/TBP/MED18/GTF2A1/MED10/TAF1B/MED19/TAF4B/SMARCB1"
"Monocitos (MIM)","Femenino","GO:0002888","positive regulation of myeloid leukocyte mediated immunity",0.570969789938904,0.00545607404346275,0.025029673006814,0.0168479479389121,21,"CD177/ARG1/STAP1/ITGAM/FCGR1A/HLA-E/TYROBP/FCER1G/BTK/ITGB2/DDX21/POMC/SPI1/TICAM1"
"Monocitos (MIM)","Femenino","GO:0051701","biological process involved in interaction with host",0.305708195503459,0.00546971055997851,0.0250677262284953,0.0168735622846377,169,"LTF/CH25H/CXCL8/PGLYRP1/ICAM1/LDLR/GBP5/CAV1/CD55/ITGA2/PLSCR1/NECTIN1/CR1/DPP4/TPCN1/SLAMF1/ANPEP/EPHA2/CDK1/AVP/NECTIN2/TRIM25/CR2/CLEC4M/GRK2/CXADR/ITGB6/KIAA0319L/TNFRSF4/TNFRSF14/F11R/NPC1/SMPD1/CD86/TMPRSS4/CBL/SLC52A2/SELPLG/ITGB7/CDHR3/HLA-DRB1/MYH9/LGALS1/HMGB1/CAV2/CD74/TPCN2/EFNB2/ITGA5/LAMP1/NCAM1/PPIA/CD80/ITGB1/CD4/CD46/CLEC5A/CD209/CXCR4"
"Monocitos (MIM)","Femenino","GO:0044092","negative regulation of molecular function",0.276303467593457,0.0054770240999773,0.0250767552206765,0.0168796398706361,283,"LTF/LEF1/NFKBIA/GFI1/SLPI/CEACAM1/GZMA/GADD45A/ADGRG3/GPRC5A/PTPN22/KLRC4-KLRK1/SERPINB1/CR1/LRRK2/MIDN/ZFP36/TCAF2/PLIN5/NLRC3/CLEC12B/AKAP5/NLRC5/CNRIP1/CFHR2/TIMP1/PKHD1/KLRK1/MAP3K10/KCNQ1/ITGA4/RASIP1/PTPRC/CARD16/GNB5/TMC8/SFN/BCL3/WARS1/CYLD/IL10/ARRB2/VCPKMT/GPSM1/ARRB1/TNNT2/ADAM15/PTPRJ/RB1/RGS14/KCNAB1/AIM2/CD300A/ZFYVE28/CRHBP/APC/IFI16/ABL1/PAQR3/GAPDH/SMO/NEIL1/RASA4/PARP10/ZNF431/FLNA/CACNA1F/ID2/NOTCH1/PYCARD/CDKN2A/JUN/KCNE3/CYP1B1/BTAF1/ERBIN/MAD2L1/PXK/DUSP1"
"Monocitos (MIM)","Femenino","GO:0044344","cellular response to fibroblast growth factor stimulus",0.359792622880682,0.00551236396238224,0.0252139610871928,0.0169719957434176,86,"THBS1/CCN2/SULF1/CXCL8/EGR3/ZFP36/SULF2/FLRT2/EXT1/KIF16B/CCL5/GALNT3/CD44/APLN/ZFP36L2/NDST1/NOG/HYAL1/FGFR3/NR4A1"
"Monocitos (MIM)","Femenino","GO:0035025","positive regulation of Rho protein signal transduction",0.51874686938808,0.00552814423311023,0.0252585884604506,0.01700203527534,27,"F2R/COL3A1/ADGRG1/AKAP13/ROBO1/TEK/SYNPO2L/GPR4/SEMA4D/GPR55/ARRB1/F11R"
"Monocitos (MIM)","Femenino","GO:0021782","glial cell development",0.338221540528284,0.00553288492165848,0.0252585884604506,0.01700203527534,119,"IL1B/IL6/LDLR/CLU/TSPAN2/S100A8/APP/FPR2/MAP2K1/S100A9/ABCA2/VIM/GFAP/CNTN2/B4GALT5/POU3F1/SOX4/ADORA2A/LAMC3/IFNG/B4GALT6/NCSTN/TNF/AGER/ZEB2/C5AR1/NAGLU/FA2H/SMO/LRP1/TLR4/GRN/ID2/TLR2/PRX/CDK6/CERS6/ERCC2/COL6A1/PLEC/DLL1/TPPP/CNTF/MAPK3/CERS5"
"Monocitos (MIM)","Masculino","GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway",-0.512981026143694,0.00556341248062594,0.025373269943224,0.0170792295579341,27,"UBAP1/STAM2/STAM/CHMP4C/VTA1/TSG101/CHMP6/VPS25/SNF8/CHMP5/VPS36/CHMP4B/CHMP4A/VPS37A"
"Monocitos (MIM)","Masculino","GO:0031424","keratinization",-0.490275066749773,0.00560025627188836,0.0254917581803803,0.0171589862391515,30,"KRT1/KRT7/KRT4/KRT79/KRT81/KRT78/KRT86/PPL"
"Monocitos (MIM)","Femenino","GO:1902969","mitotic DNA replication",0.581833514128252,0.00559833793694982,0.0254917581803803,0.0171589862391515,17,"CDC45/TK1/CDK1/BRCA2/MCM6/RAD51/MCM2/MCM3/POLA1"
"Monocitos (MIM)","Femenino","GO:0071604","transforming growth factor beta production",0.477538807531284,0.00568976064122745,0.0258740762493027,0.0174163317873558,36,"THBS1/CD24/MYB/COL3A1/PTGS2/FERMT1/HIF1A"
"Monocitos (MIM)","Femenino","GO:0010632","regulation of epithelial cell migration",0.388389840346867,0.00572539771788053,0.0260109307744563,0.0175084511655979,63,"MMP9/EPPK1/ENPP2/ITGA2/HBEGF/TACSTD2/HIF1A/IRS2/PPM1F/MAPRE2/PLCG1/INSL3/ARSB/MACF1/IFNG/GLIPR2/PLCG2/VIL1/EVL/ADAM9/JUN/RTN4/IQSEC1/MACIR"
"Monocitos (MIM)","Femenino","GO:2000108","positive regulation of leukocyte apoptotic process",0.478810273522296,0.00573642325313168,0.0260358165637785,0.0175252022626979,32,"IDO1/FCAR/HCAR2/NR4A3/MYC/CCL5/ADAM8/PIK3CD/IL10"
"Monocitos (MIM)","Femenino","GO:0071827","plasma lipoprotein particle organization",0.476774952936856,0.0057587265975725,0.0261117912293795,0.0175763422520367,36,"MPO/PCSK5/LIPG/PLA2G7/PNLIPRP1/CIDEB/PRKACB/DGAT1/ZDHHC8/SOAT1/ABCA1/PLTP/ACSL3"
"Monocitos (MIM)","Femenino","GO:0001952","regulation of cell-matrix adhesion",0.337909161702014,0.0057827885795217,0.0261955857178526,0.0176327459125631,118,"CEACAM6/THBS1/CCL21/SKAP1/CDH13/CD3E/LEF1/MMP12/VEGFA/BST1/FERMT1/PEAK1/PPM1F/PKHD1/JAG1/VCL/TEK/FAM107A/CCR7/MACF1/CSF1/ADAM15/PTPRJ/PTK2B/COL16A1/ABL1/APOD/ARHGAP6/UTRN/PLAU/CDKN2A/CDK6/KDR/SMAD3"
"Monocitos (MIM)","Masculino","GO:0045454","cell redox homeostasis",-0.416222638063002,0.0058118065337391,0.0263016471194191,0.0177041378548963,44,"BOLA2/GCLC/PRDX3/KRIT1/BOLA2B/GLRX3/TXNRD3/PRDX5/TXN2/DDIT3/TXN/EGLN2/GLRX2/BOLA1/PRDX6/GLRX5/PRDX1/PRDX2"
"Monocitos (MIM)","Femenino","GO:0072009","nephron epithelium development",0.34934749669055,0.00582900756763731,0.0263540775673621,0.0177394297844839,93,"CD24/PODXL/CD34/BMP2/EDN1/VEGFA/TACSTD2/PROM1/PAX8/EXT1/JAG1/MYC/HS3ST3A1/CTNNBIP1/AMPD2/FOXJ1/NOG/HNF1B/NOTCH2/PTCH1/GREB1L/PKD1/SMO/IQGAP1/NOTCH1/LIF/MAGED1/MEF2C/PECAM1/ASXL1"
"Monocitos (MIM)","Femenino","GO:0034103","regulation of tissue remodeling",0.400010519480203,0.00595324929199192,0.0268898930965525,0.0181000973864219,61,"TNFAIP3/IL6/CEACAM1/THBS4/RUNX1/PRKCA/S1PR1/CD38/IAPP/ADAM8/LEPR/AGER/SYK/PLEKHM1/ARAP1/DEF8/UBASH3B/DDR2/INPP5D/IL15/SFRP1/ROCK1/SIGLEC15/GPNMB/PPP3CA/SUCO"
"Monocitos (MIM)","Femenino","GO:0046850","regulation of bone remodeling",0.462511835470959,0.00596328744958321,0.0269093346162442,0.0181131838423069,39,"TNFAIP3/IL6/PRKCA/S1PR1/CD38/IAPP/ADAM8/LEPR/SYK/PLEKHM1/ARAP1/DEF8/UBASH3B/INPP5D/SFRP1/SIGLEC15"
"Monocitos (MIM)","Femenino","GO:0043931","ossification involved in bone maturation",0.553970238046581,0.00597014544919385,0.0269144021066924,0.0181165948663034,22,"ZBTB16/LTF/RFLNB/BMP2/ADAMTS7/XYLT1/EXT1/SEMA4D"
"Monocitos (MIM)","Femenino","GO:2001236","regulation of extrinsic apoptotic signaling pathway",0.323452302522262,0.00598259555535981,0.02694464581699,0.0181369524817,142,"THBS1/TNFAIP3/IL1B/ITPRIP/ICAM1/NRG1/CAV1/UNC5B/PMAIP1/APP/FYN/CD40LG/MCL1/TNFSF12/PTPRC/DDX3X/TMC8/HMGB2/KLF4/IL1A/CYLD/ITGA6/BRCA1/TNF/ACSL5/RET/PELI3/GRINA/ITM2C/G0S2/TLR4/MAPK7/BCL2L14/IGF1/HTT/MADD/FASLG/PYCARD/LTB/TNFSF10/BIRC6/ARHGEF2/SFRP1/HGF/CX3CL1/STK4/SGK3"
"Monocitos (MIM)","Femenino","GO:0071676","negative regulation of mononuclear cell migration",0.47745806700195,0.00600479094084597,0.0270186806187825,0.0181867867118926,32,"CD69/KLRC4-KLRK1/STAP1/CD200R1/KLRK1/SLAMF8/MIA3/PADI2/IL27RA/NBL1/GCSAM/APOD/EMILIN1/CCN3/ADTRP/DUSP1/CNN2"
"Monocitos (MIM)","Femenino","GO:0033081","regulation of T cell differentiation in thymus",0.54596524053808,0.0060376040060965,0.0271403022994357,0.0182686525733975,23,"IL7R/VNN1/TESPA1/EGR3/CAMK4/IL2RG/ADAM8/ZEB1/FOXJ1"
"Monocitos (MIM)","Femenino","GO:0097035","regulation of membrane lipid distribution",0.396163871191467,0.00609563855486964,0.02737495860096,0.0184266041834941,62,"ATP8B4/ATP8A1/PLSCR1/ABCB4/ATP11A/ATP9A/ABCA2/ANO6/ABCC1/PLSCR2/ATP8B2/ABCA3/XKR8/ATP11B/XKR6/XKR9/XKR4/ANO7/ATP11C/ABCA1"
"Monocitos (MIM)","Femenino","GO:0090504","epiboly",0.461708930435082,0.00617252326103093,0.0276937396405527,0.0186411817513876,39,"LRG1/CEACAM1/MMP12/PDPN/HBEGF/FERMT1/MEGF8/ARHGAP35/CD44/COL5A1/MRTFA/FLNA/CARMIL2"
"Monocitos (MIM)","Femenino","GO:0030851","granulocyte differentiation",0.444333154832782,0.00619508977623348,0.0277419430533051,0.0186736283833635,40,"LEF1/CEACAM1/CEBPE/FOSL2/TRIB1/RUNX1/EVI2B/HCLS1/LBR/ZFPM1/CBFA2T3/TESC/RARA/INPP5D/IL5RA/CSF3/SPI1"
"Monocitos (MIM)","Femenino","GO:0035150","regulation of tube size",0.345099915449324,0.00619369249590878,0.0277419430533051,0.0186736283833635,117,"F2R/ADRA2B/ITGA9/ADRB1/SOD2/CAV1/EDN1/VEGFA/TBXA2R/ADRB2/CD38/MAP2K1/ECE1/AVP/EXT1/HRH2/ITGA4/ADD3/UTS2R/ADORA2A/APLN/SCPEP1/TNF/ACTA2/EDN2/ABL1/DOCK4/TBXAS1/ATP2B1/S100A1/ACE/GUCY1A1/PECAM1/UCN/WNT9B/ITGB1/ROCK1/HRH1/P2RX1/KLF2"
"Monocitos (MIM)","Femenino","GO:0050796","regulation of insulin secretion",0.316519260103455,0.00620400936563235,0.0277554012897165,0.0186826873777158,145,"IL1B/CAMP/IL6/DOC2B/NLGN2/KCNJ11/HIF1A/FFAR1/IRS2/MIDN/ITPR1/PRKCA/CD38/BMP8A/GIPR/GPR27/FFAR2/GNAO1/ISL1/IRS1/CPT1A/GNAZ/CCL5/TM7SF3/LRP5/KCNB1/FOXO1/PFKFB2/SOX4/IFNG/PRKCB/TNF/BMAL1/BLK/TCIRG1/KLF7/C2CD2L/CAPN10/SLC8B1/ABCC8"
"Monocitos (MIM)","Masculino","GO:0019755","one-carbon compound transport",-0.586121181645521,0.00622827072762676,0.027837404309288,0.0187378851665242,17,"AQP1/AQP3/SLC14A1/RHAG/HBE1/HBG1/HBG2/HBZ"
"Monocitos (MIM)","Femenino","GO:0035051","cardiocyte differentiation",0.320390143302744,0.0062787564664231,0.0280363502349416,0.0188717994448753,128,"MYOCD/SORBS2/BMP2/NRG1/EDN1/EOMES/VEGFA/LARGE1/VCAM1/MEIS1/AKAP13/CDK1/JAG1/ISL1/AKAP6/PDGFRB/FOXP1/G6PD/SEMA3C/CXADR/ARRB2/POU5F1/MYH11/NOX4/DKK1/PRICKLE1/SOX17/GREB1L/NAGLU/IGF1/NOTCH1/SPRY1/TTN/FHOD3/PARP2/MEF2C/RARA/EFNB2/ALPK2/ITGB1/MYLK3/PLEC/DLL1/MAPK3/PDGFRA/RGS2/PPARA/MTOR/MEF2A/RGS4"
"Monocitos (MIM)","Masculino","GO:0060261","positive regulation of transcription initiation by RNA polymerase II",-0.368848495019178,0.00631378474219372,0.0281659617824288,0.0189590434373858,64,"TAF9/TAF4/ERCC1/MED6/SUB1/MED27/TAF12/ZNHIT1/MED25/MED22/MED28/XPA/GTF2A2/TAF11/MED20/TAF13/ERCC6/MED8/MED4/MED26/MED7/KAT8/MED11/MED31/MED9/PSMC6/TBP/MED18/GTF2A1/MED10/MED19/TAF4B"
"Monocitos (MIM)","Femenino","GO:0097191","extrinsic apoptotic signaling pathway",0.290250885159063,0.0063855079047765,0.0284588685632632,0.0191562045506416,211,"THBS1/TNFAIP3/IL1B/LCN2/ITPRIP/NFKBIZ/ICAM1/NRG1/CAV1/BCL2A1/KITLG/UNC5B/PMAIP1/APP/FYN/CD40LG/MCL1/TNFSF12/PTPRC/DDX3X/TMC8/HMGB2/KLF4/IL1A/CD70/CYLD/IL6R/IFNG/PIDD1/IL33/FGFR3/ITGA6/BRCA1/TNF/ACSL5/RET/PELI3/GRINA/TNFRSF10A/TNFRSF1B/ITM2C/G0S2/TLR4/TNFRSF10B/MAPK7/BCL2L14/IGF1/FAS/HTT/ACVR1B/TNFRSF10C/MADD/FASLG/PYCARD/PARP2/SMAD3/LTB/TNFSF10/BIRC6/ARHGEF2/SFRP1/HGF/CX3CL1/STK4/SGK3"
"Monocitos (MIM)","Femenino","GO:0042982","amyloid precursor protein metabolic process",0.379238643195029,0.0064337874902854,0.0285925802006718,0.0192462083914937,73,"CLU/SPON1/ITM2A/APP/CHRNA7/ABCA2/RTN3/ITM2B/IFNG/SLC2A13/BIN1/NCSTN/ADAM19/TNF/AGER/FLOT2/SOAT1/GSAP/ITM2C/BACE1/NAGLU/APH1B/IGF1/PRNP/SORL1/ADAM9"
"Monocitos (MIM)","Femenino","GO:0097696","cell surface receptor signaling pathway via STAT",0.32782351296131,0.00642574678908991,0.0285925802006718,0.0192462083914937,124,"IL7R/SOCS3/IL6/F2R/GADD45A/CAV1/MGAT5/KIT/OCIAD2/IL31RA/CLEC12B/OSM/JAK3/IFNB1/PTPRC/CCL5/BCL3/IL10/JAK1/IL6R/IFNG/LEPR/FGFR3/TNF/TYK2/IL10RA/PTK2B/STAT3/CSF2RB/NAGLU/PKD1/C1QTNF4/IGF1/NOTCH1/LIF/CYP1B1/STAT6/IL6ST/NMI/IL15/STAT1/IFNAR2/IL15RA/LOXL3/SH2B3/CNTF/IL10RB/SOCS2"
"Monocitos (MIM)","Femenino","GO:0048880","sensory system development",0.261972797749723,0.00643068695211905,0.0285925802006718,0.0192462083914937,334,"COL8A1/EFEMP1/BCL11B/COL4A1/SDK2/B3GLCT/PRDM1/FZD4/VEGFA/NECTIN1/LARGE1/SMARCD3/RHOJ/HIF1A/PROM1/ADAMTS9/RAB37/CDON/SLC44A4/MEIS1/ITGAM/SOX12/LPCAT1/AGTPBP1/PXDN/EPHA2/ATP2B4/VIM/SH3PXD2B/SLC1A1/HIPK2/JAG1/WNT5B/ISL1/ARHGAP35/COL5A2/PDGFRB/ALDH1A2/CLDN3/KLF4/SIPA1L3/LRP5/ZEB1/COL5A1/SOX4/LAMC3/RAB11FIP4/GPM6A/IMPG2/MAN2A1/GDF11/TGIF2/ZEB2/STAT3/LAMA1/TCIRG1/PRICKLE1/CHRDL1/NOTCH2/SERPINF1/NPHP4/JMJD6/PBX4/ZHX2/NAGLU/CEP290/GRN/ARSG/DLL4/FAT1/LCTL/TSPAN12/NOTCH1/SPRY1/POU4F1/SCO2/FASLG/NHS/TUB/JUN/CYP1B1/CLDN19/CPAMD8/IFT122/HMGB1/KDR/SMAD3/PDE6A/NFIB/RARA/WDR19/FSCN2/WNT9B/BIRC7/NKD1/ARHGEF15/TGFBR2/MAF/BAK1/DLL1/CC2D2A/RP1/PBX3/TENM3/HESX1/CNTF/MYOM2/CRYBB2/PDGFRA/BMP6/PDE6B/XRN2/FGF2/WNT6/TTC8"
"Monocitos (MIM)","Femenino","GO:0002790","peptide secretion",0.291464709160273,0.00651778295638477,0.0289384630220565,0.0194790286830759,213,"IL1B/CAMP/IL6/DOC2B/SLC16A10/IL1RN/FFAR3/S100A8/EDN1/NLGN2/KCNJ11/HIF1A/FFAR1/IRS2/MIDN/RASL10B/ITPR1/PRKCA/CD38/PAX8/BMP8A/GIPR/GPR27/FFAR2/GNAO1/ISL1/IRS1/CPT1A/GNAZ/SMPD3/CCL5/TM7SF3/LRP5/MMP7/TOR2A/KCNB1/FOXO1/PFKFB2/SOX4/IFNG/APLN/PRKCB/TNF/BMAL1/PASK/HNF1B/CRHBP/BLK/TCIRG1/KLF7/ABCA1/C2CD2L"
"Monocitos (MIM)","Femenino","GO:0001946","lymphangiogenesis",0.576961899147198,0.00652586316098716,0.028946952565702,0.0194847431560267,17,"TIE1/CLEC14A/PDPN/VEGFA/EPHA2"
"Monocitos (MIM)","Femenino","GO:0006643","membrane lipid metabolic process",0.300295894689067,0.00656440125483466,0.0290904014059859,0.0195813012929365,195,"PRF1/GZMB/CCN1/UGCG/ST8SIA6/ENPP2/ACER1/KIT/LARGE1/NEU4/PGAP4/FUT3/FUT4/HACD4/ABCA2/SCCPDH/ABCC1/B3GALNT1/GBA3/SMPD3/DEGS1/PIGZ/B4GALT5/HACD2/MPPE1/B4GALT6/SPTLC2/CASP1/TNF/PAQR4/CERK/PRKD3/ASAH1/FUT7/SGPP2/ST3GAL2/SMPD1/ALDH3B1/TM9SF2/NAGLU/FA2H/GLB1/PIGK/SPNS2/FADS3/ELOVL3/PIGT/PSAP/ITGB8/ELOVL2/CYP1B1/NAGA/ST6GALNAC3/CERS6/PIGS/SMPDL3B/SPHK1/P2RX1/SGPL1/GALC/PIGO/NEU3/GBGT1/B3GNT5/CERS5/PNPLA1/GLA/SUMF1/PIGL/ST8SIA4/NAAA/PRKAA1/PRKCD/TLCD3B/PRKD1/SFTPB/HEXB/PIGU/PIGG/UGT8"
"Monocitos (MIM)","Femenino","GO:2000318","positive regulation of T-helper 17 type immune response",0.570964192444185,0.00664647692917448,0.0293986015349819,0.0197887566490923,19,"NFKBIZ/PRKCQ/CLEC6A/ARID5A/IL12RB1/TYK2/CARD9/NFKBID/IL23R/JAK2/MALT1/CLEC7A"
"Monocitos (MIM)","Femenino","GO:0032682","negative regulation of chemokine production",0.549473598727219,0.00664473134242591,0.0293986015349819,0.0197887566490923,22,"ELANE/IL6/EPHA2/SIGIRR/KLF4/IL10/MEFV/APOD/ERBIN/TICAM2/OAS1/SIRPA/OAS3"
"Monocitos (MIM)","Femenino","GO:0044793","host-mediated suppression of viral proces",0.626565948826325,0.0067006450474467,0.0296102892727565,0.0199312476830088,15,"PTX3/LTF/CCL4/CCL3/CCL5"
"Monocitos (MIM)","Femenino","GO:0002524","hypersensitivity",0.56385328097886,0.00671261048503143,0.0296352596484031,0.0199480557167691,21,"FCGR2C/FCGR3B/FCGR2A/EXT1/FCGR1A/SPN/CCR7/HLA-E/FUT7/FCGR1BP/FCER1G/BTK"
"Monocitos (MIM)","Femenino","GO:1902622","regulation of neutrophil migration",0.469423039019266,0.0068058908712534,0.0300188400928498,0.0202062509938974,42,"CCL21/CXCL8/THBS4/EDN1/BST1/JAM3/DPP4/FUT4/DAPK2/CCR7/RAC2/ADAM8/SLAMF8/MYD88/FUT7/C5AR1/NCKAP1L/CD74/RTN4"
"Monocitos (MIM)","Femenino","GO:0071871","response to epinephrine",0.626393803875617,0.00683332679494363,0.0301115517827892,0.0202686569919702,15,"PDE4D/PDE4B/PENK/ATP2B4/KCNQ1"
"Monocitos (MIM)","Femenino","GO:0008016","regulation of heart contraction",0.307260652842413,0.00686251595173448,0.0302118080314164,0.020336141375684,159,"PDE4D/PDE4B/ZC3H12A/ADRB1/CAV1/EDN1/HBEGF/ATP2A3/ATP1A3/TMEM38A/GAA/ATP2B4/KCND3/GNAO1/SLC1A1/THRA/ISL1/KCNQ1/SLC8A3/TMEM65/GRK2/CXADR/CELF2/APLN/SPX/TNNT2/BIN1/FGF13/TNF/GCH1/JPH4/PIK3CG/EDN2/GJA1/AKAP9/SCN4B/CAMK2D/FLNA/KCNH2/ATP2B1/S100A1/ACE/KCNE3/HCN3/RNLS/ATP2A2/GSTO1/UCN/SCN3B"
"Monocitos (MIM)","Femenino","GO:0051055","negative regulation of lipid biosynthetic process",0.424766712254547,0.00687214236127532,0.0302258332722259,0.0203455820314578,52,"CCDC3/DKK3/GFI1/CEACAM1/BMP2/TRIB3/LPCAT1/ABCA2/AKR1C3/SCAP/BRCA1/TMX1/UBR4"
"Monocitos (MIM)","Femenino","GO:0010043","response to zinc ion",0.46324625341,0.00689264274136612,0.0302592819319282,0.0203680969591253,38,"MT2A/SOD2/S100A8/VCAM1/P2RX5/TSPO/MT1X/PARP1/D2HGDH/MT1E/MT1F/ATP13A2/HAAO/ABCC8/LTA4H"
"Monocitos (MIM)","Femenino","GO:0051048","negative regulation of secretion",0.309168390657608,0.00688760607043773,0.0302592819319282,0.0203680969591253,146,"IL1B/F2R/ADRA2B/CEACAM1/NRG1/EDN1/KCNJ11/MIDN/OSM/ATP9A/SMCR8/BMP8A/FFAR2/TSPO/GNAO1/IRS1/GNAZ/HLA-F/STXBP6/KCNB1/FOXO1/SPX/TNF/CD300A/CRHBP/KLF7/GJA1/TNFRSF1B/ERP29/ABCC8/RAB11FIP3/GABBR1/SYT11/NCKAP1L/DRD4/WDR41/NOTCH1/RHBDF2/LIF/SYTL4/CCN3/HMGCR/ADTRP/CD74/VSNL1"
"Monocitos (MIM)","Femenino","GO:0007094","mitotic spindle assembly checkpoint signaling",0.421292426487543,0.00700011521716499,0.0306450939497717,0.02062779435066,46,"BIRC5/AURKB/BUB1B/ZWINT/NDC80/TTK/TRIP13/SPC24/PLK1/KNTC1/APC/ATM/CENPF/NUF2/MAD2L1/DUSP1/BUB1/SKA3/MAD1L1/GEN1/HASPIN/CDC20/XRCC3"
"Monocitos (MIM)","Femenino","GO:0071173","spindle assembly checkpoint signaling",0.421292426487543,0.00700011521716499,0.0306450939497717,0.02062779435066,46,"BIRC5/AURKB/BUB1B/ZWINT/NDC80/TTK/TRIP13/SPC24/PLK1/KNTC1/APC/ATM/CENPF/NUF2/MAD2L1/DUSP1/BUB1/SKA3/MAD1L1/GEN1/HASPIN/CDC20/XRCC3"
"Monocitos (MIM)","Femenino","GO:0071174","mitotic spindle checkpoint signaling",0.421292426487543,0.00700011521716499,0.0306450939497717,0.02062779435066,46,"BIRC5/AURKB/BUB1B/ZWINT/NDC80/TTK/TRIP13/SPC24/PLK1/KNTC1/APC/ATM/CENPF/NUF2/MAD2L1/DUSP1/BUB1/SKA3/MAD1L1/GEN1/HASPIN/CDC20/XRCC3"
"Monocitos (MIM)","Femenino","GO:2000404","regulation of T cell migration",0.430743593600003,0.00701603381996987,0.0306861572386939,0.0206554348297735,49,"CCL21/CXCL12/CD69/APP/CD200R1/SPN/ITGA4/CCL20/CCL5/ADAM8/CORO1A/TNFRSF14/IL27RA/ABL1/APOD/SPNS2/DOCK8/RIPK3/PYCARD"
"Monocitos (MIM)","Masculino","GO:1901673","regulation of mitotic spindle assembly",-0.534926291971455,0.00702530782815846,0.0306981095321673,0.0206634801453529,24,"CHMP4C/VPS4B/CHMP6/CCSAP/CHMP3/DRG1/CHMP5/CHMP4B/CHMP2A/CHMP4A/CHMP2B/HSPA1B"
"Monocitos (MIM)","Femenino","GO:0140895","cell surface toll-like receptor signaling pathway",0.372370856228458,0.00707347315515293,0.030879822806635,0.0207857947991324,70,"TNFAIP3/LTF/NFKBIA/PTPN22/CAV1/CD14/BPIFB1/TLR1/LILRA2/MYD88/TNIP3/TLR5/IRAK2/NAGLU/TLR4/TLR2/CYBA/HMGB1/TICAM2/OAS1/NMI/SCIMP/IRAK1/TICAM1/IFI35/APPL1/LY96/RAB7B"
"Monocitos (MIM)","Femenino","GO:0032369","negative regulation of lipid transport",0.510368872126931,0.00715738248667256,0.0312170966635263,0.0210128202333246,26,"THBS1/NFKBIA/IRS2/ABCA2/TSPO/SREBF2"
"Monocitos (MIM)","Masculino","GO:0019068","virion assembly",-0.479298245632764,0.00721940495948772,0.0314471576058818,0.0211676786199494,34,"VPS4A/CHMP4C/RAB1A/VPS4B/TSG101/CHMP6/CHMP3/RAB1B/CHMP5/CHMP4B/CHMP2A/CHMP4A/CHMP2B/TBC1D20/VPS37A"
"Monocitos (MIM)","Femenino","GO:0009988","cell-cell recognition",0.412708218149938,0.00722353204754754,0.0314471576058818,0.0211676786199494,54,"PRF1/CCL21/CD6/PAEP/ASTL/FUT3/FOLR3/CLEC4M/CCR7/CLGN/PCSK4/DOCK2/MSN/IZUMO1/DOCK8/SPACA6/FER1L5/ATP8B3/FOLR2/DCST2/CD209"
