NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	Details ...	72	-0.7683372	-1.9952747	0.0	0.012000002	0.0	599	tags=24%, list=4%, signal=24%	
REACTOME_INTERFERON_SIGNALING	REACTOME_INTERFERON_SIGNALING	Details ...	188	-0.7858958	-1.9690174	0.0	0.012000002	0.012	974	tags=35%, list=6%, signal=36%	
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Details ...	70	-0.8804886	-1.9379474	0.0	0.011999999	0.012	811	tags=54%, list=5%, signal=57%	
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	Details ...	83	-0.60645294	-1.9218309	0.0	0.0163634	0.023	1803	tags=30%, list=11%, signal=34%	
REACTOME_NUCLEOBASE_CATABOLISM	REACTOME_NUCLEOBASE_CATABOLISM	Details ...	30	-0.6715586	-1.9129995	0.0	0.015490715	0.023	473	tags=17%, list=3%, signal=17%	
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	Details ...	52	-0.6359633	-1.9019299	0.0	0.022089874	0.056	2059	tags=33%, list=13%, signal=37%	
REACTOME_STABILIZATION_OF_P53	REACTOME_STABILIZATION_OF_P53	Details ...	54	-0.6217888	-1.8770616	0.0	0.020648465	0.056	2059	tags=31%, list=13%, signal=36%	
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	Details ...	54	-0.62546635	-1.8563306	0.0	0.021193564	0.07	2059	tags=35%, list=13%, signal=40%	
REACTOME_INTERFERON_GAMMA_SIGNALING	REACTOME_INTERFERON_GAMMA_SIGNALING	Details ...	90	-0.7850693	-1.849539	0.0	0.021929337	0.084	811	tags=39%, list=5%, signal=41%	
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	Details ...	57	-0.5923674	-1.8266137	0.0	0.023250354	0.097	2059	tags=30%, list=13%, signal=34%	
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	Details ...	12	-0.82339996	-1.8132809	0.0	0.024914479	0.11	872	tags=25%, list=5%, signal=26%	
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	Details ...	56	-0.5994971	-1.796324	0.0	0.027120087	0.135	2082	tags=32%, list=13%, signal=37%	
REACTOME_MAPK6_MAPK4_SIGNALING	REACTOME_MAPK6_MAPK4_SIGNALING	Details ...	81	-0.6158954	-1.7953389	0.0	0.025957	0.135	1853	tags=33%, list=11%, signal=37%	
REACTOME_METABOLISM_OF_POLYAMINES	REACTOME_METABOLISM_OF_POLYAMINES	Details ...	56	-0.62061405	-1.7877603	0.0	0.02754591	0.168	1803	tags=30%, list=11%, signal=34%	
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	Details ...	70	-0.55068177	-1.7847204	0.0	0.027260605	0.18	2176	tags=29%, list=13%, signal=33%	
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	Details ...	65	-0.5806173	-1.7815791	0.0	0.02630682	0.18	2677	tags=35%, list=16%, signal=42%	
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	Details ...	150	-0.5576195	-1.7793665	0.0	0.026381852	0.194	2386	tags=30%, list=15%, signal=35%	
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	Details ...	64	-0.5851732	-1.7792873	0.0	0.025582852	0.194	2434	tags=30%, list=15%, signal=35%	
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	Details ...	52	-0.63411355	-1.7634958	0.0	0.030738162	0.266	2059	tags=33%, list=13%, signal=37%	
REACTOME_DEGRADATION_OF_DVL	REACTOME_DEGRADATION_OF_DVL	Details ...	55	-0.55847245	-1.7625622	0.0	0.030559054	0.284	2059	tags=29%, list=13%, signal=33%	
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	Details ...	103	-0.6418498	-1.7610989	0.0	0.029675292	0.284	1569	tags=27%, list=10%, signal=30%	
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	Details ...	28	-0.7380355	-1.7600384	0.0	0.028871872	0.284	1191	tags=39%, list=7%, signal=42%	
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN	Details ...	53	-0.6113741	-1.7563726	0.0	0.029466696	0.295	2059	tags=32%, list=13%, signal=37%	
REACTOME_ABC_TRANSPORTER_DISORDERS	REACTOME_ABC_TRANSPORTER_DISORDERS	Details ...	72	-0.54732144	-1.7556032	0.0	0.028738916	0.295	2198	tags=32%, list=14%, signal=37%	
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	Details ...	48	-0.649095	-1.7513648	0.0	0.028894037	0.295	2066	tags=31%, list=13%, signal=36%	
REACTOME_NICOTINATE_METABOLISM	REACTOME_NICOTINATE_METABOLISM	Details ...	23	-0.7803612	-1.7461883	0.0	0.028244264	0.295	964	tags=39%, list=6%, signal=42%	
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	Details ...	22	-0.78945655	-1.7411066	0.0	0.028530328	0.305	931	tags=32%, list=6%, signal=34%	
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	Details ...	69	-0.5579158	-1.7388337	0.0	0.027939958	0.305	1803	tags=29%, list=11%, signal=32%	
REACTOME_DNA_REPLICATION_PRE_INITIATION	REACTOME_DNA_REPLICATION_PRE_INITIATION	Details ...	75	-0.5575547	-1.7381088	0.0	0.027390305	0.305	1803	tags=25%, list=11%, signal=28%	
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	Details ...	58	-0.6202789	-1.7358816	0.0	0.028038353	0.315	2059	tags=33%, list=13%, signal=37%	
REACTOME_SIGNALING_BY_CSF3_G_CSF	REACTOME_SIGNALING_BY_CSF3_G_CSF	Details ...	28	-0.6165023	-1.7335063	0.0	0.027520984	0.315	931	tags=32%, list=6%, signal=34%	
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	Details ...	71	-0.6542496	-1.7297605	0.0	0.027187683	0.32	1191	tags=25%, list=7%, signal=27%	
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	Details ...	23	-0.66516113	-1.7296944	0.0	0.026727451	0.32	931	tags=35%, list=6%, signal=37%	
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	Details ...	60	-0.57005745	-1.7216096	0.0	0.030450076	0.384	2059	tags=28%, list=13%, signal=32%	
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	Details ...	58	-0.61353546	-1.7212778	0.0	0.03055611	0.401	2230	tags=34%, list=14%, signal=40%	
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	REACTOME_SIGNALING_BY_KIT_IN_DISEASE	Details ...	20	-0.6439124	-1.716805	0.0	0.031060115	0.416	945	tags=30%, list=6%, signal=32%	
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	Details ...	65	-0.5432864	-1.7165846	0.0	0.030544974	0.416	2059	tags=28%, list=13%, signal=32%	
REACTOME_TNF_SIGNALING	REACTOME_TNF_SIGNALING	Details ...	37	-0.70174474	-1.7154936	0.0	0.03047314	0.416	2338	tags=51%, list=14%, signal=60%	
REACTOME_PYRIMIDINE_CATABOLISM	REACTOME_PYRIMIDINE_CATABOLISM	Details ...	10	-0.7347667	-1.7150835	0.0	0.029999468	0.416	223	tags=20%, list=1%, signal=20%	
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	Details ...	57	-0.6071032	-1.7126887	0.0	0.03086426	0.416	2912	tags=49%, list=18%, signal=60%	
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	Details ...	62	-0.5491551	-1.7119634	0.0	0.030404156	0.416	2186	tags=29%, list=13%, signal=33%	
REACTOME_PURINE_CATABOLISM	REACTOME_PURINE_CATABOLISM	Details ...	14	-0.7042335	-1.7091857	0.027131783	0.030745383	0.43	473	tags=21%, list=3%, signal=22%	
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	Details ...	62	-0.5875738	-1.706047	0.0	0.030898964	0.445	2831	tags=39%, list=17%, signal=47%	
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	Details ...	82	-0.5093722	-1.6923022	0.0	0.03591178	0.508	2365	tags=29%, list=15%, signal=34%	
REACTOME_REGULATION_OF_IFNA_SIGNALING	REACTOME_REGULATION_OF_IFNA_SIGNALING	Details ...	26	-0.80563295	-1.6922996	0.0	0.03538041	0.508	572	tags=23%, list=4%, signal=24%	
REACTOME_REGULATION_OF_TNFR1_SIGNALING	REACTOME_REGULATION_OF_TNFR1_SIGNALING	Details ...	31	-0.70148534	-1.6913549	0.0	0.034872137	0.508	2059	tags=52%, list=13%, signal=59%	
REACTOME_CYTOPROTECTION_BY_HMOX1	REACTOME_CYTOPROTECTION_BY_HMOX1	Details ...	110	-0.4570562	-1.6905425	0.0	0.03459524	0.508	2831	tags=30%, list=17%, signal=36%	
REACTOME_REGULATION_OF_IFNG_SIGNALING	REACTOME_REGULATION_OF_IFNG_SIGNALING	Details ...	14	-0.72357893	-1.6825747	0.0	0.037293777	0.526	1579	tags=43%, list=10%, signal=47%	
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	Details ...	62	-0.53724587	-1.6811271	0.0	0.03757163	0.549	2760	tags=32%, list=17%, signal=39%	
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	Details ...	62	-0.5638303	-1.6729094	0.0	0.040916055	0.61	2423	tags=31%, list=15%, signal=36%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	Details ...	88	-0.5394686	-1.6705263	0.0	0.042473927	0.663	2797	tags=40%, list=17%, signal=48%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	Details ...	67	-0.5569495	-1.668486	0.0	0.043468382	0.671	2059	tags=27%, list=13%, signal=31%	
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	Details ...	69	-0.5405372	-1.667841	0.0	0.04320396	0.671	2116	tags=29%, list=13%, signal=33%	
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	Details ...	144	-0.3974011	-1.6611023	0.0	0.04653415	0.726	2831	tags=25%, list=17%, signal=30%	
REACTOME_NICOTINAMIDE_SALVAGING	REACTOME_NICOTINAMIDE_SALVAGING	Details ...	14	-0.83348525	-1.6593506	0.0	0.046653703	0.738	964	tags=50%, list=6%, signal=53%	
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Details ...	339	-0.46290517	-1.6588905	0.0	0.046460595	0.738	2774	tags=29%, list=17%, signal=34%	
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	Details ...	11	-0.8384475	-1.6545041	0.0	0.047754187	0.778	1156	tags=55%, list=7%, signal=59%	
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	Details ...	24	-0.69163114	-1.6507311	0.0	0.048210885	0.778	1536	tags=33%, list=9%, signal=37%	
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	Details ...	24	-0.7081202	-1.6495788	0.0	0.048832577	0.805	1445	tags=38%, list=9%, signal=41%	
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	Details ...	80	-0.49707326	-1.6385453	0.0	0.052853674	0.805	2423	tags=26%, list=15%, signal=31%	
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	Details ...	34	-0.53956956	-1.638069	0.0	0.05301765	0.818	2059	tags=32%, list=13%, signal=37%	
REACTOME_DEUBIQUITINATION	REACTOME_DEUBIQUITINATION	Details ...	209	-0.48607484	-1.6184005	0.0	0.06590281	0.865	2386	tags=27%, list=15%, signal=32%	
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION	Details ...	119	-0.4922159	-1.618316	0.0	0.06504722	0.865	1574	tags=24%, list=10%, signal=26%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	Details ...	114	-0.49584416	-1.6173961	0.0	0.06421834	0.865	1803	tags=27%, list=11%, signal=30%	
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	Details ...	80	-0.5151662	-1.6150428	0.0	0.064526565	0.865	1803	tags=24%, list=11%, signal=27%	
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	Details ...	25	-0.6749856	-1.6136595	0.0	0.064561315	0.865	2059	tags=48%, list=13%, signal=55%	
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	Details ...	95	-0.57542485	-1.6135342	0.0	0.06377681	0.865	2230	tags=36%, list=14%, signal=41%	
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	Details ...	135	-0.45848733	-1.6126037	0.0	0.06397023	0.865	2704	tags=28%, list=17%, signal=33%	
REACTOME_REGULATION_OF_RAS_BY_GAPS	REACTOME_REGULATION_OF_RAS_BY_GAPS	Details ...	65	-0.5177248	-1.6108418	0.0	0.06363777	0.865	2737	tags=34%, list=17%, signal=41%	
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	Details ...	121	-0.49369487	-1.604404	0.0	0.066898644	0.865	2188	tags=26%, list=13%, signal=30%	
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	Details ...	11	-0.7828162	-1.6040808	0.0	0.066968925	0.865	1023	tags=45%, list=6%, signal=48%	
REACTOME_SIGNALING_BY_NOTCH4	REACTOME_SIGNALING_BY_NOTCH4	Details ...	76	-0.55214715	-1.6030074	0.0	0.06711651	0.865	3509	tags=43%, list=22%, signal=55%	
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	Details ...	80	-0.51131165	-1.5997833	0.0	0.06874684	0.893	2059	tags=30%, list=13%, signal=34%	
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	Details ...	16	-0.6608879	-1.5991081	0.03422053	0.06838207	0.893	3074	tags=56%, list=19%, signal=69%	
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	Details ...	98	-0.44270724	-1.5988871	0.0	0.0676303	0.893	2677	tags=30%, list=16%, signal=35%	
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	Details ...	27	-0.42631838	-1.5980662	0.0	0.06689833	0.893	3245	tags=33%, list=20%, signal=42%	
REACTOME_NOD1_2_SIGNALING_PATHWAY	REACTOME_NOD1_2_SIGNALING_PATHWAY	Details ...	31	-0.59438777	-1.5975145	0.0	0.06618538	0.893	989	tags=26%, list=6%, signal=27%	
REACTOME_METABOLISM_OF_NUCLEOTIDES	REACTOME_METABOLISM_OF_NUCLEOTIDES	Details ...	83	-0.43020323	-1.595525	0.0	0.06743861	0.913	629	tags=10%, list=4%, signal=10%	
REACTOME_REGULATED_NECROSIS	REACTOME_REGULATED_NECROSIS	Details ...	50	-0.6199875	-1.5947324	0.0	0.067471966	0.913	2608	tags=46%, list=16%, signal=55%	
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	Details ...	51	-0.7079012	-1.5913044	0.0	0.07147359	0.943	3113	tags=43%, list=19%, signal=53%	
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH	Details ...	190	-0.5097815	-1.5909224	0.0	0.07097372	0.943	2776	tags=34%, list=17%, signal=41%	
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	Details ...	13	-0.56338227	-1.5892361	0.0	0.07097955	0.943	2186	tags=38%, list=13%, signal=44%	
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	Details ...	77	-0.5113037	-1.587302	0.0	0.07289174	0.966	2230	tags=26%, list=14%, signal=30%	
REACTOME_HEDGEHOG_ON_STATE	REACTOME_HEDGEHOG_ON_STATE	Details ...	81	-0.4796742	-1.5857191	0.0	0.07328419	0.966	2059	tags=25%, list=13%, signal=28%	
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	Details ...	274	-0.42678836	-1.5825262	0.0	0.07471983	0.966	2774	tags=28%, list=17%, signal=34%	
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT	REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT	Details ...	15	-0.6339401	-1.5821052	0.0	0.075090684	0.966	618	tags=13%, list=4%, signal=14%	
REACTOME_G2_M_CHECKPOINTS	REACTOME_G2_M_CHECKPOINTS	Details ...	113	-0.44874746	-1.5794251	0.0	0.07592805	0.977	1569	tags=19%, list=10%, signal=20%	
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	Details ...	22	-0.7948165	-1.5698876	0.0	0.08357075	0.977	775	tags=45%, list=5%, signal=48%	
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	Details ...	29	-0.5449937	-1.5644236	0.0	0.088344455	0.977	978	tags=17%, list=6%, signal=18%	
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS	REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS	Details ...	12	-0.8286715	-1.5644208	0.0	0.08749617	0.977	306	tags=33%, list=2%, signal=34%	
REACTOME_UCH_PROTEINASES	REACTOME_UCH_PROTEINASES	Details ...	77	-0.5330072	-1.5644014	0.0	0.08666654	0.977	3446	tags=40%, list=21%, signal=51%	
REACTOME_APOPTOSIS	REACTOME_APOPTOSIS	Details ...	163	-0.4906717	-1.5638524	0.0	0.08619455	0.977	3166	tags=37%, list=19%, signal=46%	
REACTOME_OAS_ANTIVIRAL_RESPONSE	REACTOME_OAS_ANTIVIRAL_RESPONSE	Details ...	8	-0.9477793	-1.559667	0.0	0.0900885	0.977	477	tags=75%, list=3%, signal=77%	
REACTOME_DNA_REPLICATION	REACTOME_DNA_REPLICATION	Details ...	114	-0.43484247	-1.5500294	0.0	0.10094057	0.989	2677	tags=25%, list=16%, signal=29%	
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	Details ...	75	-0.5372935	-1.5492523	0.0	0.10102471	0.989	2302	tags=29%, list=14%, signal=34%	
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING	Details ...	45	-0.68264997	-1.5478693	0.0	0.10138205	0.989	1785	tags=49%, list=11%, signal=55%	
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	Details ...	23	-0.66908413	-1.5475259	0.031657357	0.10066955	0.989	1717	tags=30%, list=11%, signal=34%	
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	Details ...	8	-0.76853245	-1.544054	0.028225806	0.10324511	0.989	599	tags=38%, list=4%, signal=39%	
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	Details ...	16	-0.652191	-1.5349873	0.03364486	0.115994774	1.0	1612	tags=38%, list=10%, signal=42%	
REACTOME_INTERLEUKIN_27_SIGNALING	REACTOME_INTERLEUKIN_27_SIGNALING	Details ...	11	-0.7544812	-1.5339634	0.0	0.11605784	1.0	2802	tags=55%, list=17%, signal=66%	
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION		27	-0.7987406	-1.5334915	0.0	0.11537427	1.0	1191	tags=30%, list=7%, signal=32%	
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS		28	-0.6655438	-1.5323898	0.035916824	0.11512035	1.0	2608	tags=54%, list=16%, signal=64%	
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT		19	-0.64075637	-1.5278484	0.0	0.12199867	1.0	599	tags=26%, list=4%, signal=27%	
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE		34	-0.50361556	-1.5236245	0.0	0.12674248	1.0	2988	tags=32%, list=18%, signal=40%	
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION	REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION		7	-0.70786756	-1.522474	0.020992367	0.12769596	1.0	3290	tags=57%, list=20%, signal=72%	
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING		124	-0.50793624	-1.5176286	0.0	0.13383874	1.0	2230	tags=29%, list=14%, signal=33%	
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE		19	-0.608977	-1.5168536	0.036144577	0.13341995	1.0	931	tags=21%, list=6%, signal=22%	
REACTOME_INTERLEUKIN_9_SIGNALING	REACTOME_INTERLEUKIN_9_SIGNALING		9	-0.7536886	-1.5153008	0.04474708	0.13542365	1.0	931	tags=33%, list=6%, signal=35%	
REACTOME_INTERLEUKIN_1_SIGNALING	REACTOME_INTERLEUKIN_1_SIGNALING		94	-0.51255107	-1.5119908	0.0	0.13931195	1.0	2230	tags=27%, list=14%, signal=31%	
REACTOME_SIGNALING_BY_NOTCH	REACTOME_SIGNALING_BY_NOTCH		161	-0.49300918	-1.509821	0.0	0.14166486	1.0	2186	tags=28%, list=13%, signal=32%	
