NAME	TITLE	SCORE	
EPM2A	epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)	0.011484706	
FAM124B	family with sequence similarity 124B	0.011452266	
FAM63A	family with sequence similarity 63, member A	0.011387592	
LRRC48	leucine rich repeat containing 48	0.011289698	
ANKRD30B	ankyrin repeat domain 30B	0.011276274	
PGPEP1	pyroglutamyl-peptidase I	0.011272744	
GCGR	glucagon receptor	0.0112628415	
DMXL2	Dmx-like 2	0.011226976	
MAPK11	mitogen-activated protein kinase 11	0.01112712	
PRAMEF12	PRAME family member 12	0.011070036	
MYO18B	myosin XVIIIB	0.011018055	
TAS2R30	taste receptor, type 2, member 30	0.011008815	
RING1	ring finger protein 1	0.010809774	
ITK	IL2-inducible T-cell kinase	0.010766108	
DGKI	diacylglycerol kinase, iota	0.010642235	
HOXB6	homeobox B6	0.010495276	
TTC1	tetratricopeptide repeat domain 1	0.010200483	
DECR2	2,4-dienoyl CoA reductase 2, peroxisomal	0.010150825	
CACNA1B	calcium channel, voltage-dependent, L type, alpha 1B subunit	0.010132454	
LOC619207	-	0.010125251	
CDC14C	CDC14 cell division cycle 14 homolog C (S. cerevisiae)	0.010042574	
ZNF470	zinc finger protein 470	0.009990248	
NQO2	NAD(P)H dehydrogenase, quinone 2	0.009986701	
ZNF362	zinc finger protein 362	0.0099649755	
PRRG4	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)	0.009959943	
GGTA1P	glycoprotein, alpha-galactosyltransferase 1 pseudogene	0.0098787965	
LRRC57	leucine rich repeat containing 57	0.0098107215	
TRPA1	transient receptor potential cation channel, subfamily A, member 1	0.009784625	
DDT	D-dopachrome tautomerase	0.009780496	
TSPYL5	TSPY-like 5	0.009738118	
TNFRSF13C	tumor necrosis factor receptor superfamily, member 13C	0.009597826	
BCAS3	breast carcinoma amplified sequence 3	0.009413243	
GJB4	gap junction protein, beta 4 (connexin 30.3)	0.00935335	
ZCCHC10	zinc finger, CCHC domain containing 10	0.0093096355	
FANCM	Fanconi anemia, complementation group M	0.00910469	
CNTNAP5	contactin associated protein-like 5	0.009043107	
ZPLD1	zona pellucida-like domain containing 1	0.009011945	
EPHA3	EPH receptor A3	0.008921882	
KCNMA1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	0.008873217	
NAALADL1	N-acetylated alpha-linked acidic dipeptidase-like 1	0.00876813	
TMED4	transmembrane emp24 protein transport domain containing 4	0.008668353	
INHBB	inhibin, beta B (activin AB beta polypeptide)	0.008632492	
CBLN1	cerebellin 1 precursor	0.0085828295	
RBM26	RNA binding motif protein 26	0.008561608	
SLC35F3	solute carrier family 35, member F3	0.008530067	
COMMD1	copper metabolism (Murr1) domain containing 1	0.008476995	
SERPINE2	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2	0.008453308	
CD36	CD36 molecule (thrombospondin receptor)	0.008430052	
RPP38	ribonuclease P/MRP 38kDa subunit	0.008426526	
ARL8B	ADP-ribosylation factor-like 8B	0.008414111	
TMF1	TATA element modulatory factor 1	0.008346278	
SNORA2A	small nucleolar RNA, H/ACA box 2A	0.008332261	
LRRC7	leucine rich repeat containing 7	0.00828886	
WDR86	WD repeat domain 86	0.008287768	
KATNB1	katanin p80 (WD repeat containing) subunit B 1	0.008283234	
CHORDC1	cysteine and histidine-rich domain (CHORD)-containing 1	0.008273761	
PSMB6	proteasome (prosome, macropain) subunit, beta type, 6	0.008250405	
NRG4	neuregulin 4	0.008217826	
PCDH18	protocadherin 18	0.0082163885	
CDH26	cadherin-like 26	0.008207791	
CPN1	carboxypeptidase N, polypeptide 1, 50kD	0.008195357	
MGC45922	-	0.008169965	
PDHX	pyruvate dehydrogenase complex, component X	0.008122919	
SPTLC1	serine palmitoyltransferase, long chain base subunit 1	0.0081195375	
PDPN	podoplanin	0.008068255	
VPS25	vacuolar protein sorting 25 homolog (S. cerevisiae)	0.007896196	
ZFYVE21	zinc finger, FYVE domain containing 21	0.007893834	
MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1	0.0075757676	
ZNF597	zinc finger protein 597	0.0074679973	
RPAP1	RNA polymerase II associated protein 1	0.0074329292	
WNT10A	wingless-type MMTV integration site family, member 10A	0.0073274733	
SLC17A4	solute carrier family 17 (sodium phosphate), member 4	0.0072738766	
PIGO	phosphatidylinositol glycan anchor biosynthesis, class O	0.0072434223	
RABL3	RAB, member of RAS oncogene family-like 3	0.007153728	
PTRH2	peptidyl-tRNA hydrolase 2	0.0071139806	
TMED3	transmembrane emp24 protein transport domain containing 3	0.0069280635	
JAM3	junctional adhesion molecule 3	0.006847566	
SBF1	SET binding factor 1	0.006825082	
OMP	olfactory marker protein	0.0068039335	
KLHL17	kelch-like 17 (Drosophila)	0.006783894	
CDC40	cell division cycle 40 homolog (S. cerevisiae)	0.006753428	
ZNF354B	zinc finger protein 354B	0.0067340042	
ZNF792	zinc finger protein 792	0.0066925106	
TIPIN	TIMELESS interacting protein	0.0066302717	
RP1	retinitis pigmentosa 1 (autosomal dominant)	0.006538281	
CCDC15	coiled-coil domain containing 15	0.006524992	
DUS4L	dihydrouridine synthase 4-like (S. cerevisiae)	0.006506918	
UTP11L	UTP11-like, U3 small nucleolar ribonucleoprotein, (yeast)	0.0063690725	
MEF2B	MADS box transcription enhancer factor 2, polypeptide B (myocyte enhancer factor 2B)	0.0063114106	
VPS11	vacuolar protein sorting 11 (yeast)	0.0061996398	
MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	0.006186929	
LOC286467	-	0.0061565987	
ANGPT1	angiopoietin 1	0.0059569245	
LOC400891	-	0.005952947	
EGR4	early growth response 4	0.0059481254	
PBOV1	prostate and breast cancer overexpressed 1	0.005944605	
SNORA74A	small nucleolar RNA, H/ACA box 74A	0.0059405616	
SERPINB7	serpin peptidase inhibitor, clade B (ovalbumin), member 7	0.005940133	
SLC24A2	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2	0.0059398892	
SNORA12	small nucleolar RNA, H/ACA box 12	0.0059397304	
ABCC8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	0.0059396885	
TRPC3	transient receptor potential cation channel, subfamily C, member 3	0.0059394706	
TAS2R3	taste receptor, type 2, member 3	0.005939442	
UNC13C	unc-13 homolog C (C. elegans)	0.005929464	
NETO2	neuropilin (NRP) and tolloid (TLL)-like 2	0.005851541	
NDUFB4	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa	0.005770358	
GLIS2	GLIS family zinc finger 2	0.0057577305	
PTPDC1	protein tyrosine phosphatase domain containing 1	0.0056374874	
SLIT1	slit homolog 1 (Drosophila)	0.005601323	
RNASE7	ribonuclease, RNase A family, 7	0.00555013	
STXBP5L	syntaxin binding protein 5-like	0.0054975934	
TST	thiosulfate sulfurtransferase (rhodanese)	0.00543587	
MAP3K4	mitogen-activated protein kinase kinase kinase 4	0.0054182042	
ANKK1	ankyrin repeat and kinase domain containing 1	0.0053888327	
ICAM2	intercellular adhesion molecule 2	0.0053506666	
PDGFC	platelet derived growth factor C	0.0052691284	
XCL2	chemokine (C motif) ligand 2	0.0052515473	
ERN2	endoplasmic reticulum to nucleus signalling 2	0.0052214772	
FLJ41200	-	0.005132049	
BSDC1	BSD domain containing 1	0.0050749662	
GRIK3	glutamate receptor, ionotropic, kainate 3	0.005017232	
MTSS1	metastasis suppressor 1	0.004945148	
RIMS4	regulating synaptic membrane exocytosis 4	0.0049167457	
SERPINH1	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)	0.0048440765	
PDE7B	phosphodiesterase 7B	0.004768285	
HSPB1	heat shock 27kDa protein 1	0.0046938816	
GPR112	G protein-coupled receptor 112	0.004653471	
TEX15	testis expressed sequence 15	0.0045692585	
UPF2	UPF2 regulator of nonsense transcripts homolog (yeast)	0.004512969	
POLB	polymerase (DNA directed), beta	0.0044541545	
GPR153	G protein-coupled receptor 153	0.0044408375	
PCDHGC5	protocadherin gamma subfamily C, 5	0.00442094	
SPINK5	serine peptidase inhibitor, Kazal type 5	0.004396947	
CD177	CD177 molecule	0.0043840427	
ACPP	acid phosphatase, prostate	0.004383382	
TNNT2	troponin T type 2 (cardiac)	0.0043443698	
WHSC1	Wolf-Hirschhorn syndrome candidate 1	0.0042288275	
PPARGC1A	peroxisome proliferative activated receptor, gamma, coactivator 1, alpha	0.0041386955	
SHC4	SHC (Src homology 2 domain containing) family, member 4	0.004057899	
NUDT10	nudix (nucleoside diphosphate linked moiety X)-type motif 10	0.0040162983	
GSTT2	glutathione S-transferase theta 2	0.0039133374	
RBM12	RNA binding motif protein 12	0.003853874	
GCLC	glutamate-cysteine ligase, catalytic subunit	0.0038190014	
ART4	ADP-ribosyltransferase 4 (Dombrock blood group)	0.0038017123	
FAM89B	family with sequence similarity 89, member B	0.0037217962	
MANBAL	mannosidase, beta A, lysosomal-like	0.0036231722	
SCGB3A1	secretoglobin, family 3A, member 1	0.003618756	
FAM19A4	family with sequence similarity 19 (chemokine (C-C motif)-like), member A4	0.0036178846	
SOSTDC1	sclerostin domain containing 1	0.0036178315	
GLIS1	GLIS family zinc finger 1	0.0036172376	
KIR2DL1	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 1	0.0036131593	
UGT1A7	UDP glucuronosyltransferase 1 family, polypeptide A7	0.0036096368	
GRHL2	grainyhead-like 2 (Drosophila)	0.0035924716	
ZNF133	zinc finger protein 133	0.0034934261	
GPC4	glypican 4	0.0034694406	
FPGS	folylpolyglutamate synthase	0.0033208278	
UBL5	ubiquitin-like 5	0.0032857982	
PTCHD2	patched domain containing 2	0.0032398729	
RS1	retinoschisis (X-linked, juvenile) 1	0.0032249833	
FCER1A	Fc fragment of IgE, high affinity I, receptor for; alpha polypeptide	0.0030913448	
HIST1H2AD	histone cluster 1, H2ad	0.0029015588	
CD83	CD83 molecule	0.0028861144	
DDN	dendrin	0.002849561	
SOAT1	sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1	0.002735112	
ZNF329	zinc finger protein 329	0.0026238407	
WBSCR16	Williams-Beuren syndrome chromosome region 16	0.0025386915	
ADARB1	adenosine deaminase, RNA-specific, B1 (RED1 homolog rat)	0.002500877	
CCAR1	cell division cycle and apoptosis regulator 1	0.002464746	
CYC1	cytochrome c-1	0.0022891802	
CCNT2	cyclin T2	0.002200966	
TMEM136	transmembrane protein 136	0.001962343	
PLA2G2D	phospholipase A2, group IID	0.0019428236	
CALR3	calreticulin 3	0.0018524627	
IL17RB	interleukin 17 receptor B	0.0017597646	
GSTO1	glutathione S-transferase omega 1	0.0017563057	
NMRAL1	NmrA-like family domain containing 1	0.0017411367	
IRAK1BP1	interleukin-1 receptor-associated kinase 1 binding protein 1	0.0017243247	
LOC440461	-	0.0016514687	
SEC24A	SEC24 related gene family, member A (S. cerevisiae)	0.0016296224	
CTAGE4	CTAGE family, member 4	0.001497196	
CPSF3	cleavage and polyadenylation specific factor 3, 73kDa	0.0013034135	
HIST1H4I	histone cluster 1, H4i	0.001153667	
FGG	fibrinogen gamma chain	0.0010925732	
SLC9A8	solute carrier family 9 (sodium/hydrogen exchanger), member 8	9.8322E-4	
POP5	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)	9.509894E-4	
FAM87A	family with sequence similarity 87, member A	9.0048613E-4	
CCM2	cerebral cavernous malformation 2	8.892769E-4	
VPRBP	Vpr (HIV-1) binding protein	8.442546E-4	
SMCR9	Smith-Magenis syndrome chromosome region, candidate 9	8.1474776E-4	
HIST1H2BG	histone cluster 1, H2bg	8.133881E-4	
PKIG	protein kinase (cAMP-dependent, catalytic) inhibitor gamma	8.073822E-4	
CHM	choroideremia (Rab escort protein 1)	7.7188545E-4	
ARHGAP24	Rho GTPase activating protein 24	7.6744554E-4	
IDE	insulin-degrading enzyme	7.502644E-4	
KRT5	keratin 5 (epidermolysis bullosa simplex, Dowling-Meara/Kobner/Weber-Cockayne types)	7.242319E-4	
GRIA2	glutamate receptor, ionotropic, AMPA 2	7.236632E-4	
GATA1	GATA binding protein 1 (globin transcription factor 1)	7.2351005E-4	
HRASLS5	HRAS-like suppressor family, member 5	7.233898E-4	
TAS2R10	taste receptor, type 2, member 10	6.455021E-4	
SH3D19	-	6.365376E-4	
PTPRT	protein tyrosine phosphatase, receptor type, T	5.882982E-4	
TMPRSS13	transmembrane protease, serine 13	5.6737795E-4	
ZNF567	zinc finger protein 567	5.386654E-4	
SSTR5	somatostatin receptor 5	3.9696583E-4	
CST7	cystatin F (leukocystatin)	3.425167E-4	
SLC12A3	solute carrier family 12 (sodium/chloride transporters), member 3	2.5526842E-4	
MSLN	mesothelin	2.3596692E-4	
RPP21	ribonuclease P 21kDa subunit	2.1493132E-4	
COL24A1	collagen, type XXIV, alpha 1	2.1201317E-4	
TNN	tenascin N	2.1186688E-4	
HOXA11	homeobox A11	2.1088812E-4	
SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	1.5858261E-4	
STK31	serine/threonine kinase 31	1.5115304E-4	
CD81	CD81 molecule	1.2554019E-4	
CEACAM20	carcinoembryonic antigen-related cell adhesion molecule 20	1.1685143E-4	
TP53I11	tumor protein p53 inducible protein 11	1.05056795E-4	
MPP6	membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)	1.03918246E-4	
LRTM2	leucine-rich repeats and transmembrane domains 2	9.815898E-5	
PDE1C	phosphodiesterase 1C, calmodulin-dependent 70kDa	9.2394796E-5	
PPP3CC	protein phosphatase 3 (formerly 2B), catalytic subunit, gamma isoform (calcineurin A gamma)	6.468994E-5	
LOC642423	-	6.0331968E-5	
PIK3R5	phosphoinositide-3-kinase, regulatory subunit 5, p101	4.617798E-5	
CPXCR1	CPX chromosome region, candidate 1	4.540375E-5	
KIF21B	kinesin family member 21B	4.3296874E-5	
XAGE3	X antigen family, member 3	4.0455907E-5	
SCN7A	sodium channel, voltage-gated, type VII, alpha	4.0104034E-5	
CD3E	CD3e molecule, epsilon (CD3-TCR complex)	3.9914423E-5	
NRCAM	neuronal cell adhesion molecule	3.7595044E-5	
LTF	lactotransferrin	3.6732927E-5	
LRRC20	leucine rich repeat containing 20	3.5573197E-5	
STOML3	stomatin (EPB72)-like 3	3.5219546E-5	
WT1	Wilms tumor 1	3.4860193E-5	
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	3.303817E-5	
TAC1	tachykinin, precursor 1 (substance K, substance P, neurokinin 1, neurokinin 2, neuromedin L, neurokinin alpha, neuropeptide K, neuropeptide gamma)	3.139164E-5	
CLTA	clathrin, light chain (Lca)	2.5524516E-5	
PCSK2	proprotein convertase subtilisin/kexin type 2	2.0258678E-5	
CSNK2B	casein kinase 2, beta polypeptide	1.961103E-5	
ACRV1	acrosomal vesicle protein 1	1.9005902E-5	
LOC285768	-	1.7537508E-5	
TH	tyrosine hydroxylase	1.6315917E-5	
STMN2	stathmin-like 2	1.491968E-5	
FOXM1	forkhead box M1	1.3756621E-5	
AURKA	aurora kinase A	1.2916536E-5	
PTPRU	protein tyrosine phosphatase, receptor type, U	1.1431281E-5	
ADAMDEC1	ADAM-like, decysin 1	1.1415534E-5	
LGALS7	lectin, galactoside-binding, soluble, 7 (galectin 7)	1.0823352E-5	
COL2A1	collagen, type II, alpha 1 (primary osteoarthritis, spondyloepiphyseal dysplasia, congenital)	1.04955725E-5	
G6PC2	glucose-6-phosphatase, catalytic, 2	1.0189905E-5	
KCNK2	potassium channel, subfamily K, member 2	9.170344E-6	
GAGE12D	G antigen 12D	9.159195E-6	
HCK	hemopoietic cell kinase	9.126334E-6	
VCX2	variable charge, X-linked 2	8.410474E-6	
OR13C2	olfactory receptor, family 13, subfamily C, member 2	8.217701E-6	
OR13C5	olfactory receptor, family 13, subfamily C, member 5	8.217701E-6	
EMX2	empty spiracles homolog 2 (Drosophila)	7.3999618E-6	
GFI1B	growth factor independent 1B (potential regulator of CDKN1A, translocated in CML)	7.3115757E-6	
GJB6	gap junction protein, beta 6 (connexin 30)	7.215946E-6	
KIF25	kinesin family member 25	6.7125075E-6	
OR13C9	olfactory receptor, family 13, subfamily C, member 9	6.5079944E-6	
NTRK1	neurotrophic tyrosine kinase, receptor, type 1	6.3293664E-6	
NFE2	nuclear factor (erythroid-derived 2), 45kDa	6.0967263E-6	
HEPH	hephaestin	6.024071E-6	
KIAA1324L	KIAA1324-like	5.5600217E-6	
HIST1H2AH	histone cluster 1, H2ah	5.310568E-6	
PCYT1B	phosphate cytidylyltransferase 1, choline, beta	5.2142186E-6	
IQSEC3	IQ motif and Sec7 domain 3	4.946397E-6	
CMTM5	CKLF-like MARVEL transmembrane domain containing 5	4.8898773E-6	
SIGLEC10	sialic acid binding Ig-like lectin 10	4.886444E-6	
LRRC4C	leucine rich repeat containing 4C	4.74173E-6	
LMO3	LIM domain only 3 (rhombotin-like 2)	4.5826037E-6	
LMX1A	LIM homeobox transcription factor 1, alpha	4.341E-6	
FXYD3	FXYD domain containing ion transport regulator 3	4.0344107E-6	
CTAG1A	cancer/testis antigen 1A	3.963506E-6	
CTAG1B	cancer/testis antigen 1B	3.963506E-6	
HBZ	hemoglobin, zeta	3.840108E-6	
SNCB	synuclein, beta	3.7933207E-6	
KRTAP3-3	keratin associated protein 3-3	3.7166599E-6	
CYP24A1	cytochrome P450, family 24, subfamily A, polypeptide 1	3.6204988E-6	
CPA5	carboxypeptidase A5	3.6138863E-6	
NCR2	natural cytotoxicity triggering receptor 2	3.6022739E-6	
HBB	hemoglobin, beta	3.5447747E-6	
VCX3B	variable charge, X-linked 3B	3.4393888E-6	
MAPK10	mitogen-activated protein kinase 10	3.3723522E-6	
PPP1R14A	protein phosphatase 1, regulatory (inhibitor) subunit 14A	3.348165E-6	
HIST1H1B	histone cluster 1, H1b	3.3469025E-6	
LYZL1	lysozyme-like 1	2.984695E-6	
MEG3	maternally expressed 3	2.8808504E-6	
CST2	cystatin SA	2.8678085E-6	
CTAG2	cancer/testis antigen 2	2.7847595E-6	
SLC8A3	solute carrier family 8 (sodium-calcium exchanger), member 3	2.50475E-6	
PGA4	pepsinogen 4, group I (pepsinogen A)	2.4136696E-6	
PGA3	pepsinogen 3, group I (pepsinogen A)	2.4116482E-6	
OR2AG2	olfactory receptor, family 2, subfamily AG, member 2	2.3060143E-6	
PRAMEF6	PRAME family member 6	2.183577E-6	
CYLC2	cylicin, basic protein of sperm head cytoskeleton 2	2.1831224E-6	
OR2AG1	olfactory receptor, family 2, subfamily AG, member 1	2.1698906E-6	
SPAG6	sperm associated antigen 6	2.0959753E-6	
OR7A10	olfactory receptor, family 7, subfamily A, member 10	2.0667665E-6	
TXNDC2	thioredoxin domain containing 2 (spermatozoa)	2.0404666E-6	
KRTAP10-4	keratin associated protein 10-4	1.7890061E-6	
LOC400794	-	1.7403314E-6	
TGM5	transglutaminase 5	1.6878568E-6	
TCEB3CL	transcription elongation factor B polypeptide 3C-like	1.666657E-6	
KRTAP10-7	keratin associated protein 10-7	1.5319829E-6	
ZNF415	zinc finger protein 415	1.5248323E-6	
PTCRA	pre T-cell antigen receptor alpha	1.4892208E-6	
SYT3	synaptotagmin III	1.3219379E-6	
POU3F3	POU domain, class 3, transcription factor 3	1.2899592E-6	
CABP1	calcium binding protein 1 (calbrain)	1.1727398E-6	
TRIM43	tripartite motif-containing 43	1.1004475E-6	
GDF6	growth differentiation factor 6	1.09918E-6	
CABP5	calcium binding protein 5	1.0770365E-6	
TP53TG3	-	1.0689815E-6	
KIR3DL3	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 3	1.0550065E-6	
PRAMEF15	PRAME family member 15	9.993063E-7	
PRAMEF9	PRAME family member 9	9.969051E-7	
GAGE7	G antigen 7	9.668136E-7	
MYL1	myosin, light chain 1, alkali; skeletal, fast	8.9616833E-7	
AMHR2	anti-Mullerian hormone receptor, type II	8.279967E-7	
CSMD3	CUB and Sushi multiple domains 3	8.1002673E-7	
FLJ37505	-	8.087649E-7	
OTX2	orthodenticle homolog 2 (Drosophila)	8.073462E-7	
LOC286177	-	8.00825E-7	
LOC644669	-	7.933962E-7	
OR7A5	olfactory receptor, family 7, subfamily A, member 5	7.7729123E-7	
SHBG	sex hormone-binding globulin	7.582077E-7	
FOXF2	forkhead box F2	7.532901E-7	
CDH19	cadherin 19, type 2	6.9899653E-7	
GAGE5	G antigen 5	6.948497E-7	
GAGE4	G antigen 4	6.608121E-7	
SORBS1	sorbin and SH3 domain containing 1	6.5545987E-7	
RGS7BP	regulator of G-protein signalling 7 binding protein	6.4607775E-7	
GABRA2	gamma-aminobutyric acid (GABA) A receptor, alpha 2	6.4170916E-7	
POU4F2	POU domain, class 4, transcription factor 2	6.2850296E-7	
PNPLA1	patatin-like phospholipase domain containing 1	6.211897E-7	
MAGEA9	melanoma antigen family A, 9	5.559056E-7	
ZNF560	zinc finger protein 560	5.4775063E-7	
MAGEA9B	melanoma antigen family A, 9B	5.463257E-7	
HIF3A	hypoxia inducible factor 3, alpha subunit	4.5985598E-7	
