"Symbol","t","logFC","P.Value","adj.P.Val"
"MAPKAPK2",5.19276529701877,0.895406749043273,0.00700443360305477,0.0244238152298845
"WDR33",5.19223914048922,0.528280190713004,0.00700691122093545,0.0244238152298845
"PNKD",5.19153316577522,1.35698279471963,0.00701023727410404,0.0244298094556769
"GPR142",5.1891350874656,0.65618969755326,0.00702154979783592,0.0244580232078536
"CAT",5.18789318885089,0.848186009543588,0.00702741704531307,0.0244667001690863
"RMDN1",5.18758642683881,1.27599747707806,0.00702886724347304,0.0244667001690863
"CHPT1",5.18214676122701,0.939036615645088,0.0070546440116491,0.0245451901462273
"NDEL1",5.17546371731817,1.35066379279912,0.00708647170926161,0.0246390173192617
"KIAA0319L",5.17087157506934,0.760342606675374,0.00710844373063366,0.0246984720711621
"RAD54L2",5.1687191707261,0.691575341920893,0.00711877110363625,0.0247287051037232
"LPCAT4",5.16746260120857,0.74343731424624,0.00712480871392518,0.0247383769226882
"ADIPOR2",5.16548129023135,0.605067777328907,0.00713434135471905,0.0247526865358935
"EPCIP-AS1",5.16525306573849,0.553930833766388,0.00713544041118865,0.0247526865358935
"KIF27",5.16361801766107,0.597289636027069,0.00714332035916072,0.0247623550475307
"SOWAHA",5.16128142881332,0.67444909612264,0.00715459984851093,0.0247852288146137
"UNKL",5.15985181323252,0.675319590312131,0.00716151185091844,0.0247978761905209
"MECP2",5.15884660249235,0.718798000679444,0.00716637681706474,0.0248090732150969
"KRTAP2-4",5.15239513711926,1.1434672244434,0.00719769696888605,0.0248680248769127
"HAUS1",5.15189607645093,0.565147097797055,0.00720012676573235,0.024869299989384
"VIM",5.15120652048507,1.16686053606433,0.0072034856904273,0.0248734131671428
"CENPT",5.14910879478759,0.718941557667326,0.00721371583309855,0.0248936215996739
"KAT6B",5.14798877527423,0.625584018076031,0.00721918521696886,0.0249003509074201
"DHRS13",5.14447148208674,1.06951125050414,0.00723639429000583,0.0249266329246679
"AKAP13",5.14275410264073,0.805677352179898,0.00724481519901634,0.0249443399471679
"OPRK1",5.14199476755297,0.570266767962954,0.00724854231481973,0.0249515236586189
"EPHB4",5.14063872673658,0.902296131150071,0.00725520414908998,0.0249631549093576
"TOP1P2",5.13717094952727,0.862265481821263,0.00727227451624027,0.0250049176674162
"SRRT",5.13644021896873,1.02925117430738,0.00727587786788453,0.0250060001389351
"LINC01002",5.1341184102621,1.70229381889304,0.0072873416267043,0.0250390935400157
"SMCR5",5.13361725188508,0.745164409184694,0.00728981896512623,0.0250390935400157
"CLK4",5.12604078913508,0.837510864804599,0.00732739725675177,0.0251262812808751
"GRB2",5.11725740714799,0.539221848448522,0.0073712595052613,0.0252254983249356
"MDM1",5.11630952867309,0.99976300738477,0.00737601222258772,0.0252360841127366
"GPIHBP1",5.11317781173458,0.571710942876016,0.00739174157053754,0.0252785261535271
"H2AZ1",5.11233081042046,0.539291368610071,0.00739600277991081,0.0252874123823929
"SNX20",5.11066346516183,0.6215131018629,0.00740439989131475,0.0252994184488804
"SLC29A2",5.11047098482362,0.633353915889521,0.00740537001639019,0.0252994184488804
"MAP2K7",5.10815448271938,0.537207748337001,0.0074170577112094,0.0253252388127689
"PLGLB1",5.10487158468603,0.930204978718082,0.00743366003086999,0.0253648422143753
"OPRD1",5.10240867463098,0.688730426716755,0.00744614541659743,0.0253775246932461
"HIGD2A",5.10216362811115,0.900942969187116,0.00744738905220657,0.0253775246932461
"STXBP5",5.10168899687148,0.712601106070077,0.00744979857763712,0.0253795402391844
"RPL21",5.10110395280178,0.681223881604248,0.00745276994305115,0.0253795402391844
"ZGRF1",5.09559561792027,0.56097770928451,0.00748081744837834,0.0254639528314577
"FAM8A1",5.09261426852708,1.09360126898097,0.00749605194789886,0.0255033463140147
"RBM48",5.09093247515922,0.662813076054682,0.00750466258120006,0.025511350057503
"COX6B2",5.08818834519396,0.674027797204264,0.00751873833309497,0.0255515185819764
"IRAG1",5.08788588255009,1.64358068631917,0.00752029176571058,0.0255515185819764
"KARS1",5.08589864195075,0.520340424054502,0.0075305079218944,0.0255748022501496
"SPDYE3",5.08146286620507,0.517356810082804,0.00755337313028647,0.0256410041440617
"NAA38",5.07823197941796,1.05679122124508,0.00757008104993442,0.025680524784163
"DNPEP",5.07713166924674,1.18090780742314,0.00757578143468986,0.0256941311460222
"SLC10A2",5.0756528700512,0.712983939007411,0.00758345095030114,0.0257086763379803
"IGF2R",5.0712337042954,1.65413355626065,0.00760642691051404,0.0257690951307601
"IL1RL2",5.0703623152971,0.524483499026412,0.00761096746931778,0.0257732338618091
"PGAM5",5.06926505162268,0.558421896830573,0.00761668972285149,0.0257868693911677
"POC5",5.06770535041226,0.52164211641266,0.00762483267583861,0.0258086924847882
"PPP1R18",5.05612036206199,0.56281172282274,0.00768565121032999,0.025945257182397
"SPACDR",5.0542179310491,0.530181059735185,0.00769569528810559,0.025973398566691
"ABCB7",5.05090968174961,0.573578052046173,0.00771319986384184,0.0260036230390837
"ADRM1",5.0468437473163,0.652165676647421,0.00773478038104131,0.0260532757552328
"SYT15",5.04545689418096,0.645933622048999,0.00774215821691348,0.0260557110243379
"INGX",5.04541963837931,0.563814712225152,0.00774235653070641,0.0260557110243379
"ENDOV",5.04484198865396,0.885459422562368,0.00774543217481569,0.0260569427085654
"VDR",5.04470734977316,1.53304077063124,0.00774614926258707,0.0260569427085654
"USP7",5.04226806649348,0.977867294875138,0.00775915500438035,0.0260881046936956
"UBALD1",5.03856608254911,0.717864153660835,0.00777894435853276,0.026137644584612
"VTA1",5.03786232912327,1.08977615805346,0.00778271334118707,0.026137644584612
"WIPF2",5.03266511649907,0.513400863191864,0.00781061663177818,0.0262100303918982
"WDR5",5.02696219023173,0.702529039318284,0.0078413762295447,0.0262784004841927
"PMM1",5.0266459016173,0.888510524977922,0.0078430865201046,0.0262784004841927
"PEX5",5.02557726438179,0.802358239103542,0.00784886842208315,0.0262919803883349
"CCL27",5.02395484108878,0.523853418611044,0.00785765659046391,0.0263031494564056
"NLRC3",5.02320210312386,0.567939676563512,0.00786173803460777,0.0263061192585951
"LMX1A",5.02202880953394,0.567585667936167,0.00786810496721819,0.0263158434883339
"QRSL1",5.02100868103829,0.596351467835489,0.00787364587692219,0.0263189848408542
"RNF220",5.02090008694798,0.71183379212314,0.00787423599591575,0.0263189848408542
"ITGAM",5.01873888768262,0.797207648290652,0.00788599160263683,0.0263325915890994
"PHF20L1",5.018560220311,0.963617816459905,0.00788696440612491,0.0263325915890994
"SLC5A10",5.01808801261956,0.579750675598414,0.00788953617817965,0.0263353964437568
"TMEM8B",5.0136251446834,0.611845839607147,0.00791389298400476,0.0263993166266164
"DVL1",5.00775969668484,1.09432332050554,0.00794604484355215,0.0264891385315084
"CMTM6",5.00512950002976,0.846423406123124,0.00796051440332084,0.0265245901625618
"CPNE7",5.00359449239116,0.671372538050484,0.00796897389037694,0.0265423028744749
"GUCD1",5.00204186446745,0.586247488421182,0.00797754168811779,0.0265533933011371
"STARD7",4.9987522157482,0.665939846167293,0.00799573212013291,0.0265906612908334
"GPR25",4.99542207384863,0.701152093027441,0.00801419823619626,0.0266357323372327
"HUS1B",4.99081409948104,0.570074851318728,0.00803983634375919,0.0266658717393484
"ARL2BP",4.99057991065326,0.539704905780952,0.00804114201713912,0.0266658717393484
"UTP25",4.98693349180041,0.745495372163819,0.00806150544380856,0.0267101034399653
"DVL3",4.97712576278653,0.896870937001767,0.00811659091303936,0.0268341553490223
"UBE2L6",4.97560489698809,0.52577821323095,0.00812517414166597,0.0268566938375258
"RPL13",4.97213770127038,0.613922163593596,0.00814478335829616,0.0268981249322406
"MRPL20",4.96974318267721,0.536041472300375,0.00815835973445893,0.0269371113420867
"CAMLG",4.96889115543158,0.690143279409061,0.00816319721862114,0.0269411665184241
"TM9SF4",4.9681822171642,1.01707566419127,0.00816722497567103,0.0269411665184241
"MAPKAPK3",4.96532073056056,1.51043080349878,0.00818350695994331,0.0269732929880403
"ARMC7",4.96072655993434,0.797977003154221,0.00820973120759264,0.0270304378014871
"RHO",4.96020028697259,0.78432619095637,0.00821274182054848,0.0270344973175111
"NKX3-1",4.95312376836578,0.65307546500357,0.00825335555579799,0.0271505583587661
"RPSA",4.95093076567073,0.684891601244066,0.00826599157457199,0.0271716981095342
"WASF1",4.94985729273919,0.760639519519371,0.00827218552894868,0.0271745942423615
"DPH7",4.94937728964662,1.20125866721801,0.00827495699213414,0.0271745942423615
"PDE4C",4.94874897179993,0.610763911965012,0.00827858651973749,0.0271806441692936
"SEZ6",4.94317712898461,0.748428357926131,0.008310858132079,0.0272689386133026
"PRR14",4.94080389236256,0.673828247753017,0.00832465046293491,0.0272939092786433
"NETO2",4.93656018275702,1.09987305703166,0.00834938317488089,0.0273606279120797
"H6PD",4.93567314990034,0.650202052163892,0.00835456424054316,0.0273710066717321
"COG7",4.93385654284115,0.858015765393013,0.00836518713962962,0.0273997531381115
"RBPJL",4.93278786258992,0.501840547910626,0.0083714441419829,0.0274085947279389
"CINP",4.9301382393037,0.642328329885857,0.00838698211387303,0.0274476488030516
"ABCC1",4.92584773311383,0.501324255712301,0.00841221751550038,0.0275092473383284
"RFPL1",4.9244980862144,0.510798485974638,0.00842017492132667,0.0275207436500185
"PIGY",4.92385224018212,1.17371816236702,0.00842398603485406,0.0275272839746585
"ENO1",4.92202263441802,0.809559024054378,0.00843479393855598,0.0275507616446648
"TAF10",4.92066472013538,0.730368513017833,0.00844282642542719,0.0275651576380199
"PTGDR2",4.92026098264052,0.704076731376214,0.00844521646411716,0.0275670427100867
"SKIC2",4.91641141810377,1.0872136225139,0.00846804669322944,0.0276237782305091
"HGSNAT",4.91324926937952,0.77063098587934,0.00848685666016485,0.027663428986239
"SCAF8",4.91266438187949,0.566055722106097,0.00849034145120688,0.027663428986239
"DLG1",4.91205322347024,0.996665175579742,0.00849398463678507,0.027663428986239
"OSTM1",4.9042886984169,0.747831373141325,0.00854043682876536,0.0277705715826093
"OXLD1",4.9020689477886,0.984982504932803,0.00855377385265913,0.0277901714913993
"NUFIP2",4.90096216857228,0.778367547185375,0.00856043328362861,0.0278028937576421
"C9orf85",4.900810543331,0.636025124141503,0.00856134609856904,0.0278028937576421
"CNKSR1",4.89923767644576,0.540503395307236,0.00857082210815375,0.0278277247269006
"TAPBP",4.89733172222918,0.951285629192261,0.00858232206478796,0.0278531698594313
"ATP6V1A",4.89459949223413,0.804188658251406,0.00859884047311025,0.0278948732753969
"ZKSCAN1",4.88922452427262,0.641282982533947,0.00863144993048645,0.0279725980092193
"HPS1",4.8888409625519,0.658407264839508,0.00863378274470287,0.0279725980092193
"ANKRD2",4.88873559776564,0.530356832644342,0.0086344237061415,0.0279725980092193
"CROCCP2",4.88830786474783,0.557981330332356,0.00863702631546582,0.0279725980092193
"APOBEC3F",4.88702775165843,0.512545995464327,0.00864482110307281,0.027986669370098
"INTS15",4.88630060200124,0.67656712930829,0.0086492526520866,0.027986669370098
"PPIP5K2",4.88242828144529,0.550495720100111,0.00867289903177857,0.0280190624339079
"ASL",4.87887331951021,0.616392311929695,0.00869467712494418,0.0280445288183356
"CAPRIN1",4.87657628279261,0.673310736217997,0.00870878461278619,0.0280718941058186
"CALCRL",4.8744394553813,0.532282373980396,0.00872193330720446,0.0280928934609821
"PAX4",4.87135249259835,0.720760526546209,0.00874097145024563,0.0281339034529811
"PAG1",4.86945647692277,0.632365552163143,0.00875268989904265,0.0281550269756564
"ATG14",4.86534673960194,0.57934109987228,0.00877815644075259,0.0282117927199842
"SLIT1",4.86212668131757,0.579467268361651,0.00879817331585862,0.0282582090364473
"GRAP",4.85773651408793,0.605504521041635,0.00882555397840214,0.0283070230580359
"ARFGAP2",4.85700547558482,1.1638841970169,0.00883012344735153,0.0283070230580359
"AICDA",4.85637120930007,0.565889805830031,0.00883409037125,0.0283137716261265
"PURB",4.85089485892746,0.587174190943434,0.00886843220224845,0.0284058797244723
"ARF3",4.84742251384956,0.737648425246106,0.00889029164797977,0.0284519266377265
"CLEC1B",4.84532122017116,0.924561286621605,0.00890355192317521,0.0284823764509147
"LRRC37A3",4.84312876507259,0.61448718122531,0.00891741326897431,0.0285147226649624
"MINK1",4.84163173011489,0.847110101109158,0.00892689312758586,0.0285330371341584
"PLEKHN1",4.84094223252472,0.69308129933631,0.00893126346305528,0.0285348849799878
"MYO15A",4.83995731486553,0.656770120625809,0.00893751083847265,0.028540267609843
"TTC31",4.83979536996807,1.23162433824797,0.00893853857349305,0.028540267609843
"BTN3A2",4.83888607904333,0.820089052960886,0.0089443118018484,0.0285527065244564
"SMARCB1",4.83477380314368,0.722047138243509,0.00897047828782529,0.0285930349907158
"RPS25",4.82592183867506,0.74926023465313,0.00902712182518011,0.028720600150071
"IL15RA",4.82335198669258,0.699404573409736,0.00904364810455663,0.028760685751679
"ORAI1",4.8197163122536,0.65036590955977,0.00906709174086816,0.0288064577795759
"SH3BGRL",4.81967373310299,0.623902563524885,0.00906736674058586,0.0288064577795759
"SELENOF",4.81387216836926,0.634913567291547,0.00910493199435106,0.0288831841892873
"RPL29",4.81352908171245,0.864762341323889,0.00910715944052227,0.0288831841892873
"NAA10",4.81239538629028,0.583169436105163,0.00911452455208296,0.0288959119007875
"PSMA6",4.81159505107,0.646890606434559,0.00911972835665964,0.0289063836698791
"NANOS3",4.80599535390563,0.555842137765729,0.00915623954946618,0.0289918990356614
"TSEN15",4.80502938827848,0.498147498243975,0.00916255590490469,0.0289998231429325
"PIK3R2",4.80165955844713,0.537530260641339,0.00918463263743297,0.0290434517662184
"LRRC28",4.8011770588871,0.634576548182956,0.00918779895103082,0.0290434517662184
"PTDSS1",4.80017750458874,0.913539399866001,0.00919436258636063,0.029052122628999
"RECK",4.79980992127223,0.625380228957634,0.0091967777863785,0.0290537176101463
"RRS1",4.79891050539984,0.877714049250364,0.00920269065425392,0.029056425735357
"RPL36AL",4.79822687456483,0.645786156162756,0.00920718803384306,0.029056425735357
"SIAE",4.79306626072811,0.66742814928728,0.00924122482068373,0.029133612577313
"SLC4A8",4.79138243818729,0.531320343881654,0.00925236372255449,0.0291566405910917
"MAP2K4",4.78051854789795,0.569299179656878,0.00932462687246774,0.0293054196066314
"HECTD4",4.77944680419872,0.593124064240671,0.00933179308918422,0.0293218820868417
"NELFB",4.77734121958555,0.725339151055279,0.00934589169630189,0.0293601158680767
"ZBTB1",4.77637344866147,0.712998829958096,0.00935238044323579,0.0293640431044286
"BPNT2",4.7762908814849,0.720703204208895,0.0093529342975968,0.0293640431044286
"PPA1",4.77310862168251,0.9868271906183,0.00937431123005811,0.029386179917911
"FGD6",4.77265314398635,0.703224044648194,0.00937737579837072,0.029386179917911
"PFKP",4.77233206826852,0.808994889882001,0.00937953681210263,0.0293868965468597
"ING5",4.7630574421796,0.835712712656113,0.00944222357327436,0.0295406986427395
"ARF1",4.76105714305595,1.05935709138322,0.00945581054084535,0.0295649602601102
"CASTOR3P",4.75998804127195,0.594295856359407,0.00946308217597491,0.0295816143334484
"LMO2",4.75934138541716,1.07720431525741,0.00946748380624525,0.0295839524571358
"POFUT1",4.75930659114486,0.757590767696095,0.00946772071336665,0.0295839524571358
"SEPTIN10",4.75798645549409,0.65761442436587,0.00947671460151311,0.0296059728142587
"DNTTIP2",4.75527313280373,0.520193130635351,0.00949523286443278,0.0296577328819662
"ACAN",4.74973105337319,0.504634549406865,0.00953319478600908,0.0297579692745538
"RBM10",4.74836987851533,0.636586344262854,0.00954254685528616,0.0297749389772655
"HPCA",4.74662065466036,1.29482018809218,0.00955458151049799,0.0297941512429062
"KRT23",4.73331142158316,1.07256210853473,0.00964675881259837,0.0300261784735972
"RABAC1",4.73158625615669,0.533347768601538,0.00965878636630195,0.0300451673263899
"DTX4",4.72135981626159,0.518662601564787,0.00973046062823427,0.0301940104538231
"RASSF1",4.71960297094435,1.0562518929209,0.00974283916334151,0.0302134355623
"TRMT44",4.71878051058982,0.824246876830421,0.00974864073541598,0.0302134355623
"UBE2D2",4.71400015942152,0.622694815076284,0.00978244461383505,0.030303951431288
"IL1F10",4.71380546611562,0.530640092839192,0.00978382440344714,0.030303951431288
"ASH2L",4.71279719186053,0.56210232748367,0.00979097383707847,0.0303137479874368
"ZNHIT1",4.71220519615685,0.684673247645081,0.009795174510825,0.0303205808997815
"CCT6A",4.68660001735106,0.681098663772488,0.00997898799652858,0.0307518641238514
"ZDHHC11",4.68567029152108,0.522385697222168,0.00998574115332379,0.030760208924397
"NIPSNAP3A",4.68477622224074,0.733311335001846,0.00999224057812892,0.0307714341635041
"EDC3",4.68243795407549,0.649284381368207,0.0100092630172496,0.0308077053159952
"PPARGC1A",4.67399148000706,1.04958183507022,0.0100710484243169,0.0309665395141553
"ING3",4.67348529783653,0.56963886538203,0.0100747658783451,0.0309689709563942
"ANXA2",4.66862302945649,0.88594906439875,0.0101105603307202,0.0310503637943441
"NOTCH1",4.66520357406172,0.670686894912113,0.0101358262490128,0.0311016014123405
"PPHLN1",4.6649815208962,0.723692118637591,0.0101374696344669,0.0311016014123405
"KIF3B",4.6644086427844,1.17801704362343,0.010141710929894,0.0311083380035958
