Gene,WT_1.gProcessedSignal,WT_2.gProcessedSignal,RNA5_TLR4_1.gProcessedSignal,RNA5_TLR4_2.gProcessedSignal
LOC101929237,5.68927712535251,5.5075483996938,5.42873894552072,5.10590777595231
LINC01089,6.32850466744525,6.06787807852496,5.9199166039909,5.72610564218823
lnc-RHOV-1,4.92643825935966,4.84845008503635,5.04210667243921,5.39182438588093
LOC107986984,7.05338616697251,6.29880391474773,6.03574637027188,5.88223755061568
lnc-RIC3-1,6.33750391605151,5.971258933735,5.69014972620468,6.06318123693369
,5.4265930855239,5.03338945278485,4.97248703386264,5.4977511407194
lnc-RIMS3-2,5.46045068062737,5.13712610450233,4.8474605479674,5.26343411318423
lnc-RIOK1-2,4.6809111590277,5.39182438588093,6.05035741684485,6.09396977817059
,5.64812697927914,5.22996409823371,5.28662701441879,5.17106242428691
lnc-RNASEH1-2,7.29026839979402,7.1232990120009,6.79203112497647,6.9305323825607
RNF112,4.68573199692843,4.59860487702269,4.28280248715628,4.69347023533314
lnc-RNF13-2,8.35173402409892,8.04235599844799,8.66301509072378,9.50222278983869
,4.77548211692627,4.53193083979183,5.18114750770143,5.3534129235397
LOC107985395,6.96043078979031,6.8772084185583,7.59285564957233,7.83542308243205
ZNRD1ASP,5.20645202731532,5.16702831726711,5.05599626356342,5.32654272597602
lnc-ROPN1L-2,4.634099912578,4.85808132805036,6.63340025948861,7.06202578888999
lnc-RP11-1105G2.3.1-1,5.39406683441734,4.94052365106125,5.30873214090231,4.89804057887728
,5.60349170662535,5.82540352824189,5.82752632969721,5.90665874824299
lnc-RP11-124K4.2.1-3,4.28064062055224,4.37881715539282,4.76062363679467,4.65412084983873
,9.97970652527482,9.47437984753403,9.53086569793253,9.83732004760045
LINC01605,7.72287018496601,7.55719685553031,7.10832710757881,7.27367694512967
LINC01605,9.62253488975703,9.7710037846791,8.74296943727107,9.14445356943663
lnc-RP11-166B2.1.1-1,7.61620106758631,7.40871443143125,7.3069436832448,7.70687999764153
LOC101927989,5.45537795805407,5.44013468777483,5.34918397023762,5.24746573647663
TMPO-AS1,5.93133640003887,5.85250655179075,5.70156117932089,5.65368870312044
,5.74707629002345,5.40463562619126,5.63089464045466,5.98620667005477
BTG1,10.8736448098875,10.8652268417694,10.4925066155831,10.6740323037202
,6.76296743684311,6.94084447248842,6.61404447805364,6.65005279224785
USP2-AS1,5.49594688770516,5.59626646100847,5.41715401606117,5.46045068062737
LINC02128,7.14512420092172,6.82951998789377,6.79278324561994,6.78880700175145
lnc-RP11-33N16.1.1-2,4.3069091426096,4.99403972504213,4.55160987160163,4.29119995426733
,5.35304990237385,5.22506272198691,4.81268168088617,5.06371936353584
LOC105369791,4.9714307033936,5.11006148931408,5.52911179439034,5.54219411878949
HDGFL3,7.22832182719067,6.90740080199422,6.3268197715571,6.7058341591369
ERICH6-AS1,7.90198753423908,7.59077669016767,7.27907880901565,7.28998233739032
lnc-RP11-392O18.1.1-2,4.88634994350373,4.43461771099292,4.275951368559,4.48444222677499
lnc-RP11-404P21.6.1-2,5.35584170619514,4.95244873328854,5.22126651364647,4.96023684428419
LINC00421,5.29810505574359,4.46323069880899,4.51479917073588,4.8060843615734
lnc-RP11-422N16.3.1-1,8.15489885434631,7.52911153236103,8.17686449681016,8.33513224983818
LINC02237,4.20644075437672,4.47349936173332,4.76965285614903,4.78701514247233
,6.35732563537387,6.0801006889521,6.47048047531939,5.91929753163093
,6.30915396833755,6.14258169898077,6.17608021393297,6.19945538359618
lnc-RP11-582J16.5.1-1,6.01593881923335,6.46523998986886,6.10959467690019,6.7006414299516
lnc-RP11-582J16.5.1-3,6.56364328620256,7.00301523744975,7.29979989864446,7.10105528716722
,5.51795315397792,5.14019177111757,5.35740740499753,5.4682242423653
,6.34352895330863,5.95230139453998,5.68854088024505,5.69427025464319
DDX25,5.75856195205152,5.40603541431874,5.09457244007223,5.39063193426687
LOC105369558,6.61634713883355,6.10763884075966,6.27779532545735,5.89263867175281
lnc-RP11-712L6.5.1-1,8.47947605657832,8.02063532002077,8.59644928050765,8.69086570605325
LOC100507464,6.05335582078075,5.75754830060129,5.3451166657477,5.66984242211258
ZFPM2-AS1,7.14170855799286,7.06355441490779,7.9193083996138,8.27577619148192
ZFPM2-AS1,10.8424446010849,10.5754176280968,11.6983457275676,11.7488823715716
STT3A-AS1,6.69073817332081,6.3773415928654,5.80976196354693,5.53991703870661
EWSAT1,8.92329375714495,8.13090891167744,8.31085008401121,8.36538909225841
,6.69928757958207,6.49654276228655,6.11909909938444,6.04695275171331
lnc-RP11-90J19.1.1-1,5.47880637353044,4.98049715949715,5.28809453896034,4.95894442990488
lnc-RP11-9B6.1.1-2,5.82729825968884,5.44221631255261,5.16886173791854,5.03517984757637
CLCA4-AS1,5.20676016712224,5.0520772037743,4.40235591923056,4.73281783901861
,7.02468055001078,7.55346808775125,7.17998549065351,7.22047962528452
NUPR2,5.14413423260902,4.46792050128711,4.58648730905172,5.11876865467102
lnc-RPA2-1,4.7214880247584,5.17667464176947,5.92402500784716,6.05792577530113
MID1IP1-AS1,6.22743553206086,6.18139315243071,5.80139972572418,5.89163042552549
lnc-RPGRIP1-1,6.4987764940997,6.11176714306579,5.64229053900209,5.02204817830438
ANKRD36BP2,6.6623013437411,6.87048728505869,7.364210532521,7.74950555298548
LINC02092,6.02121320418311,6.13551859466673,6.99055311053431,7.01845222699134
LOC401261,5.60069355022815,5.93652818160662,6.75325740260921,6.91952412935176
LINC00593,6.22214122341312,6.50054541992421,7.05566291200558,7.00564657503845
LOC100144595,8.60531678191716,8.03863023405078,8.01368131889996,8.18745611464592
,6.85340228666105,6.91293266356615,7.00079644741826,6.99462332013877
,5.47540114979326,5.77611141860491,6.18394994340569,6.30997742833364
,5.64863754000996,5.59205326363542,5.45510673344342,5.54340451377811
,5.00628833820038,5.24140100791569,5.34147187190735,5.16409457974338
LOC105372710,5.9779531318905,5.43754027257934,5.41824176946074,5.14136887879592
,7.68742075057452,7.30410418684695,6.91621739846327,7.27503238059332
,6.74431769330836,6.52794858670542,6.98855668617601,7.05106394936309
LINC00595,7.51052507033702,7.10593474347938,7.12404798712359,6.92350450352205
SLC37A4,6.66085320818118,6.64446990298338,5.94538891132116,5.83563428724255
SLC37A4,9.21570060759175,9.16389309864158,8.81612680540192,8.86053757591568
TPM1-AS,5.58670886610119,5.02314435740731,5.44065417707467,5.86606024944351
lnc-RPS6-1,4.98687484717864,5.05897010320124,5.21995384804965,5.6502529097236
HDX,5.46115518373816,5.22895357585433,4.27203215470242,4.8410587387181
,4.83490570339737,5.15856095533628,4.89091289161072,5.52566142512209
LOC101928132,7.95561738839824,8.29966026675241,7.50126930013714,7.51695070097368
,5.77401217505172,5.79867253925312,5.73692544294803,5.58824952041181
,5.53221033378027,5.63122712370665,5.55578659523328,5.65316157522351
,6.75744131859424,6.47461581137906,6.05669182201042,6.05335582078075
lnc-RSPH1-1,7.49568332884094,7.29454590610573,7.46738341096969,7.50415026634562
lnc-RTL1-2,9.25977431281674,9.04662724101278,9.02864066857923,8.86754826687806
,5.24022202991858,5.01243919503648,5.14159376407318,5.45108960915157
LOC102724710,5.51517785625518,5.27673173561854,4.65984857690057,5.14546053007396
lnc-RUNX2-2,7.39928425756617,6.47409534655904,6.70900931106606,6.67455448410404
LOC389247,6.4960947216634,6.64206644943906,6.67643890787976,6.83589659424194
FRY,15.2249776927127,15.2662263889514,15.3102587734955,15.3299328851357
,5.22101303912192,5.48074359802285,5.39566465523196,4.58260316982347
SAA3P,6.74916582872728,6.5418342713982,6.12535755680857,6.2082447790837
DGKD,7.517175957753,7.15778792220689,7.41294014628997,7.64754004667895
,9.84117172192624,9.40133562544934,9.53532780490128,9.73186924029652
,7.17603370449729,6.78647474135382,6.55721413448222,6.57988023395232
,5.70708693228648,5.45440321125689,5.41686371010796,5.20863729239639
LINC01429,6.00495573447721,5.89867443643831,5.6073228954852,5.82172862086004
lnc-SAMD14-1,5.04566090612147,5.34310803670373,5.20433200447223,5.04590992603123
PPP1R9B,6.25162320170923,6.16433111527996,6.14717520397906,6.54832519760647
,4.51479917073588,5.02121729992666,5.73877967558019,5.8103652966585
lnc-SCAP-1,5.54715679927595,4.62807563992419,5.60367520592984,5.94579255608457
,6.56680833885106,6.67078200493339,6.48349164212542,6.46354300404691
,9.40217430653136,9.20259442825676,9.31009355101019,9.10487054147982
,10.4882532142891,10.4217011687351,10.5522276119942,10.4700126711668
,7.16015760885222,7.09503459685466,7.11697335288587,7.19957724457316
lnc-SCRN3-2,5.05778945494998,5.23916965008693,4.75347509831834,5.01627114259887
lnc-SCRN3-3,4.80532011723625,4.88073811336194,4.75545089449467,4.97581205285652
MALAT1,13.193228647469,13.1517208988705,13.2960717776833,13.5053306189745
,5.433877263975,5.39801589272943,5.6504981006244,5.54274256377279
ATP2B2-IT2,5.27609946908479,4.76324312904771,5.17632122189384,4.21573236247852
RASAL2-AS1,5.22811079017635,4.77440120303056,4.48141863321307,4.95543143783811
MYLK-AS1,4.60965961714589,5.10979917830968,5.35963194790606,4.9617367084402
VIPR1-AS1,7.09199495113934,6.72689262813877,6.5089804296511,6.72849096048534
LOC101928323,6.66865343612693,6.04669411462983,6.4019725208805,6.59811792403054
LOC105378360,6.49910591314054,6.87836464808102,6.91676914289596,6.66391165085936
,14.1956334860808,14.0422911203865,14.6505621408407,14.6758558295219
,5.12814472119094,4.84408271570564,4.39078291780479,4.78041560480642
,4.56684971222851,4.84507135589233,5.10771514236272,4.86785304796005
MELTF-AS1,7.82531476356837,7.38711181133503,7.39575549730177,7.3576667076027
LOC100506804,5.06222470747182,4.38799122959424,5.12028381044744,5.29549398084222
SHROOM3,5.54656947272635,5.5959701631282,5.35862655009589,5.509259419832
lnc-SERAC1-2,5.25092988447903,5.19921982952706,5.24488129078264,5.20433200447223
SMIM2-AS1,4.96264034479955,5.279559878761,4.78041560480642,4.83251660326182
GAS5,9.13488892203805,9.04117739728717,9.97178438490353,10.0975296769292
lnc-SERPINC1-1,10.3518887996668,10.4172514683384,10.1998277136444,10.3868993604117
CWC15,10.9354355588345,10.9897670400044,10.7526678678977,10.7674503008567
CBR3-AS1,5.66110222779225,5.34258509243362,5.87919113302992,5.19111697007721
,5.53810779380948,5.60519753332173,5.75479782009164,6.07312444979246
KCTD13,12.7302614027578,12.7989440131288,12.8067918464447,12.948053831906
SF3B3,9.49931303928358,9.4710512390298,8.57720012793855,8.67824852288669
,6.04695275171331,6.32056775478619,6.30427455751511,5.66363559124348
SGSH,5.39315514417168,5.51060721414812,5.88435304502373,6.19917381246978
MRTFA-AS1,3.90069627648852,4.12036504781495,5.38611623317879,5.02787085804566
,6.22516045231759,6.6413180740582,5.94941869129102,5.99870080674159
lnc-SH2D7-5,6.65395010793444,6.37239480763682,6.60827716058785,6.73189191054072
lnc-SH3BGRL3-1,4.97702945289631,5.31435146008152,5.6935867989316,5.79513287589026
AGAP1-IT1,5.69306540082483,5.85449933205957,5.82668868970271,5.4568531957669
lnc-SHANK2-1,5.05599626356342,5.06407987855227,5.47262090617952,5.1409718207548
lnc-SHARPIN-2,8.51037726705174,8.13573820466039,7.67373086174566,7.81467697456505
lnc-SHCBP1-2,4.9811188847491,5.32607319728161,5.65957865071394,5.78769967467651
LOC105371089,7.93804555693099,7.42510650091534,7.50620480337129,7.4977987802319
LOC644554,7.08013356384798,6.86976300820817,6.68096956329533,6.5517538110619
lnc-SIRT5-1,6.91780415105971,6.73455939407788,6.40404989655786,6.58312930821315
lnc-SIVA1-1,4.95979300116486,4.75497488288743,4.94875288486178,4.74874470687056
lnc-SIX6-1,5.53160718153648,5.7542833661803,4.98557751836228,5.15451777242311
lnc-SKA2-1,4.9537130812932,4.69776053498724,4.91251710161564,4.51415056228352
DLGAP4-AS1,5.07172559597832,4.6227491635264,4.43055618731352,4.99340491835174
EDNRB-AS1,7.22170418455494,7.12379893832091,7.04542504214046,6.77365607431362
lnc-SLC15A1-1,7.70158474639757,8.00998136285865,9.00376832790549,8.97983964474249
LINC02375,7.82404060063104,6.79220629993869,6.89232409657902,7.28392614427355
LINC00508,6.50202682730079,6.14717520397906,6.42502578169578,6.75812493665043
LINC01356,15.3168634499843,15.1660174903843,15.1467530526356,15.1467530526356
,8.86737495994058,8.55883685004091,8.76809008452948,8.80840405149964
,4.53145791882296,4.56094226962137,4.48318673299246,4.55880790637537
lnc-SLC17A9-1,5.44544667070914,5.06493585122945,5.15931021067683,5.19463954480975
lnc-SLC22A12-1,5.2501704940889,4.95052856091553,4.72574726286428,5.25776903397622
lnc-SLC23A1-1,5.29938680586653,5.32368544093286,5.51774171005001,5.36106058229251
SLC25A16,7.29348127680214,7.12285425431895,6.9345829773195,7.0207353038327
LOC105370455,8.67564438368465,8.37451916561509,8.47332925038459,8.50880312849112
SLC25A29,8.4904896315398,8.21278343178186,8.43393277043334,8.36452659530862
TPT1,9.99873862748366,10.0913266119486,10.3490454382966,10.4657728285192
lnc-SLC25A35-1,7.89253545729711,7.57075375562127,7.69841062796359,7.68703053398883
lnc-SLC25A47-3,5.21020886109313,5.40947884916581,5.62741720500559,5.3547250215903
lnc-SLC25A5-1,4.84625195799941,5.27194082101778,6.00495573447721,6.23580314751429
lnc-SLC2A4RG-1,5.07124207296133,5.02985876458605,4.32058368363612,4.88332960334081
SLC30A7,5.11171061739899,5.23106713874339,4.99111877782525,4.85808132805036
LOC102606465,8.94305524602894,9.42748780856261,9.55580899219406,9.35952304132108
ORC3,8.62657075811821,8.79113752371994,8.59066390927712,8.31427194576342
LOC101928861,4.72166955499908,4.58648730905172,5.4977511407194,5.47540114979326
lnc-SLC35F5-8,4.96559834094898,4.67871489902075,4.30386426002753,4.66245085683847
lnc-SLC36A4-1,8.24517660154559,8.02458691288366,7.81725936133111,6.64363595761324
lnc-SLC38A6-1,4.87309383266621,5.74772201904451,6.74135795602032,6.60445050229773
LOC105371372,7.58493476264289,7.42069241666917,7.00504433452529,7.30740642110527
,5.31513550332854,4.78386786737898,4.80467502401747,4.90737075794441
LINC00673,7.95774643729603,7.1153427830966,7.84793622703987,7.99459395170695
LINC00673,7.74883457620586,7.71448801267065,7.64990763221487,7.55490222314974
LINC00673,5.04676356928204,5.43484727089514,5.18275385970578,5.70101063807197
,5.08953097410149,4.40197042461618,4.75444818746282,5.05647916028091
,5.08072807507996,5.16446045444838,4.65523453753478,4.55539185443548
,11.4110728654725,11.4968360254101,10.2062950577398,10.246172733129
LOC101927809,6.60894594259392,6.37915580998255,5.99447162695209,6.11646401186641
lnc-SLC43A1-1,6.73336272752289,6.35757613360186,6.249103863382,6.38715327400463
LOC101927963,5.4857586053851,6.00059466983596,5.85887947293088,5.87577456486032
lnc-SLC46A2-1,8.92295158426369,9.08424663074404,8.45045511319976,8.20914524513457
LOC105371578,5.86490883454642,5.64882729574199,5.57786780418028,5.75783755325408
LOC105369748,6.14411964592388,6.08229555723058,5.62264776320334,5.64568740467896
,6.77050634101849,7.17626853029951,6.44630418239515,5.97712367768096
LOC105373886,4.27058833983463,4.60272693123524,4.3894723996974,5.07172559597832
,9.46341033844476,9.17366797210991,9.56407089172165,9.60092902957547
LOC574538,6.12290139394726,6.61769065002919,6.2507788710993,5.832000629801
LOC105375624,9.01091608425709,8.55557809585862,8.44714731126311,7.95502494597367
lnc-SLC7A5-1,10.992257993867,10.896818326705,11.2301812422404,11.4266578721114
LOC105376890,6.82190818441651,6.49738564566895,6.6722131443356,6.73885053132983
LOC100506023,6.94392885023618,7.51000907874281,7.66876664083946,7.47873187813981
TPBGL,7.94125143882682,7.53832041609971,7.34815228524299,7.21841163987534
lnc-SLCO2B1-3,6.15466949200107,6.01892225779513,5.69487747635652,5.57743365367505
lnc-SLITRK5-2,4.89841035862796,4.275951368559,4.99340491835174,4.84241942872445
lnc-SLTM-1,7.17384694770207,7.32800958374674,6.90397177915868,6.64807076781259
LNCOC1,6.21142117464405,5.57343746912409,5.46900779292113,5.6504981006244
RPL37A,6.22369754597528,6.48139966045313,7.02528369224723,6.77553310078828
SMARCC2,10.4122105656697,10.4052164266321,10.3862629054171,10.3582499311148
lnc-SMARCC2-3,8.23695401802865,7.79882292752536,7.76207344715394,8.07477102204763
,8.64138965869922,8.26724013499919,8.18145780878883,7.96588975158753
lnc-SMC1A-2,5.81347363293118,4.78462776111555,5.5638387717147,5.10979917830968
lnc-SMC1B-1,8.48343473995688,7.96230174149447,8.00521306870429,8.02393459415038
LOC102723385,5.28458911057253,4.80356049659092,4.61722878347163,4.70637061250067
lnc-SMNDC1-3,6.21214730451435,5.69048582657001,5.58824952041181,5.18024299658959
SMTN,9.96979837131822,10.1917675788487,9.0997648863272,9.1941618784001
HOXC-AS2,6.4160842379477,6.01866852878218,6.12389149621757,6.07351684268193
NPR1,5.95601445352536,4.16103943421073,5.57033326643215,5.37066683835413
lnc-SNPH-1,5.85272411958605,5.81067979967941,5.96125483254429,6.2485273836925
SNRPD1,9.45075469541271,9.45038000449801,9.25620410374507,9.20359571668573
lnc-SNTG2-4,4.95950873973146,4.35458475292717,5.17569422664477,4.7609932258201
SNHG14,4.39963419156754,4.34030885376952,5.01551244165103,4.39112166830251
SNHG14,6.93661075590787,6.65732064332631,6.44031850225482,6.64725582399075
SNHG14,6.65805514964567,6.61919044166532,6.50181898703195,5.77063753486391
,5.76172812373861,5.32079435141253,4.69675530932275,5.05529691363479
LINC02535,5.19463954480975,6.22240300002662,6.12555052476262,5.5069148412333
lnc-SNX17-1,8.50984737338562,8.38094226227139,8.56193124641409,8.44849523356991
LOC105371251,10.7980990484575,10.2597195653328,10.3931380156741,10.4821114630822
lnc-SNX27-1,6.51415819726069,6.59085092960463,6.37139296429546,6.34151904402057
lnc-SNX33-1,5.31550199741903,5.33835275011153,5.27261000346555,4.85844346238891
LINC01909,5.98738454624572,5.77401217505172,6.78198244203681,6.27725565537414
lnc-SOX13-3,6.34923010538073,6.25735141039756,6.33590552952667,6.06787807852496
LOC100996842,7.10223244591782,7.2240608141361,7.28431874327444,7.06401528779451
LOC100996842,10.716761060705,10.1858634297061,10.4085404180554,10.6851635022515
,5.19952873392968,4.44562613439332,4.55398380888115,4.70219916032444
lnc-SPAG5-1,6.88931977811431,7.57981959951713,7.51418533767165,7.30827364440174
SPANXA2-OT1,7.11754942928027,6.68547248061062,6.88317098710014,6.58415809268764
LOC105377324,7.01105347789582,6.73945089817576,6.43142094692521,6.43244904946151
lnc-SPATA17-2,5.39355303956857,5.46115518373816,5.279559878761,5.39837036382273
