,001_C_Female,001_F_Female,002_A_Male,002_C_Male,014_D_Female,015_A_Female,015_D_Female,015_E_Male,022_B_Male,022_F_Male,023_B_Male,023_D_Female,023_E_Male,029_A_Male,029_E_Female,030_B_Male,030_E_Male,030_F_Male,033_A_Female,033_C_Male,033_D_Male,054_B_Male,054_D_Female,054_F_Female,072_C_Male,072_F_Male,087_A_Female,087_C_Female,087_E_Male,623b_Male,624_Male,657_Female,668_Male,701_Female,705_Male,777_Female,784b_Female
CRTC2,17.5372335701156,20.9476347978765,21.2152201442825,20.5151637091677,22.9819859837538,21.0099092397814,20.5999954482311,20.5847450982709,20.5832287915457,20.2938824674455,17.2411638809157,20.3691212509517,20.3908385970676,20.5375890614072,23.05037163492,20.211806325228,20.0555697446418,20.1736332224338,20.375204923039,20.2376441158516,20.1568669474256,20.4101728608318,20.628813066418,20.4629395488179,20.5409027628736,20.5246660509161,20.4525670264332,20.0665740692392,20.8170664044052,9.13955135239879,9.24792751344359,9.43462822763673,9.70908381255034,9.46352437327118,9.51963625284321,8.81057163474115,9.66533591718518
CRX,19.3496570257047,22.4704632655011,22.770247297291,22.5137239821948,22.2434558485562,19.0532153014061,22.2832220549197,22.4612521097819,22.7517156644244,22.3451745658324,22.3312898335679,22.302884592682,22.3334417399234,22.5346457994565,22.163053203862,22.2511717643771,22.3563240797759,18.8370796738744,22.5966411102166,22.3754226323915,22.6391379744143,22.7175787434183,22.7838455280336,22.5298253778671,22.3137078899856,22.4569346474408,22.7378024941299,22.0241004419859,22.4867672758265,8.58496250072116,8.90086680798075,5.75488750216347,8.95710204156229,8.96000193206808,8.99435343685886,8.85486838326024,8.95710204156229
CRY1,21.1010344000816,21.1204125529295,21.1315737751856,20.9079827993199,20.9213521029771,21.4480542810015,21.2050838622547,21.2216915446598,21.0058294255414,17.8289360239301,21.2767525843622,21.4559081165931,20.9026820325904,21.3132052342427,17.0190042537064,21.2240069751653,21.2127611570684,21.2978197137874,21.226726158173,21.0572209933453,21.0282500789815,21.081493190358,21.0260249120879,20.9589229419034,17.807996323883,20.3089911017307,21.1180818043738,21.1496317750924,21.2974939791258,9.77478705960117,10.8041310211833,10.9136374280491,11.1953722074027,11.2585660338899,11.1472049249422,9.75655632252409,11.2330204264745
CRY2,22.0180938634141,21.6001384090538,21.6548387813987,17.8036203293202,17.6791089316597,21.7541914542578,21.2342514289606,21.4840548344793,21.2676473942412,21.6249489167814,21.3342067138298,21.1018705458146,17.7586006025398,21.2226103805967,20.3940889680285,20.9581278643759,21.2720778578561,20.9758906395676,21.3422852251171,21.1504829981645,21.2616180642997,21.5664684649981,18.3048013805808,21.3102211259018,21.174305202313,20.8961461178894,21.5983201628868,17.8585577926459,21.5854563503598,10.0265234425198,10.713386514937,10.780539767472,11.0512089409148,10.967226258836,7.8008998999203,9.78626962764847,8
CRYAA,22.6941223457982,19.5777754745971,22.6187690399768,22.55670483739,22.4127287636491,22.4996403294175,22.6304344478238,22.6323316368689,22.893187823242,22.3699516530665,22.4093655553218,22.5835279110048,22.6631287309163,22.5823165878936,22.3914759365658,22.0007675263519,22.3418619089777,22.2902205437563,22.6793117111132,15.8717849439035,22.475650320372,22.912396362582,22.9293003132329,22.6072797376163,22.6423011792214,22.4740334111985,22.573901854619,22.2515809365256,22.4460711205032,8.69696752623429,8.92777796208234,9.01680828768655,9.0389189892923,8.93663793900257,8.93369065495223,8.84549005094438,8.96289600533726
CRYAB,21.6919483632079,21.3484039885488,21.7406590396697,20.8642209127795,20.9704626321416,21.7470857973833,21.4363338595036,21.5695603617552,20.9888801974851,21.1483847226382,20.7602529513847,21.4349814228464,20.1130171981255,20.8017059910458,23.2127608602662,21.3551435133983,21.4498514034478,21.2440693685042,21.4561719007159,18.4890247348072,21.0038678598022,21.0342710389461,21.2240128651061,17.7527465010764,20.5986722750418,19.993250772699,21.9546702389122,21.3135235663101,21.1957680819352,13.0169823475336,14.1605805295375,14.5143442113573,14.5518284011087,14.8535045010213,14.6738611342838,10.1331422124006,15.321716747126
CRYBA1,22.2025734478045,22.2884802975381,22.3353772690444,22.1141931793398,22.0816219140686,21.9520615254962,22.1551511352308,21.9464358567592,22.1301192981301,21.9946396739212,21.9657240537046,18.8781167888042,21.9735681020829,22.1108757807312,21.914382577186,21.8865279101102,21.9749813223524,21.8438478458305,22.0964349592185,22.302315949156,22.2036380553093,22.1144797966782,22.3382393805308,22.0852147138645,22.1848006000307,21.9342008882373,21.8966775608533,21.8453303943544,21.8552890085874,8.55458885167764,8.86727873970966,8.83289001416474,8.79766152585376,8.80413102118332,8.73470962022584,8.67595703294175,8.74146698640115
CRYBA2,22.5689863480539,22.469626093908,22.6748999329724,22.355637985522,22.1560695115648,22.3993736862517,22.3914864409761,22.3553000147234,22.4537022328773,22.2737750482898,18.9846200134925,22.4268361397188,22.5030823380493,22.4949303012852,22.2187715042342,22.2848937735129,22.2834932932396,20.4857772927352,22.4506525145065,22.4311907128719,20.8837519402367,22.6006728639964,22.4814285327431,22.5417227761011,22.3180118183694,22.3960640040336,20.5526539396166,21.9168336641142,22.2402334315541,8.57237392545517,7.14659211537975,8.90829810341205,8.9671909825311,8.66804404204421,7.22457432268772,8.6890458034724,8.88566735493647
CRYBA4,22.1973834931612,22.2480732025476,22.4451298056449,22.0674202456081,18.7175459031645,22.1888999855073,22.0275868036341,22.1674040569442,22.2334792498051,22.1280081705083,21.9904807247561,22.3598289015644,22.3549133086923,22.0264528616197,22.0677002249623,21.9426218856323,21.7850540947165,21.9078808757307,22.151329383311,22.2394318776819,19.0291038584398,22.5145512964707,22.4657616821499,22.3138946804954,19.1587107593143,22.2595605341597,22.1364323309172,22.0288934952478,21.964133539947,8.59245703726808,8.59245703726808,8.82972273508606,8.88264304936184,8.77807712953536,8.75488750216347,8.71080643369935,8.66888498426625
CRYBB1,22.8216601382666,15.9219338912346,22.741624366052,22.3621736622442,22.5309837297485,22.6052617941165,22.4353393646312,22.3742544133148,22.7095489463169,22.4549664251693,22.3403861154413,22.5252082213844,22.6078427486711,19.1912182925083,22.3508113408884,22.2708527823344,22.4053471701601,22.0751993698663,22.8926619478484,22.5335685664973,22.7458480646975,22.7501367383759,22.7291668097288,19.2594973204434,22.404738015588,22.622111713572,22.7491764789344,15.7306824074768,22.72951702355,8.95419631038687,9.35535109642481,9.33315535031062,9.33762190199251,9.17242750864548,9.211888294546,9.19721669311005,9.13442632022093
CRYBB2,22.6483242249192,22.8864371120376,22.820670779396,22.7248724822226,22.4681487031253,23.2397855523133,22.3312419891024,23.1855431665685,22.8412589297008,22.4973333999953,22.3941724629671,23.0349089223558,20.2204066703883,22.3857413033203,22.0844334156331,22.2547183979968,22.1008057221801,22.1418760694602,19.208920176674,23.1689878885456,22.5391848486766,22.8987844049751,19.5648863126587,23.0505916761298,22.769168752029,20.1758284981154,20.1858396930889,22.4075195876818,22.5141146974302,8.94544383637791,9.77643303244473,9.66533591718518,10.0443941193585,9.9901039638575,10.1786648510065,9.63481105017172,9.25974326369078
CRYBB2P1,22.6483242249192,22.8864371120376,22.820670779396,22.7248724822226,22.4681487031253,23.2397855523133,22.3312419891024,23.1855431665685,22.8412589297008,22.4973333999953,22.3941724629671,23.0349089223558,20.2204066703883,22.3857413033203,22.0844334156331,22.2547183979968,22.1008057221801,22.1418760694602,19.208920176674,23.1689878885456,22.5391848486766,22.8987844049751,19.5648863126587,23.0505916761298,22.769168752029,20.1758284981154,20.1858396930889,22.4075195876818,22.5141146974302,8.94544383637791,9.77643303244473,9.66533591718518,10.0443941193585,9.9901039638575,10.1786648510065,9.63481105017172,9.25974326369078
CRYBB3,19.3319491054091,22.5592085563765,22.7215998892074,22.2349466215546,22.4731522957045,22.3908262671491,22.3630059322327,22.341076002626,22.3858523973349,22.2197141816929,22.0764659432545,22.5125842333565,22.6521364202277,22.4646651463873,22.2003457793321,22.0311593527731,22.0395031150533,22.1347205384567,18.9964486624073,15.7842258604263,22.4899040500912,22.5910833167422,22.528637244246,19.0874809701312,22.1649081539242,22.3445581528596,22.3867097973974,21.8295671303998,18.9501543205071,8.58120058192496,8.70043971814109,8.66177809777199,8.80413102118332,8.77807712953536,8.70390357344466,8.61470984411521,8.57742882803575
CRYBG1,22.473614595451,22.2708485059993,22.3522837888304,21.4744308145989,21.4143110336699,22.4319410635359,22.392252428252,22.0013607727113,22.1373532969006,22.1197225877343,21.9082115512307,21.445262440159,21.0616968403434,21.4015868299815,22.1433094046295,21.7519836547825,22.2117674178711,21.956341413393,22.0528857438913,21.8569638277612,22.2468168384402,22.0388393022326,22.0783635579732,21.8579168501033,21.3079695402228,21.739968036561,22.7305733740987,22.1018711868447,22.3357806886587,9.50382573799575,9.96000193206808,10.1573469353628,10.5107641679179,10.2143191208008,10.3826240265749,6.02236781302845,11.2021238238305
CRYBG2,21.4897285023418,22.4454111352011,21.5375067777191,22.4977434471973,21.9227966886136,22.5332598333774,22.3891303364687,21.0760549094409,22.2891143300754,22.2623290152111,21.2109665632893,22.1582887798221,22.0603329380936,22.0452676956089,21.927829034132,22.2694865817806,22.0666371041743,20.9706945719828,22.2797516631434,22.2310952997497,20.9013276194365,22.2949225749654,21.1360740932702,20.9510431410417,22.1835043148891,22.1885868895536,22.3620321032844,22.0946528366406,22.2232489224183,8.20393309808245,9.62833371429223,8.54107090626607,8.8174383735388,9.76222100500208,8.58360214482837,9.42373565380588,9.91590218369566
CRYGA,22.3092279184882,22.3271831078927,22.450436018627,22.3224120416818,22.1872197579003,21.94006334655,22.0014501166103,22.1385674225562,22.521536463567,22.3132772111163,21.9948236781341,22.1558805584576,22.3620350377026,22.1694785418433,22.0125638451939,21.9184181628087,21.9734037901886,15.3522503775314,22.1941845329191,22.2756113219779,22.1476216900206,22.4161483374092,22.2439226935747,22.1847185902322,22.3262706499898,22.1777373530583,18.7364448743237,21.847871697752,22.0604624183222,8.62570884306447,8.71424551766612,8.89178370321831,8.81057163474115,8.8008998999203,8.84235034341381,8.76818432477693,8.70043971814109
CRYGB,22.5056373711099,22.4771534863275,20.0059506931495,22.1679169875306,22.1814392227797,22.436659190959,22.2495394116247,22.2821526583784,22.4941160493091,22.5530515179201,22.3506934693162,22.3935331716902,22.3993942399452,22.4165545342816,22.3781228371635,22.230754310496,22.4709740757039,22.2783847979414,22.5449552382497,22.4893075265759,22.3581419606472,22.7091155835809,22.5183952697876,22.5319591767884,22.2706885619655,22.4221317686566,18.8746812351042,22.1692748369793,22.419963520082,8.92481250360578,8.98013957763916,8.92777796208234,9.1548181090521,8.88264304936184,8.8008998999203,8.73131903102506,8.94544383637791
CRYGC,22.3897418716027,22.2336486381189,19.3955404110918,22.1724986224641,22.0366894394521,22.2436377240055,22.0017483477182,22.2181369021864,18.9524938541837,22.2110279786578,22.2084076296865,22.1024614546959,22.4424178527498,22.1916640994285,22.1175207225705,18.4507159055071,21.929341132919,21.8027143522916,22.1160535881174,22.2746605276497,22.137633474242,22.0940606062617,22.1612878359328,22.2064772478995,22.1437911216716,22.1408394419846,22.0664499084883,21.8754857712076,21.9182088612022,8.5077946401987,8.64385618977473,8.79116288855502,8.75488750216347,8.67595703294175,8.78790255939143,8.58871463558226,8.83605035505807
CRYGD,22.4094486887792,22.326155694767,22.5139617481507,22.2158066926335,18.5658904647756,22.0863604362741,22.1182399456401,21.9954573291885,22.3055101614532,22.0572507461171,21.9786347070267,22.2689271498678,22.0145422345203,22.114017113409,18.4917200291271,21.8435488530366,21.9304049272912,22.0024898787927,22.1531672901005,21.8592541959691,21.9873552741942,15.475131760451,22.3210268995569,22.2675345293613,21.8669140285249,22.0009246263355,21.8929977966979,21.4887668901901,21.8932389372217,8.40514146313634,8.76818432477693,8.73131903102506,8.57742882803575,8.60362634498619,8.7279204545632,8.54303182025524,8.62935662007961
CRYGN,22.5394475651206,22.551498462823,22.7249815310871,22.420277655526,22.3563590089642,22.298490540229,22.1100916881864,22.123149222018,22.4941194683036,22.3403967106914,22.3530646922404,22.2272231303365,22.4237919739717,22.4768771992894,22.0642704291806,21.872604622317,22.1556088435421,22.0609617215266,22.2386269010245,22.6392152729634,22.4097493277428,22.665684842188,22.7511930217416,22.489144327692,22.3560284912491,22.3850123986654,22.1132576225998,21.9220500755131,22.1053365962993,8.78135971352466,9.01680828768655,8.95419631038687,9.09539702279256,8.96289600533726,8.94836723158468,8.97154355395077,8.90388184573618
CRYGS,22.6517196164098,22.4818255400797,22.6008802162916,22.4528477567415,22.2182137817059,22.3852352171307,18.7363688973674,22.1883597483957,22.3909151976048,22.2954085429324,22.3563066148647,22.5000215001366,19.762188983833,22.5694097024661,22.3399557195069,22.2425972961081,22.0547159246432,22.2775445180269,22.3396238683186,22.3327604817052,18.9777997743307,22.431895168382,22.3504722655448,19.046159477843,22.2986222630761,22.6405205511003,22.0689068294496,22.0393488217203,22.6383201229413,8.70735913208088,8.87344411251538,9.00281501560705,9.09803208296053,5.58496250072116,8.876516946565,8.82654848729091,5.55458885167764
CRYL1,20.5042050771101,20.2855805758949,20.2352090588112,23.0992394431535,23.2329346735335,19.9783348014567,19.9503821790713,19.9742045026594,23.2080360532217,20.2751423986034,23.231541718472,23.1959547180179,20.5906637963027,16.9363618867568,19.6200067768127,22.7678154963412,20.0135939275492,22.8478076750109,17.4057564191263,23.1533503953654,20.1192210481582,20.1519071927316,20.2445148203307,20.2532531167326,22.998972553837,22.8911319481537,20.4850411413797,23.0889887543417,20.720093925181,9.4093909361377,9.93663793900257,9.89633240390994,6.6724253419715,9.85486838326024,9.84549005094438,9.38370429247405,6.35755200461808
CRYM,21.4849523671588,21.3613913906596,21.3613967675605,22.2518281336834,22.1251128407274,21.22292983711,22.2461903962908,22.33506376282,20.2901749776578,22.1937254002422,19.877733500037,21.1825407126247,21.2642346122652,21.2606058496232,22.2477520586565,22.1289425832616,22.131235564318,22.1101609112607,21.2992523176756,22.4128015201298,18.9698005319757,22.541184544108,20.2297804204222,22.4138880331938,22.2678438988145,19.940500744213,22.1420946246503,22.0178860747171,20.9798856746377,7.60537150833574,7.75326307658025,8.91618269080526,8.93164934684834,7.73577393661554,8.86525022172487,8.81009288807805,8.87670285384903
CRYM-AS1,22.5327839487869,22.5180499090402,22.6721007101161,22.3069069378269,22.2732688794172,22.0822790061525,18.5580506941887,22.032655171721,22.2651145262018,22.1788070693454,22.0305388360884,22.431554733746,18.8590312014275,22.365897886285,22.1738902825554,22.0376079461318,21.9776764664502,22.3282525296017,22.4724669970485,22.392857707467,22.4739727387425,22.4011636335336,22.2643818910311,22.0355280660689,22.1721848406876,22.4527369288307,21.9520849940299,21.7955541840074,21.9299879527088,8.79766152585376,8.89784545600551,9.06608919045777,8.90689059560852,8.87344411251538,8.86108690599539,8.85486838326024,8.86727873970966
CRYZ,20.716477036449,21.2626649397947,17.1123682336705,21.2741949926641,20.271977018636,15.2994942390094,17.4513962672827,21.4588271137032,20.8325879689447,21.0916271416442,21.3785621058932,21.7184087051717,22.45050951936,21.7483247214588,20.6856804411576,20.2924103873831,20.30461758635,20.410413049284,21.0582097789899,20.9867919941371,20.878778377102,17.5711600879274,20.7728074775368,17.3394585937173,20.8542528170531,20.7894842934617,21.4955779071623,21.5491035632878,21.4338574122313,8.86727873970966,9.57931593758001,9.38801728534514,9.65284497300198,9.55650605467193,9.67065624911844,9,9.68474862042163
CRYZL1,22.1401682308203,21.9097989843806,22.0733557776012,21.1511156652581,21.2493501763839,22.2294258495083,22.0038551671048,21.9422105757886,18.5360270907508,21.8006866565233,21.3799235182696,21.3811014198908,21.6289460825156,21.674096557573,20.576762959268,21.7149623597858,21.9762931591486,21.7045808264853,21.7401348465182,18.6795213344833,21.7976504447178,21.7303167192879,21.8265104718055,21.6630099085475,21.0471052689442,20.9418600286409,18.7294713843863,21.7908917407738,22.0607084638221,9.67065624911844,10.9329528921947,10.8470573460913,10.9851303734669,11.0741414627525,11.2691266791494,9.95855271543101,11.4512111118323
CS,20.354750852424,19.9783236279841,20.1498289712353,22.4367811713433,23.1661227713852,20.3602512666213,20.0202787175746,20.2054090661876,23.2255837370533,16.7961283545648,19.6712818990062,22.7650541670352,23.0500821258145,22.7180495109948,19.2064563809018,20.1267309363924,20.3323119590252,16.7832540558134,20.4115647769194,20.1738052107889,23.1573753101128,19.9337785273215,19.8614004617557,22.9587031535162,22.5789675886195,19.306800439878,17.3325960577892,20.3538833921818,20.7265142103874,11.6013065261218,9.58871463558226,12.9283333075851,13.0204591416995,9.76652890859886,13.4443678683963,11.8081597728684,13.5704486998258
